generation,id,fitness,species,parent1,parent2
101,15402,0.8894100873318741,2,14247,14247
102,15402,0.8894100873318741,2,14247,14247
103,19981,0.9589852141955292,2,10404,19797
104,19981,0.9589852141955292,2,10404,19797
105,19981,0.9589852141955292,2,10404,19797
106,19981,0.9589852141955292,2,10404,19797
107,19981,0.9589852141955292,2,10404,19797
108,19981,0.9589852141955292,2,10404,19797
109,19981,0.9589852141955292,2,10404,19797
110,19981,0.9589852141955292,2,10404,19797
111,19981,0.9589852141955292,2,10404,19797
112,19981,0.9589852141955292,2,10404,19797
113,19981,0.9589852141955292,2,10404,19797
114,19981,0.9589852141955292,2,10404,19797
115,19981,0.9589852141955292,2,10404,19797
116,19981,0.9589852141955292,2,10404,19797
117,19981,0.9589852141955292,2,10404,19797
118,19981,0.9589852141955292,2,10404,19797
119,19981,0.9589852141955292,2,10404,19797
120,19981,0.9589852141955292,2,10404,19797
121,19981,0.9589852141955292,2,10404,19797
122,19981,0.9589852141955292,2,10404,19797
123,19981,0.9589852141955292,2,10404,19797
124,19981,0.9589852141955292,2,10404,19797
125,19981,0.9589852141955292,2,10404,19797
126,19981,0.9589852141955292,2,10404,19797
127,19981,0.9589852141955292,2,10404,19797
128,19981,0.9589852141955292,2,10404,19797
129,19981,0.9589852141955292,2,10404,19797
130,19981,0.9589852141955292,2,10404,19797
131,19981,0.9589852141955292,2,10404,19797
132,19981,0.9589852141955292,2,10404,19797
133,19981,0.9589852141955292,2,10404,19797
134,19981,0.9589852141955292,2,10404,19797
135,19981,0.9589852141955292,2,10404,19797
136,19981,0.9589852141955292,2,10404,19797
137,19981,0.9589852141955292,2,10404,19797
138,19981,0.9589852141955292,2,10404,19797
139,19981,0.9589852141955292,2,10404,19797
140,19981,0.9589852141955292,2,10404,19797
141,19981,0.9589852141955292,2,10404,19797
142,19981,0.9589852141955292,2,10404,19797
143,19981,0.9589852141955292,2,10404,19797
144,19981,0.9589852141955292,2,10404,19797
145,19981,0.9589852141955292,2,10404,19797
146,19981,0.9589852141955292,2,10404,19797
147,19981,0.9589852141955292,2,10404,19797
148,19981,0.9589852141955292,2,10404,19797
149,19981,0.9589852141955292,2,10404,19797
150,19981,0.9589852141955292,2,10404,19797
151,19981,0.9589852141955292,2,10404,19797
152,19981,0.9589852141955292,2,10404,19797
153,19981,0.9589852141955292,2,10404,19797
154,19981,0.9589852141955292,2,10404,19797
155,19981,0.9589852141955292,2,10404,19797
156,19981,0.9589852141955292,2,10404,19797
157,19981,0.9589852141955292,2,10404,19797
158,19981,0.9589852141955292,2,10404,19797
159,19981,0.9589852141955292,2,10404,19797
160,19981,0.9589852141955292,2,10404,19797
161,19981,0.9589852141955292,2,10404,19797
162,19981,0.9589852141955292,2,10404,19797
163,19981,0.9589852141955292,2,10404,19797
164,19981,0.9589852141955292,2,10404,19797
165,19981,0.9589852141955292,2,10404,19797
166,19981,0.9589852141955292,2,10404,19797
167,19981,0.9589852141955292,2,10404,19797
168,19981,0.9589852141955292,2,10404,19797
169,19981,0.9589852141955292,2,10404,19797
170,19981,0.9589852141955292,2,10404,19797
171,19981,0.9589852141955292,2,10404,19797
172,19981,0.9589852141955292,2,10404,19797
173,19981,0.9589852141955292,2,10404,19797
174,19981,0.9589852141955292,2,10404,19797
175,19981,0.9589852141955292,2,10404,19797
176,19981,0.9589852141955292,2,10404,19797
177,19981,0.9589852141955292,2,10404,19797
178,19981,0.9589852141955292,2,10404,19797
179,19981,0.9589852141955292,2,10404,19797
180,19981,0.9589852141955292,2,10404,19797
181,19981,0.9589852141955292,2,10404,19797
182,19981,0.9589852141955292,2,10404,19797
183,19981,0.9589852141955292,2,10404,19797
184,19981,0.9589852141955292,2,10404,19797
185,19981,0.9589852141955292,2,10404,19797
186,19981,0.9589852141955292,2,10404,19797
187,19981,0.9589852141955292,2,10404,19797
188,19981,0.9589852141955292,2,10404,19797
189,19981,0.9589852141955292,2,10404,19797
190,19981,0.9589852141955292,2,10404,19797
191,19981,0.9589852141955292,2,10404,19797
192,19981,0.9589852141955292,2,10404,19797
193,19981,0.9589852141955292,2,10404,19797
194,19981,0.9589852141955292,2,10404,19797
195,19981,0.9589852141955292,2,10404,19797
196,19981,0.9589852141955292,2,10404,19797
197,19981,0.9589852141955292,2,10404,19797
198,19981,0.9589852141955292,2,10404,19797
199,19981,0.9589852141955292,2,10404,19797
200,19981,0.9589852141955292,2,10404,19797
201,19981,0.9589852141955292,2,10404,19797
202,19981,0.9589852141955292,2,10404,19797
203,19981,0.9589852141955292,2,10404,19797
204,19981,0.9589852141955292,2,10404,19797
205,19981,0.9589852141955292,2,10404,19797
206,19981,0.9589852141955292,2,10404,19797
207,19981,0.9589852141955292,2,10404,19797
208,19981,0.9589852141955292,2,10404,19797
209,19981,0.9589852141955292,2,10404,19797
210,19981,0.9589852141955292,2,10404,19797
211,19981,0.9589852141955292,2,10404,19797
212,19981,0.9589852141955292,2,10404,19797
213,19981,0.9589852141955292,2,10404,19797
214,19981,0.9589852141955292,2,10404,19797
215,19981,0.9589852141955292,2,10404,19797
216,19981,0.9589852141955292,2,10404,19797
217,19981,0.9589852141955292,2,10404,19797
218,19981,0.9589852141955292,2,10404,19797
219,19981,0.9589852141955292,2,10404,19797
220,19981,0.9589852141955292,2,10404,19797
221,19981,0.9589852141955292,2,10404,19797
222,19981,0.9589852141955292,2,10404,19797
223,19981,0.9589852141955292,2,10404,19797
224,19981,0.9589852141955292,2,10404,19797
225,19981,0.9589852141955292,2,10404,19797
226,19981,0.9589852141955292,2,10404,19797
227,19981,0.9589852141955292,2,10404,19797
228,19981,0.9589852141955292,2,10404,19797
229,19981,0.9589852141955292,2,10404,19797
230,19981,0.9589852141955292,2,10404,19797
231,19981,0.9589852141955292,2,10404,19797
232,19981,0.9589852141955292,2,10404,19797
233,19981,0.9589852141955292,2,10404,19797
234,19981,0.9589852141955292,2,10404,19797
235,19981,0.9589852141955292,2,10404,19797
236,19981,0.9589852141955292,2,10404,19797
237,19981,0.9589852141955292,2,10404,19797
238,19981,0.9589852141955292,2,10404,19797
239,19981,0.9589852141955292,2,10404,19797
240,19981,0.9589852141955292,2,10404,19797
241,19981,0.9589852141955292,2,10404,19797
242,19981,0.9589852141955292,2,10404,19797
243,19981,0.9589852141955292,2,10404,19797
244,19981,0.9589852141955292,2,10404,19797
245,19981,0.9589852141955292,2,10404,19797
246,19981,0.9589852141955292,2,10404,19797
247,19981,0.9589852141955292,2,10404,19797
248,19981,0.9589852141955292,2,10404,19797
249,19981,0.9589852141955292,2,10404,19797
250,19981,0.9589852141955292,2,10404,19797
251,19981,0.9589852141955292,2,10404,19797
252,19981,0.9589852141955292,2,10404,19797
253,19981,0.9589852141955292,2,10404,19797
254,19981,0.9589852141955292,2,10404,19797
255,19981,0.9589852141955292,2,10404,19797
256,19981,0.9589852141955292,2,10404,19797
257,19981,0.9589852141955292,2,10404,19797
258,19981,0.9589852141955292,2,10404,19797
259,19981,0.9589852141955292,2,10404,19797
260,19981,0.9589852141955292,2,10404,19797
261,19981,0.9589852141955292,2,10404,19797
262,19981,0.9589852141955292,2,10404,19797
263,19981,0.9589852141955292,2,10404,19797
264,19981,0.9589852141955292,2,10404,19797
265,19981,0.9589852141955292,2,10404,19797
266,19981,0.9589852141955292,2,10404,19797
267,19981,0.9589852141955292,2,10404,19797
268,19981,0.9589852141955292,2,10404,19797
269,19981,0.9589852141955292,2,10404,19797
270,19981,0.9589852141955292,2,10404,19797
271,19981,0.9589852141955292,2,10404,19797
272,19981,0.9589852141955292,2,10404,19797
273,19981,0.9589852141955292,2,10404,19797
274,19981,0.9589852141955292,2,10404,19797
275,19981,0.9589852141955292,2,10404,19797
276,19981,0.9589852141955292,2,10404,19797
277,19981,0.9589852141955292,2,10404,19797
278,19981,0.9589852141955292,2,10404,19797
279,19981,0.9589852141955292,2,10404,19797
280,19981,0.9589852141955292,2,10404,19797
281,19981,0.9589852141955292,2,10404,19797
282,19981,0.9589852141955292,2,10404,19797
283,19981,0.9589852141955292,2,10404,19797
284,19981,0.9589852141955292,2,10404,19797
285,19981,0.9589852141955292,2,10404,19797
286,19981,0.9589852141955292,2,10404,19797
287,19981,0.9589852141955292,2,10404,19797
288,19981,0.9589852141955292,2,10404,19797
289,19981,0.9589852141955292,2,10404,19797
290,19981,0.9589852141955292,2,10404,19797
291,19981,0.9589852141955292,2,10404,19797
292,19981,0.9589852141955292,2,10404,19797
293,19981,0.9589852141955292,2,10404,19797
294,19981,0.9589852141955292,2,10404,19797
295,19981,0.9589852141955292,2,10404,19797
296,19981,0.9589852141955292,2,10404,19797
297,19981,0.9589852141955292,2,10404,19797
298,19981,0.9589852141955292,2,10404,19797
299,19981,0.9589852141955292,2,10404,19797
300,19981,0.9589852141955292,2,10404,19797
301,19981,0.9589852141955292,2,10404,19797
302,19981,0.9589852141955292,2,10404,19797
303,19981,0.9589852141955292,2,10404,19797
304,19981,0.9589852141955292,2,10404,19797
305,19981,0.9589852141955292,2,10404,19797
306,19981,0.9589852141955292,2,10404,19797
307,19981,0.9589852141955292,2,10404,19797
308,59565,0.9632292466711058,4,48437,48437
309,59565,0.9632292466711058,4,48437,48437
310,59565,0.9632292466711058,4,48437,48437
311,59565,0.9632292466711058,4,48437,48437
312,59565,0.9632292466711058,4,48437,48437
313,59565,0.9632292466711058,4,48437,48437
314,59565,0.9632292466711058,4,48437,48437
315,59565,0.9632292466711058,4,48437,48437
316,59565,0.9632292466711058,4,48437,48437
317,59565,0.9632292466711058,4,48437,48437
318,59565,0.9632292466711058,4,48437,48437
319,59565,0.9632292466711058,4,48437,48437
320,59565,0.9632292466711058,4,48437,48437
321,59565,0.9632292466711058,4,48437,48437
322,59565,0.9632292466711058,4,48437,48437
323,59565,0.9632292466711058,4,48437,48437
324,59565,0.9632292466711058,4,48437,48437
325,59565,0.9632292466711058,4,48437,48437
326,59565,0.9632292466711058,4,48437,48437
327,59565,0.9632292466711058,4,48437,48437
328,59565,0.9632292466711058,4,48437,48437
329,59565,0.9632292466711058,4,48437,48437
330,59565,0.9632292466711058,4,48437,48437
331,59565,0.9632292466711058,4,48437,48437
332,59565,0.9632292466711058,4,48437,48437
333,59565,0.9632292466711058,4,48437,48437
334,59565,0.9632292466711058,4,48437,48437
335,59565,0.9632292466711058,4,48437,48437
336,59565,0.9632292466711058,4,48437,48437
337,59565,0.9632292466711058,4,48437,48437
338,59565,0.9632292466711058,4,48437,48437
339,59565,0.9632292466711058,4,48437,48437
340,59565,0.9632292466711058,4,48437,48437
341,59565,0.9632292466711058,4,48437,48437
342,59565,0.9632292466711058,4,48437,48437
343,59565,0.9632292466711058,4,48437,48437
344,59565,0.9632292466711058,4,48437,48437
345,59565,0.9632292466711058,4,48437,48437
346,59565,0.9632292466711058,4,48437,48437
347,59565,0.9632292466711058,4,48437,48437
348,59565,0.9632292466711058,4,48437,48437
349,59565,0.9632292466711058,4,48437,48437
350,59565,0.9632292466711058,4,48437,48437
351,59565,0.9632292466711058,4,48437,48437
352,59565,0.9632292466711058,4,48437,48437
353,59565,0.9632292466711058,4,48437,48437
354,59565,0.9632292466711058,4,48437,48437
355,59565,0.9632292466711058,4,48437,48437
356,59565,0.9632292466711058,4,48437,48437
357,59565,0.9632292466711058,4,48437,48437
358,59565,0.9632292466711058,4,48437,48437
359,59565,0.9632292466711058,4,48437,48437
360,59565,0.9632292466711058,4,48437,48437
361,59565,0.9632292466711058,4,48437,48437
362,59565,0.9632292466711058,4,48437,48437
363,59565,0.9632292466711058,4,48437,48437
364,59565,0.9632292466711058,4,48437,48437
365,59565,0.9632292466711058,4,48437,48437
366,59565,0.9632292466711058,4,48437,48437
367,59565,0.9632292466711058,4,48437,48437
368,59565,0.9632292466711058,4,48437,48437
369,59565,0.9632292466711058,4,48437,48437
370,59565,0.9632292466711058,4,48437,48437
371,59565,0.9632292466711058,4,48437,48437
372,59565,0.9632292466711058,4,48437,48437
373,59565,0.9632292466711058,4,48437,48437
374,59565,0.9632292466711058,4,48437,48437
375,59565,0.9632292466711058,4,48437,48437
376,59565,0.9632292466711058,4,48437,48437
377,59565,0.9632292466711058,4,48437,48437
378,59565,0.9632292466711058,4,48437,48437
379,59565,0.9632292466711058,4,48437,48437
380,59565,0.9632292466711058,4,48437,48437
381,59565,0.9632292466711058,4,48437,48437
382,59565,0.9632292466711058,4,48437,48437
383,59565,0.9632292466711058,4,48437,48437
384,59565,0.9632292466711058,4,48437,48437
385,59565,0.9632292466711058,4,48437,48437
386,59565,0.9632292466711058,4,48437,48437
387,59565,0.9632292466711058,4,48437,48437
388,59565,0.9632292466711058,4,48437,48437
389,59565,0.9632292466711058,4,48437,48437
390,59565,0.9632292466711058,4,48437,48437
391,59565,0.9632292466711058,4,48437,48437
392,59565,0.9632292466711058,4,48437,48437
393,59565,0.9632292466711058,4,48437,48437
394,59565,0.9632292466711058,4,48437,48437
395,59565,0.9632292466711058,4,48437,48437
396,59565,0.9632292466711058,4,48437,48437
397,59565,0.9632292466711058,4,48437,48437
398,59565,0.9632292466711058,4,48437,48437
399,59565,0.9632292466711058,4,48437,48437
400,59565,0.9632292466711058,4,48437,48437
401,59565,0.9632292466711058,4,48437,48437
402,59565,0.9632292466711058,4,48437,48437
403,59565,0.9632292466711058,4,48437,48437
404,59565,0.9632292466711058,4,48437,48437
405,59565,0.9632292466711058,4,48437,48437
406,59565,0.9632292466711058,4,48437,48437
407,59565,0.9632292466711058,4,48437,48437
408,59565,0.9632292466711058,4,48437,48437
409,59565,0.9632292466711058,4,48437,48437
410,59565,0.9632292466711058,4,48437,48437
411,59565,0.9632292466711058,4,48437,48437
412,59565,0.9632292466711058,4,48437,48437
413,59565,0.9632292466711058,4,48437,48437
414,59565,0.9632292466711058,4,48437,48437
415,59565,0.9632292466711058,4,48437,48437
416,59565,0.9632292466711058,4,48437,48437
417,59565,0.9632292466711058,4,48437,48437
418,59565,0.9632292466711058,4,48437,48437
419,59565,0.9632292466711058,4,48437,48437
420,59565,0.9632292466711058,4,48437,48437
421,59565,0.9632292466711058,4,48437,48437
422,59565,0.9632292466711058,4,48437,48437
423,59565,0.9632292466711058,4,48437,48437
424,59565,0.9632292466711058,4,48437,48437
425,59565,0.9632292466711058,4,48437,48437
426,59565,0.9632292466711058,4,48437,48437
427,59565,0.9632292466711058,4,48437,48437
428,59565,0.9632292466711058,4,48437,48437
429,59565,0.9632292466711058,4,48437,48437
430,59565,0.9632292466711058,4,48437,48437
431,59565,0.9632292466711058,4,48437,48437
432,59565,0.9632292466711058,4,48437,48437
433,59565,0.9632292466711058,4,48437,48437
434,59565,0.9632292466711058,4,48437,48437
435,59565,0.9632292466711058,4,48437,48437
436,59565,0.9632292466711058,4,48437,48437
437,59565,0.9632292466711058,4,48437,48437
438,59565,0.9632292466711058,4,48437,48437
439,59565,0.9632292466711058,4,48437,48437
440,59565,0.9632292466711058,4,48437,48437
441,59565,0.9632292466711058,4,48437,48437
442,59565,0.9632292466711058,4,48437,48437
443,59565,0.9632292466711058,4,48437,48437
444,59565,0.9632292466711058,4,48437,48437
445,59565,0.9632292466711058,4,48437,48437
446,59565,0.9632292466711058,4,48437,48437
447,59565,0.9632292466711058,4,48437,48437
448,59565,0.9632292466711058,4,48437,48437
449,59565,0.9632292466711058,4,48437,48437
450,59565,0.9632292466711058,4,48437,48437
451,59565,0.9632292466711058,4,48437,48437
452,59565,0.9632292466711058,4,48437,48437
453,59565,0.9632292466711058,4,48437,48437
454,59565,0.9632292466711058,4,48437,48437
455,59565,0.9632292466711058,4,48437,48437
456,59565,0.9632292466711058,4,48437,48437
457,59565,0.9632292466711058,4,48437,48437
458,59565,0.9632292466711058,4,48437,48437
459,59565,0.9632292466711058,4,48437,48437
460,59565,0.9632292466711058,4,48437,48437
461,59565,0.9632292466711058,4,48437,48437
462,59565,0.9632292466711058,4,48437,48437
463,59565,0.9632292466711058,4,48437,48437
464,59565,0.9632292466711058,4,48437,48437
465,59565,0.9632292466711058,4,48437,48437
466,59565,0.9632292466711058,4,48437,48437
467,90344,0.9655287533959163,4,90138,90138
468,90344,0.9655287533959163,4,90138,90138
469,90344,0.9655287533959163,4,90138,90138
470,90344,0.9655287533959163,4,90138,90138
471,90344,0.9655287533959163,4,90138,90138
472,90344,0.9655287533959163,4,90138,90138
473,90344,0.9655287533959163,4,90138,90138
474,90344,0.9655287533959163,4,90138,90138
475,90344,0.9655287533959163,4,90138,90138
476,90344,0.9655287533959163,4,90138,90138
477,90344,0.9655287533959163,4,90138,90138
478,90344,0.9655287533959163,4,90138,90138
479,90344,0.9655287533959163,4,90138,90138
480,90344,0.9655287533959163,4,90138,90138
481,90344,0.9655287533959163,4,90138,90138
482,90344,0.9655287533959163,4,90138,90138
483,90344,0.9655287533959163,4,90138,90138
484,90344,0.9655287533959163,4,90138,90138
485,90344,0.9655287533959163,4,90138,90138
486,90344,0.9655287533959163,4,90138,90138
487,90344,0.9655287533959163,4,90138,90138
488,90344,0.9655287533959163,4,90138,90138
489,94564,0.9736479963178256,4,59565,59565
490,94564,0.9736479963178256,4,59565,59565
491,94945,1.0,4,94564,94564
