step,reward,transferred_from
0,6.946531,584
1,4.473622,
2,5.946473,
3,7.773677,
4,6.913001,
5,3.095458,
6,6.384979,
7,4.690854,
8,6.586687,
9,4.505135,
10,5.8461,
11,1.000154,
12,4.191049,
13,6.701264,
14,6.451523,
15,4.548395,
16,6.728449,
17,6.279965,
18,8.132921,
19,6.730774,
20,3.001557,
21,3.00953,
22,3.033559,
23,3.00828,
24,3.438395,
25,6.538584,
26,3.062752,
27,8.050355,
28,8.117779,
29,7.051108,
30,12.496757,
31,8.821515,
32,8.939599,
33,6.130129,
34,4.054318,
35,5.164644,
36,10.135512,
37,4.537851,
38,5.805347,
39,5.027826,
40,4.719079,
41,4.953701,
42,9.470351,
43,6.008278,
44,8.64667,
45,8.050148,
46,9.961363,
47,6.017758,
48,8.148626,
49,8.326365,
50,5.794282,
51,8.828367,
52,8.649259,
53,5.097157,
54,9.336086,
55,8.063208,
56,3.063411,
57,6.436101,
58,5.622236,
59,4.866336,
60,5.661249,
61,8.073017,680
62,8.110785,
63,5.261212,
64,4.258684,
65,9.18249,
66,5.335027,
67,5.392865,
68,6.034444,
69,5.408782,
70,8.126217,
71,3.507536,
72,8.971737,
73,4.178878,
74,8.075376,
75,8.326006,
76,10.312937,693
77,11.292778,
78,5.415033,
79,10.37131,
80,5.963312,
81,9.690991,
82,7.296771,
83,3.194462,
84,11.355474,
85,10.591704,
86,8.938209,
87,10.377404,
88,5.859549,
89,9.78653,
90,10.292508,
91,8.811292,
92,5.599263,
93,8.576481,
94,4.634784,
95,9.616921,
96,4.671232,
97,8.640035,
98,12.351906,
99,5.046072,
100,8.360154,
101,7.659008,
102,2.5022,
103,5.337776,
104,4.69743,
105,8.619774,
106,10.625546,
107,3.389246,
108,8.600106,
109,5.698904,
110,3.004698,
111,5.397839,
112,9.415019,
113,3.037392,
114,8.352201,
115,8.704076,
116,9.704855,
117,8.889373,
118,6.841214,
119,7.295268,
120,11.914115,
121,4.986355,
122,10.149906,
123,5.097612,
124,5.749792,
125,8.787065,
126,10.790378,
127,12.806771,
128,3.042463,
129,4.640699,
130,7.314,
131,8.795386,
132,10.223501,
133,10.415471,
134,9.058655,
135,4.726276,
136,10.399625,
137,5.205892,
138,8.268971,
139,4.841422,
140,5.064405,
141,9.336754,
142,4.947597,
143,8.512475,
144,9.133881,
145,4.96317,
146,4.811817,
147,8.946334,
148,4.532428,
149,9.415456,
150,4.776425,
151,13.806627,
152,6.141935,
153,9.210909,
154,5.312586,
155,9.108396,
156,10.018656,
157,5.103142,
158,8.327952,
159,8.326988,
160,4.533817,
161,10.428877,
162,3.721036,
163,5.155941,
164,4.966267,
165,3.076478,
166,5.714614,
167,7.792997,
168,5.630773,
169,5.913345,
170,3.055908,
171,8.837824,
172,8.833398,
173,7.426229,
174,5.12739,
175,5.422626,
176,8.612456,
177,8.946749,
178,9.097061,
179,3.073119,
180,8.80327,
181,5.243686,
182,8.066907,
183,5.837114,
184,5.40146,
185,4.218277,
186,8.00637,
187,9.313055,
188,7.198477,
189,5.725371,
190,3.033783,
191,5.857617,
192,8.806063,
193,5.497504,
194,5.126933,
195,3.133313,
196,4.639234,670
197,9.292256,
198,11.019451,
199,8.048543,
200,3.040529,
201,4.596672,
202,7.479474,
203,4.801327,
204,10.50445,
205,7.019815,
206,2.728703,
207,5.089443,
208,7.699226,
209,4.958749,
210,5.681434,
211,5.622628,693
212,6.498467,
213,8.869826,
214,9.920471,
215,6.084598,
216,8.661641,
217,4.857522,
218,8.376267,
219,4.601325,
220,4.248671,
221,4.564969,
222,8.229535,
223,9.197845,
224,5.381241,
225,8.378587,
226,8.018958,
227,8.261781,
228,8.141926,
229,4.870334,
230,8.630773,
231,3.089044,
232,8.371171,
233,8.896426,
234,8.165648,
235,9.58878,
236,6.625861,
237,10.202221,
238,3.120026,
239,8.642164,
240,6.334873,
241,7.06353,
242,5.870878,
243,3.083322,
244,4.896646,
245,6.242143,
246,5.957653,
247,5.628316,
248,12.484712,
249,3.082651,
250,5.610856,
251,9.772427,
252,3.359561,
253,9.738605,
254,5.375062,
255,12.064747,
256,6.546509,
257,8.331797,
258,10.776745,
259,12.953157,
260,8.276937,
261,5.649226,
262,4.907145,
263,8.316268,
264,3.051124,
265,7.861792,
266,7.706774,
267,7.239439,
268,6.026013,
269,5.846631,
270,13.448797,
271,5.772464,
272,4.725631,
273,8.474642,
274,8.717469,
275,3.082394,
276,3.511112,
277,3.357568,
278,10.016551,
279,3.34264,
280,6.241127,
281,9.463508,
282,2.92175,
283,6.303586,
284,4.696172,
285,8.936348,
286,7.992428,
287,4.496527,
288,10.668293,
289,2.982595,
290,5.48557,
291,4.812121,
292,5.036982,
293,9.680621,
294,8.219785,
295,4.744436,
296,5.322906,
297,3.2022,
298,6.514972,
299,5.062316,
300,8.911021,
