step,score,transferred_from
0,-inf,
1,-0.320567,
2,-0.295148,
3,0.002887,
4,-0.037131,
5,0.003066,
6,-0.000303,
7,0.003141,
8,0.027366,
9,0.575949,
10,0.48859,
11,0.494179,
12,1.049072,
13,0.035315,
14,-0.00611,
15,0.066198,
16,0.060845,
17,1.059366,
18,1.039118,
19,1.045906,
20,0.978906,
21,0.979628,
22,0.943339,
23,0.741029,
24,0.546967,
25,0.569545,
26,0.345503,
27,0.446161,
28,0.951973,
29,0.388376,
30,0.356253,
31,0.373586,
32,0.450455,
33,0.479206,
34,0.51016,
35,0.384964,
36,0.382532,
37,1.001199,
38,1.010433,
39,0.352945,
40,0.379595,
41,0.458477,
42,0.48783,
43,0.401738,
44,0.475703,
45,0.434679,
46,0.393866,
47,0.296393,
48,0.394649,
49,0.444083,
50,0.500539,
51,0.559896,
52,0.547819,
53,0.55205,
54,0.611778,
55,0.640155,
56,0.574852,
57,0.629873,
58,0.625029,
59,0.634933,
60,0.600412,
61,0.634409,
62,0.578494,
63,0.604063,
64,1.144979,
65,0.570141,
66,1.164721,
67,1.08522,
68,1.130746,
69,1.158771,
70,0.585185,
71,0.581184,
72,0.534209,
73,1.003555,
74,1.143922,
75,1.17262,
76,1.101224,
77,0.566307,
78,1.118589,
79,0.584468,
80,1.126386,
81,1.690664,
82,1.31453,
83,0.908366,
84,0.940298,
85,0.961404,
86,0.923133,
87,1.478067,
88,1.612365,
89,1.44501,
90,0.995955,
91,1.779014,
92,1.034898,
93,1.003317,
94,0.950209,
95,0.993166,
96,1.980539,
97,1.97755,
98,2.061447,
99,1.429488,
100,1.924388,
101,1.348873,
102,2.043086,
103,0.901015,
104,0.978658,
105,1.83522,
106,1.756576,
107,1.15476,
108,1.336001,
109,1.735196,
110,1.806651,
111,0.707347,
112,1.988062,
113,0.596618,
114,0.359412,
115,0.382532,
116,1.315296,
117,1.289934,
118,1.33944,
119,1.460841,
120,1.282069,
121,1.31886,
122,1.264266,
123,1.380427,
124,1.283635,
125,1.422152,
126,1.468302,
127,1.546824,
128,2.233645,
129,2.173809,
130,1.654579,
131,2.167527,
132,2.086765,
133,1.313471,
134,2.027138,
135,1.375626,
136,1.416313,
137,2.13846,
138,1.319452,
139,1.58042,
140,2.187928,
141,1.382149,
142,1.361488,
143,0.410175,
144,1.428976,
145,1.413563,
146,1.54932,
147,1.292271,
148,2.107725,
149,1.387328,
150,1.199344,
151,1.374821,
152,1.337266,
153,2.079241,
154,0.965739,
155,3.679285,
156,3.846458,
157,2.026169,
158,2.034223,
159,2.045914,
160,1.611803,
161,1.323423,
162,3.513308,
163,1.199706,
164,1.280765,
165,1.349888,
166,1.807077,
167,1.78208,
168,1.703864,
169,0.85875,
170,0.79164,
171,0.915151,
172,1.512651,
173,0.918289,
174,3.350505,
175,3.818441,
176,1.55494,
177,4.479662,
178,1.274239,
179,2.148761,
180,1.482637,
181,2.11749,
182,2.096856,
183,2.178228,
184,2.237314,
185,2.090101,
186,3.836721,
187,5.098709,
188,4.674664,
189,1.699945,
190,4.136668,
191,2.239841,
192,2.298683,
193,2.347459,
194,1.607889,
195,2.060084,
196,2.299175,
197,5.183101,
198,0.980796,
199,1.083928,
200,1.031916,
201,4.235581,
202,1.705894,
203,4.234692,
204,4.080855,
205,1.574794,
206,1.2885,
207,1.246486,
208,11.930378,
209,1.165659,
210,1.239575,
211,9.614634,
212,1.266525,
213,1.153894,
214,1.480435,
215,1.222598,
216,10.615664,
217,10.602867,
218,11.200959,
219,1.274036,
220,6.600801,
221,7.049537,
222,6.172675,
223,6.854738,
224,6.675235,
225,2.455584,
226,1.144993,
227,1.241219,
228,1.318611,
229,1.845913,
230,1.8934,
231,9.21188,
232,1.982361,
233,7.720306,
234,2.128825,
235,1.905348,
236,1.93953,
237,7.649299,
238,1.831051,
239,1.832311,
240,1.98656,
241,1.836713,
242,1.270443,
243,1.130742,
244,1.540649,
245,1.536275,
246,1.8727,
247,1.515329,
248,2.091528,
249,2.022383,
250,1.638977,
251,1.276605,
252,12.566407,
253,0.725618,
254,0.592825,
255,0.625027,
256,0.885867,
257,12.676364,
258,1.000099,
259,0.583443,
260,6.933495,
261,0.433291,
262,1.880941,
263,12.331821,
264,13.408039,
265,2.037955,
266,0.946066,
267,12.519243,
268,9.426131,
269,9.349155,
270,1.791862,
271,1.990695,
272,1.785037,
273,3.818544,
274,1.889414,
275,4.472776,
276,4.054608,
277,4.342696,
278,1.615389,
279,1.542818,
280,1.674939,
281,4.865511,
282,1.828073,
283,1.353458,
284,1.110947,
285,1.551558,
286,1.681131,
287,1.513327,
288,3.834653,
289,9.408747,
290,9.535132,
291,6.690402,
292,4.078077,
293,3.866148,
294,4.034386,
295,3.942271,
296,3.976546,
297,3.970389,
298,1.614659,
299,1.399016,
300,1.353963,
301,1.395518,
302,1.56212,
303,1.885346,
304,1.562964,
305,1.34406,
306,4.323199,
307,1.768312,
308,1.519203,
309,1.501011,
310,1.016965,
311,1.38335,
312,6.202615,
313,1.609694,
314,1.715884,
315,3.615081,
316,3.936451,
317,7.97888,
318,10.810509,
319,7.484324,
320,6.790707,
321,12.566834,
322,10.376876,
323,6.948701,
324,11.719313,
325,11.492199,
326,8.418362,
327,3.682736,
328,2.679201,
329,8.189924,
330,4.690821,
331,4.751875,
332,5.002776,
333,5.960733,
334,9.955053,
335,11.078529,
336,12.846391,
337,10.386022,
338,11.793624,
339,12.242864,
340,10.83699,
341,9.727193,
342,10.576049,
343,1.257936,
344,8.891835,
345,11.396682,
346,2.599035,
347,11.139069,
348,13.363339,
349,12.30653,
350,9.339104,
351,10.350914,
352,10.685263,
353,8.629324,
354,10.520448,
355,11.164829,
356,10.701268,
357,12.133319,
358,5.007559,
359,12.903416,
360,12.438943,
361,12.702003,
362,10.443367,
363,7.596984,
364,10.816402,
365,11.013801,
366,7.932543,
367,10.940436,
368,11.674711,
369,10.340394,
370,2.958168,
371,8.137057,
372,11.18593,
373,11.481418,
374,7.965953,
375,10.809838,
376,9.266168,
377,9.742491,
378,11.168997,
379,10.748699,
380,13.382375,
381,10.769274,
382,7.117774,
383,9.740731,
384,10.572868,
385,10.852943,
386,10.4955,
387,10.223129,
388,8.593148,
389,8.325633,
390,9.675304,
391,8.554103,
392,11.193951,
393,1.270405,
394,8.244477,
395,7.85376,
396,8.851475,
397,10.713452,
398,8.292622,
399,10.91233,
400,10.875042,
401,12.972004,
402,11.708097,
403,8.09934,
404,7.939586,
405,10.634441,
406,10.132283,
407,11.091551,
408,7.705455,
409,12.051772,
410,11.713373,
411,10.142584,
412,11.849415,
413,7.961563,
414,9.61889,
415,9.437338,
416,9.571429,
417,10.819309,
418,10.237447,
419,10.362878,
420,9.713528,
421,12.045978,
422,7.553043,
423,10.818807,
424,8.448127,
425,9.093242,
426,10.262386,
427,11.06318,
428,8.233483,
429,9.994975,
430,8.602056,
431,11.658365,
432,7.268381,
433,10.63677,
434,8.597033,
435,7.970062,
436,9.409195,
437,11.881757,
438,11.326325,
439,13.218407,
440,12.246761,
441,11.603458,
442,10.285752,
443,13.843226,
444,9.646192,
445,13.079888,
446,14.46139,
447,11.238647,
448,11.166469,
449,11.353968,
450,11.689768,
451,11.648411,
452,14.127851,
453,13.705958,
454,13.049302,
