step,reward,transferred_from
0,5.8978,804
1,6.326458,
2,4.918298,
3,8.337311,
4,4.809312,
5,5.849644,
6,4.131474,
7,3.808179,
8,6.041291,
9,4.368614,
10,4.352799,
11,6.015953,
12,4.808315,
13,4.402872,
14,4.264159,
15,4.323082,
16,0.724548,722
17,3.760685,
18,4.651384,
19,6.0922,
20,5.44365,
21,4.067033,
22,4.820404,
23,6.373386,
24,4.953881,
25,9.364428,
26,6.093782,
27,4.094859,
28,5.956279,
29,6.250396,
30,4.367837,
31,4.810089,759
32,4.402312,
33,4.688171,
34,4.777669,
35,6.41956,
36,4.420572,
37,4.075329,
38,6.598528,
39,3.766836,
40,5.84441,
41,3.999137,
42,5.368531,
43,3.995933,
44,6.193914,
45,5.768115,
46,5.358007,
47,4.714484,
48,6.445969,
49,3.773456,
50,5.93477,
51,4.365335,
52,3.647116,
53,4.081116,
54,5.115008,
55,4.828079,
56,4.400077,
57,6.328851,
58,5.821425,
59,5.931361,
60,3.800549,
61,5.865818,
62,3.1373,
63,3.098614,
64,4.749344,
65,4.858859,
66,4.894998,
67,3.780755,
68,4.809033,
69,4.391173,
70,3.752241,
71,5.918005,
72,1.889004,
73,5.221525,
74,8.852872,
75,5.347883,
76,4.850903,
77,4.387719,
78,3.842876,
79,4.207125,
80,4.71081,
81,4.731447,
82,4.397442,
83,6.751857,
84,4.353146,
85,5.111831,
86,3.773448,
87,4.311302,
88,4.075249,
89,3.997508,
90,3.945894,
91,5.848989,839
92,3.784986,
93,4.711349,
94,4.011882,
95,4.035866,
96,4.169843,
97,4.870311,
98,4.714051,
99,8.34975,
100,6.275494,
101,4.370792,
102,4.179198,
103,5.091029,
104,4.350769,
105,5.781922,
106,4.244538,
107,6.273468,
108,5.53165,
109,4.106825,
110,5.02975,
111,3.220423,
112,3.784118,
113,3.932957,
114,3.755742,
115,4.80886,
116,3.775058,
117,4.283446,
118,4.282491,
119,6.451387,
120,4.189851,
121,5.019989,
122,4.154458,
123,4.131404,
124,4.707789,
125,4.384147,
126,4.853552,
127,4.613861,
128,6.105362,
129,4.455987,
130,5.282354,
131,4.39232,
132,3.764324,
133,6.306579,
134,4.306236,
135,3.987309,
136,5.014802,
137,4.801577,
138,4.805208,
139,3.246701,
140,6.21657,
141,4.348081,
142,6.780907,
143,2.058838,
144,6.255831,
145,3.798627,
146,6.23101,
147,5.111742,
148,3.77218,
149,2.053737,
150,5.893011,
151,4.347677,
152,4.152295,
153,4.936753,
154,4.802713,
155,6.18958,
156,5.722654,
157,3.694151,
158,4.704292,
159,4.99223,
160,4.213057,
161,4.392939,
162,3.795804,
163,5.723965,
164,4.813399,
165,3.915846,
166,4.371712,848
167,4.859078,
168,2.194487,
169,2.063062,
170,4.394408,
171,0.416853,
172,1.564663,
173,2.061449,
174,5.769478,
175,6.066592,
176,6.025314,
177,4.145912,
178,3.847978,
179,6.212073,
180,4.283988,
181,5.946774,
182,5.948927,
183,6.067969,
184,4.385544,
185,3.901671,
186,3.770345,
187,6.165087,
188,3.842018,
189,4.396765,
190,3.802241,
191,4.232826,
192,6.763891,
193,4.600264,
194,2.189072,
195,2.052879,
196,4.064691,
197,4.046032,
198,1.578254,
199,4.387398,
200,1.801987,
201,1.586201,
202,5.132152,
203,3.82209,
204,2.079484,
205,2.075404,
206,2.080245,
207,4.049727,
208,2.071878,
209,4.05691,
210,1.924428,
211,2.065031,830
212,4.369859,
213,4.395697,
214,6.050157,
215,1.852274,
216,4.815784,
217,4.190837,
218,2.310089,
219,2.075739,
220,4.057843,
221,7.789619,
222,1.580141,
223,5.929282,
224,4.385385,
225,4.941949,
226,5.257767,
227,3.907681,
228,4.421987,
229,4.046521,
230,5.054804,
231,6.108598,
232,3.980372,
233,3.774849,
234,4.853289,
235,3.778509,
236,4.196655,
237,9.456252,
238,3.82002,
239,4.082946,
240,4.041147,
241,4.382286,
242,4.395997,
243,6.436254,
244,4.020061,
245,3.895571,
246,4.020192,
247,3.940891,
248,6.014603,
249,4.388827,
250,3.977748,
251,4.106023,
252,5.761996,
253,4.324611,
254,9.509655,
255,7.100081,
256,8.272815,
257,3.134975,
258,3.942287,
259,5.093372,
260,6.139481,
261,4.140266,
262,6.097725,
263,9.162998,
264,8.840942,
265,6.025458,
266,1.670074,
267,6.181233,
268,2.053802,
269,4.788485,
270,6.240251,
271,3.820218,
272,3.915363,
273,9.764173,
274,2.080159,
275,2.093481,
276,4.303025,
277,4.86237,
278,5.092401,
279,5.596041,
280,3.972764,
281,6.063963,
282,1.889735,
283,5.074139,
284,4.258056,
285,4.383717,
286,9.762409,
287,3.962878,
288,4.010047,
289,4.613658,
290,3.881358,
291,4.249146,
292,4.288472,
293,3.939169,
294,4.083114,
295,4.890093,
296,4.075149,
297,3.777585,
298,4.683167,
299,4.390084,
300,4.087057,
