step,reward,transferred_from
0,9.582905,819
1,3.640783,
2,11.072076,
3,7.817353,
4,3.45931,
5,9.827841,
6,3.406183,
7,7.73697,
8,9.277566,
9,9.437774,
10,3.737407,
11,10.000101,
12,3.376351,
13,5.838412,
14,3.532536,
15,3.697267,
16,9.745689,
17,8.141851,
18,3.431298,
19,7.729604,
20,7.767893,
21,8.542286,
22,12.776646,
23,9.253688,
24,13.672624,
25,3.654497,
26,3.479045,
27,3.858847,
28,3.662159,
29,3.729803,
30,9.052254,
31,3.702062,
32,4.983745,
33,4.975397,
34,3.709648,
35,7.913437,
36,3.518807,
37,11.168337,
38,7.738463,
39,9.872877,
40,5.677089,
41,8.932982,
42,7.756499,
43,3.715373,
44,8.106233,
45,14.065965,
46,8.750531,
47,3.530646,
48,7.879139,
49,8.059687,
50,3.596891,
51,10.782058,
52,12.077107,
53,7.84677,
54,8.984878,
55,9.111193,
56,3.633767,
57,4.868955,
58,3.653714,
59,11.998565,
60,11.978903,
61,3.634994,
62,10.822935,
63,3.735986,
64,3.732622,
65,5.804001,
66,10.887576,
67,9.570564,
68,8.707483,
69,3.509123,
70,8.820314,
71,3.632201,
72,8.505416,
73,8.3804,
74,3.521556,
75,8.229244,
76,7.773244,859
77,3.569215,
78,3.546847,
79,3.492581,
80,8.380481,
81,3.788926,
82,7.792523,
83,3.495252,
84,7.773795,
85,3.724488,
86,9.49103,
87,3.550054,
88,3.913738,
89,10.911495,
90,4.729799,
91,8.63456,859
92,3.6987,
93,11.2675,
94,7.179725,
95,8.164644,
96,3.514865,
97,4.48131,
98,9.695336,
99,3.557438,
100,4.933961,
101,3.771003,
102,7.879667,
103,4.936328,
104,9.378314,
105,8.903721,
106,9.415435,
107,8.698742,
108,8.784919,
109,4.284913,
110,8.321677,
111,7.77622,
112,3.691988,
113,3.646664,
114,8.591901,
115,3.72938,
116,4.96325,
117,9.627437,
118,3.757167,
119,3.620783,
120,3.520952,
121,3.611813,819
122,3.71367,
123,3.735243,
124,10.502071,
125,9.014185,
126,3.560898,
127,5.961356,
128,3.565117,
129,7.017127,
130,9.328176,
131,9.284827,
132,3.717088,
133,7.82889,
134,3.71101,
135,9.103065,
136,9.016149,
137,3.68676,
138,3.661551,
139,3.561203,
140,3.705388,
141,3.656736,
142,3.608602,
143,3.647561,
144,3.826908,
145,10.707668,
146,3.672589,
147,3.790035,
148,3.549108,
149,8.551388,
150,3.637419,
151,3.867417,859
152,3.563045,
153,3.55691,
154,3.804501,
155,3.723772,
156,8.244482,
157,3.664038,
158,7.838886,
159,8.679169,
160,3.774926,
161,4.938343,
162,9.614793,
163,8.452552,
164,8.849835,
165,7.920255,
166,8.678382,
167,8.896219,
168,3.473037,
169,3.594753,
170,8.748023,
171,3.606055,
172,3.63527,
173,3.782115,
174,8.27577,
175,4.925917,
176,10.131525,
177,3.58818,
178,3.751152,
179,4.91752,
180,3.714735,
181,3.75694,
182,3.679549,
183,8.631261,
184,6.220532,
185,3.556107,
186,9.846884,
187,7.580291,
188,7.748738,
189,6.238865,
190,9.388612,
191,3.508439,
192,3.675708,
193,10.618345,
194,7.747432,
195,9.68609,
196,3.508018,
197,3.601212,
198,3.635502,
199,7.565189,
200,3.67068,
201,3.60568,
202,6.741054,
203,3.622699,
204,9.22103,
205,3.820082,
206,3.70375,
207,3.49363,
208,10.653668,
209,7.869175,
210,3.679501,
211,3.656083,
212,7.756022,
213,4.904628,
214,3.517174,
215,3.551762,
216,3.588046,
217,7.904665,
218,3.609666,
219,3.468615,
220,3.756495,
221,9.237625,
222,9.687494,
223,9.090935,
224,9.254963,
225,7.167436,
226,3.559603,
227,8.519394,
228,3.676866,
229,3.692731,
230,3.735589,
231,3.511179,
232,8.989797,
233,7.922908,
234,4.957686,
235,4.976266,
236,3.747819,
237,3.529632,
238,8.627796,
239,3.685206,
240,3.76178,
241,8.927289,942
242,8.384733,
243,3.533503,
244,3.534064,
245,3.611585,
246,3.747543,
247,8.370001,
248,11.426578,
249,3.65738,
250,8.930583,
251,9.169575,
252,9.111645,
253,3.551779,
254,3.822469,
255,3.695712,
256,3.494579,918
257,3.699172,
258,3.555393,
259,3.61895,
260,8.763801,
261,3.827694,
262,3.67652,
263,7.785636,
264,7.324592,
265,3.770379,
266,3.741749,
267,3.698525,
268,7.922892,
269,3.818249,
270,3.474814,
271,3.736882,923
272,3.718206,
273,3.589378,
274,0.808158,
275,3.540695,
276,8.988645,
277,3.593619,
278,7.738825,
279,14.374568,
280,8.842219,
281,3.668206,
282,3.604445,
283,3.739785,
284,9.489694,
285,4.936971,
286,3.56072,
287,9.177409,
288,13.205486,
289,3.569693,
290,13.200072,
291,9.018907,
292,10.205934,
293,3.632059,
294,9.547951,
295,4.89828,
296,5.595507,
297,12.289251,
298,3.765835,
299,11.693924,
300,7.746541,
