step,reward,transferred_from
0,9.433562,153
1,9.902611,
2,4.645814,
3,4.328748,
4,9.435338,
5,7.945997,
6,4.353387,
7,8.160389,
8,8.56634,
9,3.552139,
10,2.930301,
11,4.106331,
12,8.485179,
13,10.379347,
14,8.126732,
15,9.326584,
16,11.576982,114
17,3.939299,
18,4.670243,
19,10.801755,
20,10.047583,
21,10.038854,
22,12.216907,
23,13.39167,
24,4.474553,
25,4.83394,
26,9.781733,
27,9.549599,
28,6.866152,
29,9.809037,
30,9.065008,
31,6.994906,179
32,12.569918,
33,9.886313,
34,8.161871,
35,9.704273,
36,10.947322,
37,10.974424,
38,4.861674,
39,9.74442,
40,9.770827,
41,9.865097,
42,4.109519,
43,6.940759,
44,9.668944,
45,6.9739,
46,6.923966,179
47,6.986333,
48,10.74887,
49,11.132764,
50,10.06273,
51,6.963546,
52,6.898046,
53,10.489953,
54,4.874523,
55,11.289665,
56,6.93501,
57,10.389866,
58,6.878084,
59,9.800493,
60,11.991151,
61,9.841932,
62,6.849745,
63,9.353139,
64,3.732993,
65,2.963754,
66,3.154897,
67,5.866969,
68,8.910709,
69,9.929329,
70,4.822675,
71,9.759839,
72,10.220279,
73,11.826011,
74,10.841318,
75,9.479576,
76,9.732086,
77,9.925319,
78,10.116522,
79,9.964879,
80,9.789689,
81,9.645179,
82,10.319158,
83,9.618263,
84,6.970248,
85,10.054158,
86,2.633174,
87,12.351817,
88,11.872037,
89,4.802017,
90,9.789671,
91,12.494635,225
92,6.870137,
93,7.82914,
94,4.462299,
95,10.3203,
96,7.940546,
97,3.957333,
98,9.452635,
99,11.851642,
100,9.920741,
101,12.577036,
102,10.476861,
103,7.315669,
104,9.822039,
105,9.661886,
106,13.091016,
107,8.748752,
108,10.302374,
109,7.777281,
110,5.432253,
111,5.568433,
112,5.750132,
113,9.012449,
114,9.788405,
115,12.346875,
116,7.422871,
117,12.582545,
118,9.818615,
119,10.121096,
120,11.104489,
121,9.765871,
122,10.861896,
123,3.541303,
124,4.627961,
125,4.181395,
126,4.763074,
127,4.943793,
128,10.547171,
129,11.073264,
130,9.757983,
131,4.403015,
132,10.539518,
133,4.403208,
134,10.297166,
135,6.256485,
136,9.096928,
137,8.653182,
138,11.339835,
139,8.774648,
140,9.762839,
141,8.734994,
142,4.1411,
143,9.875189,
144,6.944471,
145,10.049579,
146,8.611054,
147,7.033571,
148,8.423775,
149,9.777431,
150,4.70338,
151,7.384624,191
152,7.681713,
153,9.909515,
154,4.846911,
155,4.739271,
156,8.237145,
157,4.02217,
158,10.230841,
159,9.023522,
160,8.214866,
161,8.284493,
162,9.905204,
163,3.787806,
164,10.703738,
165,8.740413,
166,6.981409,210
167,6.902126,
168,10.134896,
169,3.476741,
170,4.113669,
171,3.397194,
172,12.40596,
173,12.423344,
174,11.367296,
175,9.53781,
176,10.589747,
177,12.555945,
178,9.385937,
179,9.385901,
180,9.527982,
181,11.067042,
182,9.508214,
183,3.890473,
184,10.27719,
185,6.977166,
186,9.624241,
187,10.917609,
188,13.037612,
189,3.480903,
190,12.637034,
191,6.940909,
192,11.709834,
193,11.441387,
194,9.166309,
195,9.921619,
196,10.179385,250
197,10.096436,
198,9.977659,
199,9.890047,
200,6.924213,
201,8.516522,
202,8.918747,
203,12.004664,
204,10.167456,
205,10.649998,
206,10.004285,
207,9.973733,
208,10.1578,
209,10.836678,
210,10.273455,
211,8.767651,225
212,8.379919,
213,10.865638,
214,6.925163,
215,4.69238,
216,10.301883,
217,9.428657,
218,9.919455,
219,11.344121,
220,10.415639,
221,10.794065,
222,10.292882,
223,9.900498,
224,9.92276,
225,5.113086,
226,3.050535,
227,9.883311,
228,3.418374,
229,7.008013,
230,3.485147,
231,3.771851,
232,3.436668,
233,8.36452,
234,9.631003,
235,2.892514,
236,3.478508,
237,9.621429,
238,9.70519,
239,11.882859,
240,12.769341,
241,9.826438,
242,9.994457,
243,9.810838,
244,11.497768,
245,11.605793,
246,13.354314,
247,10.592961,
248,9.844034,
249,4.230525,
250,3.928171,
251,4.67535,
252,7.872744,
253,10.123355,
254,2.873733,
255,3.561424,
256,8.555727,259
257,5.343036,
258,5.708557,
259,10.432774,
260,9.2212,
261,9.333145,
262,10.148496,
263,8.868697,
264,8.189293,
265,8.269845,
266,9.445848,
267,9.834757,
268,10.221043,
269,9.012823,
270,9.223748,
271,6.87168,234
272,4.716955,
273,6.877765,
274,11.705422,
275,10.13659,
276,4.578995,
277,4.161573,
278,3.72495,
279,9.962898,
280,9.869188,
281,9.957354,
282,4.92763,
283,12.089655,
284,10.443329,
285,9.809612,
286,3.247785,
287,9.953346,
288,3.61214,
289,6.131874,
290,3.549129,
291,4.033742,
292,12.066016,
293,8.349437,
294,5.737628,
295,5.144339,
296,7.032869,
297,9.75515,
298,9.77228,
299,9.783834,
300,9.77968,
