step,score,transferred_from
0,10.488498,380
1,8.636199,
2,8.90594,
3,7.072259,
4,7.361199,
5,8.351378,
6,8.609476,
7,8.284959,
8,8.44244,
9,7.634891,
10,10.769158,
11,9.812807,
12,7.693904,
13,10.811675,
14,8.877761,
15,10.495208,
16,10.722275,
17,8.920133,
18,8.682009,
19,9.657174,
20,8.450179,
21,6.153101,
22,9.105176,
23,7.974965,
24,11.009298,
25,10.328075,
26,7.794432,
27,6.259871,
28,7.91478,
29,7.681878,
30,9.836586,
31,9.95354,
32,10.702422,
33,8.945795,
34,8.051291,
35,8.513138,
36,10.535888,
37,6.10511,
38,9.742216,
39,8.265227,
40,6.111359,
41,10.10102,
42,7.741456,
43,6.079277,
44,8.705573,
45,9.673283,
46,2.545265,313
47,11.650164,
48,9.645068,
49,7.561435,
50,11.451612,
51,5.514714,
52,9.545006,
53,10.813362,
54,12.583455,
55,9.61884,
56,10.999914,
57,5.463997,
58,2.925047,
59,10.043639,
60,2.985518,
61,10.380518,384
62,11.1619,
63,10.04734,
64,12.883623,
65,8.630013,
66,9.486773,
67,8.598893,
68,2.742857,
69,12.458754,
70,11.349975,
71,9.061217,
72,5.998768,
73,9.039828,
74,9.659576,
75,11.432768,
76,2.92055,
77,10.165651,
78,10.240001,
79,5.579356,
80,6.408064,
81,11.449161,
82,7.637766,
83,3.018044,
84,2.428392,
85,10.045676,
86,9.993621,
87,2.383281,
88,2.774487,
89,6.996095,
90,9.527356,
91,10.641626,362
92,12.467406,
93,9.096351,
94,12.408554,
95,10.214625,
96,6.275532,
97,12.74502,
98,8.307348,
99,7.21042,
100,13.038,
101,7.573881,
102,7.184202,
103,6.980339,
104,2.590939,
105,11.029412,
106,8.858782,380
107,8.454625,
108,8.655631,
109,6.245716,
110,10.516541,
111,10.522883,
112,9.812239,
113,11.737277,
114,10.977094,
115,2.445734,
116,2.687589,
117,11.122293,
118,12.861723,
119,12.258777,
120,9.690959,
121,11.388074,
122,6.781268,
123,3.114261,
124,9.042793,
125,3.564263,
126,7.436826,
127,6.689342,
128,12.216706,
129,12.660158,
130,7.510931,
131,11.44184,
132,8.906533,
133,9.321128,
134,8.116773,
135,2.286893,
136,6.540332,
137,6.472081,
138,6.563173,
139,9.49027,
140,6.475055,
141,8.46108,
142,12.282519,
143,9.41157,
144,9.495384,
145,10.30402,
146,12.069784,
147,9.060636,
148,9.286711,
149,8.941206,
150,10.758601,
151,8.541405,
152,6.830422,
153,8.575959,
154,2.205631,
155,2.483248,
156,8.533385,
157,9.23636,
158,9.137788,
159,8.005673,
160,6.195726,
161,6.576915,
162,8.229418,
163,2.584426,
164,2.454585,
165,9.263356,
166,11.372791,423
167,9.980773,
168,9.911313,
169,9.685129,
170,11.496872,
171,8.180648,
172,7.562017,
173,9.698887,
174,6.508361,
175,2.362359,
176,5.498517,
177,11.162852,
178,10.964942,
179,11.265792,
180,6.481205,
181,2.01188,384
182,2.273706,
183,9.177916,
184,6.07443,
185,2.113597,
186,2.252667,
187,2.544892,
188,6.364277,
189,10.986179,
190,9.480861,
191,2.533067,
192,10.032221,
193,8.875691,
194,2.912089,
195,10.027424,
196,10.682263,
197,2.701774,
198,9.009155,
199,2.241925,
200,9.931641,
201,2.899129,
202,6.658184,
203,2.963463,
204,2.378649,
205,8.207819,
206,9.71467,
207,7.484133,
208,8.429123,
209,10.99257,
210,2.230068,
211,7.601816,380
212,12.388543,
213,12.166458,
214,11.719308,
215,11.585619,
216,11.140429,
217,12.795071,
218,11.387168,
219,13.002623,
220,9.653742,
221,8.363329,
222,9.61017,
223,7.999733,
224,3.438359,
225,3.622442,
226,13.042011,469
227,11.934388,
228,11.330461,
229,2.905857,
230,2.754458,
231,12.179903,
232,2.774324,
233,2.591173,
234,13.049622,
235,2.773931,
236,2.787082,
237,9.928186,
238,11.975733,
239,10.621358,
240,11.916227,
241,3.38823,
242,11.130877,
243,2.784826,
244,10.101549,
245,13.223927,
246,10.728095,
247,10.743884,
248,10.790436,
249,12.157665,
250,10.129726,
251,7.967117,
252,12.045329,
253,11.601432,
254,3.353664,
255,9.885047,
256,10.977694,
257,7.767745,
258,9.124467,
259,9.381075,
260,7.749264,
261,2.701413,
262,7.974078,
263,11.283498,
264,2.772167,
265,9.181825,
266,11.519907,
267,9.510284,
268,10.12907,
269,10.793844,
270,2.80251,
271,9.290877,
272,2.654523,
273,12.09943,
274,13.214809,
275,13.049902,
276,2.769542,
277,1.714929,
278,3.10151,
279,2.488067,
280,2.912578,
281,2.578901,
282,2.707946,
283,2.619441,
284,9.587519,
285,2.831451,
286,3.942052,418
287,3.53333,
288,9.973105,
289,3.034341,
290,7.53808,
291,3.477867,
292,6.925962,
293,7.328483,
294,12.64399,
295,12.629524,
296,10.225743,
297,10.586805,
298,14.04701,
299,9.96686,
300,10.192145,
