step,reward,transferred_from
0,8.300896,215
1,10.381207,
2,12.634007,
3,11.185751,
4,9.184078,
5,9.742689,
6,10.393335,
7,9.234235,
8,2.282261,
9,11.559378,
10,9.301816,
11,8.328129,
12,8.199037,
13,8.207298,
14,10.479071,
15,6.594907,
16,9.235823,
17,9.215875,
18,9.700274,
19,7.204011,
20,11.880853,
21,9.564002,
22,2.393038,
23,8.164333,
24,9.579045,
25,6.641823,
26,13.672205,
27,11.05396,
28,8.086871,
29,9.7178,
30,2.341238,
31,10.133851,
32,9.307509,
33,10.320948,
34,10.434835,
35,9.373529,
36,11.125776,
37,9.976125,
38,9.69005,
39,8.274685,
40,9.620797,
41,9.766272,
42,9.770422,
43,9.253711,
44,10.576299,
45,10.324425,
46,4.613264,
47,11.319131,
48,10.498609,
49,10.004353,
50,10.043305,
51,10.538729,
52,9.696468,
53,2.424213,
54,9.382889,
55,14.034143,
56,2.369048,
57,9.785672,
58,11.577584,
59,9.492804,
60,11.778198,
61,10.275089,
62,9.641454,
63,8.158404,
64,9.745886,
65,9.746009,
66,9.821627,
67,10.358296,
68,8.055791,
69,9.254484,
70,9.277488,
71,2.387195,
72,12.245364,
73,13.668448,
74,9.853625,
75,11.817983,
76,2.418829,
77,11.760214,
78,10.23718,
79,10.070075,
80,10.288423,
81,8.207713,
82,9.889814,
83,9.908328,
84,9.855571,
85,6.59521,
86,9.828048,
87,8.920794,
88,9.705198,
89,4.554809,
90,9.567672,
91,10.170141,179
92,7.248834,
93,5.403976,
94,2.183628,
95,7.154368,
96,12.572833,
97,11.344889,
98,6.914178,
99,9.629519,
100,13.635016,
101,2.351011,
102,5.376547,
103,10.62334,
104,9.908264,
105,2.385249,
106,10.3729,191
107,11.107909,
108,9.981603,
109,13.084666,
110,9.948969,
111,6.05302,
112,9.544191,
113,2.404579,
114,6.055729,
115,9.429236,
116,9.424438,
117,5.990708,
118,10.094448,
119,9.834538,
120,9.625509,
121,6.224761,
122,9.955002,
123,9.078867,
124,4.843488,
125,11.665586,
126,5.820691,
127,9.272539,
128,9.780455,
129,9.770713,
130,10.151926,
131,9.943501,
132,9.341687,
133,11.652945,
134,7.264674,
135,2.380185,
136,10.938264,
137,7.187221,
138,6.126783,
139,6.271107,
140,6.327743,
141,4.525932,
142,6.099504,
143,9.423337,
144,11.962463,
145,6.427409,
146,11.116288,
147,9.893599,
148,9.363214,
149,2.383027,
150,5.094441,
151,9.579034,
152,2.355742,
153,6.929993,
154,6.773048,
155,6.38173,
156,9.765347,
157,10.99168,
158,2.371404,
159,5.885751,
160,10.818588,
161,10.946295,
162,9.92327,
163,9.762541,
164,5.971873,
165,10.001147,
166,9.74175,
167,9.772845,
168,6.173827,
169,6.855863,
170,6.136311,
171,10.912461,
172,6.392854,
173,9.240742,
174,2.439728,
175,11.804467,
176,6.947703,
177,7.429032,
178,9.395267,
179,9.694002,
180,9.248037,
181,2.388317,190
182,2.424451,
183,10.394826,
184,8.04473,
185,9.696809,
186,8.339071,
187,9.986907,
188,9.377369,
189,11.991035,
190,9.703985,
191,10.428441,
192,8.05707,
193,2.336109,
194,10.047255,
195,8.020302,
196,6.552819,
197,12.456032,
198,2.401105,
199,2.36584,
200,8.087128,
201,9.563233,
202,9.619036,
203,12.052382,
204,6.241242,
205,10.053045,
206,10.72572,
207,9.979497,
208,8.117546,
209,6.63567,
210,10.422825,
211,2.446988,
212,5.968358,
213,10.420902,
214,2.423264,
215,9.620479,
216,6.046283,
217,9.392976,
218,11.241304,
219,9.374021,
220,5.882667,
221,9.91869,
222,9.62217,
223,6.570206,
224,2.329651,
225,8.052072,
226,6.050284,259
227,6.171219,
228,8.043,
229,7.287832,
230,10.835701,
231,2.386669,
232,11.223975,
233,6.23924,
234,6.321127,
235,11.32997,
236,2.192232,
237,9.613566,
238,11.110865,
239,2.509245,
240,5.750286,
241,9.542282,259
242,9.928096,
243,6.569711,
244,11.271167,
245,10.849145,
246,2.341948,
247,11.126372,
248,11.34941,
249,7.104522,
250,6.570549,
251,12.906809,
252,9.738739,
253,11.306233,
254,6.343979,
255,10.541874,
256,9.25021,
257,13.510508,
258,6.058085,
259,2.446801,
260,13.278796,
261,14.180867,
262,2.358665,
263,6.61944,
264,10.448595,
265,2.49112,
266,5.915302,
267,13.381426,
268,5.626741,
269,2.365498,
270,6.713802,
271,9.723255,
272,10.872319,
273,13.556781,
274,10.362247,
275,8.221707,
276,7.442006,
277,11.915014,
278,2.420268,
279,12.908171,
280,9.719437,
281,6.476732,
282,6.323272,
283,11.408868,
284,9.258964,
285,5.829175,
286,4.557762,259
287,10.131843,
288,11.6452,
289,2.344844,
290,9.23896,
291,4.936925,
292,11.148975,
293,2.486495,
294,2.463256,
295,8.035925,
296,9.999992,
297,2.437106,
298,6.003237,
299,10.21113,
300,7.054196,
