step,score,transferred_from
0,15.120185,471
1,14.265001,
2,15.827964,
3,15.661858,
4,18.560407,
5,10.748445,
6,10.113428,
7,14.051523,
8,10.675077,
9,10.275636,
10,10.748178,
11,13.376558,
12,10.639361,
13,9.587841,
14,12.615778,
15,14.149521,
16,11.117461,487
17,11.062181,
18,11.868647,
19,12.89331,
20,10.745028,
21,11.998078,
22,15.529378,
23,8.26666,
24,10.060976,
25,16.73187,
26,12.992174,
27,11.258366,
28,3.978958,
29,11.302025,
30,10.443696,
31,11.827138,
32,15.217747,
33,11.199427,
34,20.548877,
35,9.276573,
36,16.025856,
37,12.789504,
38,3.298332,
39,15.629951,
40,11.442131,
41,14.873773,
42,9.340878,
43,10.842963,
44,9.457299,
45,8.669934,
46,15.313825,509
47,16.069502,
48,13.522444,
49,3.616984,
50,11.409294,
51,13.619162,
52,13.619583,
53,11.748679,
54,10.456769,
55,12.04602,
56,19.585312,
57,16.456699,
58,4.135982,
59,4.057706,
60,3.792908,
61,4.255277,
62,10.500272,
63,8.613941,
64,14.730896,
65,18.717304,
66,15.781676,
67,19.553976,
68,15.572944,
69,12.033237,
70,10.361062,
71,8.478116,
72,16.220672,
73,13.618806,
74,7.683051,
75,11.551305,
76,11.869916,
77,8.44337,
78,8.466558,
79,15.48756,
80,8.114359,
81,17.995625,
82,3.938255,
83,10.895537,
84,4.309119,
85,13.247356,
86,16.851933,
87,17.609056,
88,15.33958,
89,15.302137,
90,11.231309,
91,12.796701,
92,14.715689,
93,17.849525,
94,15.545528,
95,13.373265,
96,16.381751,
97,4.495474,
98,4.250489,
99,11.675286,
100,8.631388,
101,12.552091,
102,4.306609,
103,4.216031,
104,8.247263,
105,3.040143,
106,15.323461,455
107,16.805553,
108,16.041251,
109,8.603695,
110,11.662359,
111,16.544255,
112,12.469857,
113,11.564839,
114,16.61169,
115,12.312081,
116,11.529927,
117,14.140717,
118,8.112691,
119,17.273339,
120,10.681182,
121,7.744615,
122,15.987451,
123,3.080529,
124,11.829427,
125,11.211988,
126,10.842082,
127,10.056258,
128,10.497417,
129,11.757638,
130,8.412186,
131,8.608444,
132,8.621781,
133,10.862113,
134,9.512138,
135,14.385541,
136,11.005048,469
137,10.40611,
138,14.846626,
139,11.330746,
140,10.106608,
141,11.125038,
142,12.796211,
143,14.466521,
144,14.099542,
145,17.292102,
146,11.671565,
147,15.888933,
148,2.990864,
149,3.083258,
150,2.725602,
151,11.495738,471
152,20.146233,
153,14.561774,
154,11.668143,
155,16.776068,
156,14.614014,
157,16.350979,
158,14.558265,
159,11.075636,
160,1.425466,
161,20.00816,
162,8.081966,
163,14.947229,
164,4.048763,
165,13.786866,
166,8.2777,
167,8.384181,
168,4.542935,
169,3.817327,
170,10.947457,
171,13.981728,
172,8.252987,
173,8.398725,
174,10.163261,
175,11.80249,
176,9.579941,
177,15.231141,
178,12.078793,
179,3.905101,
180,3.951761,
181,9.647443,487
182,10.390987,
183,2.587119,
184,8.547583,
185,13.352418,
186,7.068592,
187,2.667151,
188,7.876973,
189,1.971981,
190,2.551322,
191,10.791114,
192,1.758386,
193,14.798623,
194,2.404002,
195,10.822925,
196,11.459327,544
197,14.513727,
198,19.314202,
199,15.313648,
200,11.242743,
201,11.605006,
202,12.328546,
203,15.852381,
204,13.994471,
205,10.458541,
206,10.933797,
207,15.569104,
208,10.253692,
209,17.771756,
210,6.89396,
211,11.495701,
212,11.389441,
213,16.674999,
214,13.638791,
215,10.42946,
216,10.307364,
217,16.630553,
218,14.170478,
219,12.425345,
220,10.870029,
221,16.360756,
222,2.647877,
223,2.891886,
224,10.700139,
225,7.404093,
226,11.285177,487
227,11.723424,
228,15.280437,
229,6.217997,
230,14.289327,
231,3.389806,
232,15.160587,
233,15.369347,
234,16.211982,
235,10.607868,
236,10.183452,
237,8.160492,
238,10.859171,
239,13.195688,
240,6.297777,
241,16.228628,569
242,8.437384,
243,14.958062,
244,10.146142,
245,10.118435,
246,3.232448,
247,10.309276,
248,15.440484,
249,11.082425,
250,18.904758,
251,17.651117,
252,15.408416,
253,15.471519,
254,10.052979,
255,17.132278,
256,9.924172,
257,20.067834,
258,14.330871,
259,3.03568,
260,8.992303,
261,14.662646,
262,3.030165,
263,7.167943,
264,19.478558,
265,7.440555,
266,11.363041,
267,10.72898,
268,17.591153,
269,16.75698,
270,15.103309,
271,19.422381,
272,15.055282,
273,10.043389,
274,10.514018,
275,15.185061,
276,10.529901,
277,8.796765,
278,8.566072,
279,8.017925,
280,15.882339,
281,18.956949,
282,3.00443,
283,15.305317,
284,15.134403,
285,15.087999,
286,17.958269,
287,16.303355,
288,19.246727,
289,14.498268,
290,11.51381,
291,9.943125,
292,3.73772,
293,15.184646,
294,9.846086,
295,3.023175,
296,3.589491,
297,7.34362,
298,15.26551,
299,10.903856,
300,8.403073,
