step,score,transferred_from
0,14.654546,301
1,20.457048,
2,14.575166,
3,14.106444,
4,15.554419,
5,8.506356,
6,12.255033,
7,18.838267,
8,6.893044,
9,16.437727,
10,14.34403,
11,8.51726,
12,11.452151,
13,15.723135,
14,7.475277,
15,7.608776,
16,16.360963,326
17,18.085898,
18,7.472463,
19,6.222396,
20,18.198168,
21,7.269661,
22,7.141006,
23,16.976341,
24,18.748551,
25,17.053166,
26,18.107469,
27,14.107168,
28,5.556554,
29,15.487766,
30,18.204285,
31,18.894078,
32,17.938894,
33,15.589296,
34,18.919023,
35,15.418525,
36,7.421373,
37,15.900969,
38,19.191501,
39,15.776735,
40,14.803829,
41,17.858979,
42,17.851815,
43,6.770258,
44,19.765827,
45,18.261862,
46,7.305697,
47,7.400188,
48,7.457892,
49,7.290448,
50,11.625355,
51,17.02783,
52,16.244462,
53,17.713208,
54,18.038494,
55,6.241522,
56,6.835941,
57,18.109256,
58,5.809916,
59,6.879501,
60,10.115715,
61,14.158692,
62,11.402868,
63,7.228616,
64,7.328115,
65,15.502492,
66,7.092867,
67,7.063703,
68,7.233009,
69,11.385168,
70,6.611923,
71,4.80821,
72,18.372965,
73,7.148385,
74,7.287991,
75,18.133013,
76,18.158138,
77,6.293328,
78,7.332808,
79,6.682824,
80,6.723922,
81,6.762139,
82,17.111358,
83,6.938943,
84,13.825091,
85,11.517297,
86,5.820804,
87,17.855097,
88,17.344959,
89,11.585918,
90,7.075404,
91,17.871357,340
92,7.629708,
93,7.004967,
94,18.379364,
95,6.888663,
96,14.581264,
97,17.416387,
98,6.843107,
99,7.100283,
100,7.051371,
101,6.892663,
102,6.986095,
103,7.127073,
104,12.780485,
105,6.693645,
106,8.57131,384
107,13.137731,
108,16.13549,
109,15.766852,
110,9.862573,
111,7.294708,
112,18.492013,
113,7.683876,
114,10.740236,
115,21.257411,
116,14.234693,
117,7.839059,
118,7.6776,
119,8.23361,
120,19.433876,
121,7.346651,
122,20.734363,
123,12.159877,
124,8.399721,
125,8.380027,
126,15.267405,
127,18.743367,
128,7.583934,
129,18.654613,
130,19.876468,
131,8.230033,
132,7.39782,
133,19.859147,
134,7.470506,
135,16.308004,
136,8.096986,
137,8.226652,
138,12.528308,
139,15.152451,
140,12.634021,
141,5.863184,
142,8.244047,
143,7.703121,
144,14.677893,
145,8.41047,
146,7.876088,
147,7.16378,
148,17.627105,
149,16.900437,
150,8.664984,
151,7.846935,384
152,3.401351,
153,12.142637,
154,12.29394,
155,18.708126,
156,8.428386,
157,18.26613,
158,7.413085,
159,7.903618,
160,7.238378,
161,8.247692,
162,8.590699,
163,19.269939,
164,19.182023,
165,6.985746,
166,16.962162,399
167,7.527806,
168,16.88662,
169,20.208687,
170,14.412682,
171,7.966704,
172,9.782637,
173,8.222972,
174,19.685699,
175,19.505978,
176,14.408599,
177,11.813611,
178,18.553695,
179,16.172772,
180,19.470718,
181,16.615256,
182,13.09678,
183,7.909572,
184,7.838126,
185,7.754096,
186,14.423763,
187,17.021489,
188,8.066643,
189,17.705502,
190,7.985798,
191,18.725557,
192,7.424178,
193,7.883813,
194,6.28976,
195,15.287897,
196,8.368632,
197,7.632145,
198,14.595385,
199,19.226143,
200,17.787812,
201,19.022286,
202,7.927513,
203,17.393468,
204,16.642154,
205,17.825583,
206,15.229635,
207,20.09746,
208,6.972551,
209,15.142811,
210,16.575817,
211,15.522304,
212,7.88198,
213,7.702529,
214,16.362731,
215,8.162579,
216,14.590543,
217,8.49639,
218,19.922462,
219,6.803732,
220,7.423812,
221,8.208044,
222,6.730573,
223,7.273326,
224,8.199002,
225,7.91092,
226,8.424115,471
227,7.313833,
228,7.529,
229,14.798736,
230,20.11682,
231,20.683136,
232,17.215358,
233,12.369257,
234,7.704233,
235,16.880561,
236,19.214059,
237,12.016115,
238,14.155679,
239,20.155142,
240,20.582477,
241,12.247983,
242,7.654753,
243,18.060895,
244,8.65504,
245,7.957443,
246,12.760229,
247,19.302643,
248,19.950952,
249,17.364229,
250,12.762044,
251,14.489231,
252,16.942365,
253,7.120664,
254,14.062416,
255,18.747109,
256,15.105687,
257,8.259109,
258,20.208669,
259,12.344926,
260,18.16379,
261,8.208568,
262,15.741189,
263,12.154392,
264,15.250507,
265,20.602162,
266,6.653848,
267,11.258292,
268,15.405927,
269,8.181268,
270,6.634226,
271,9.986501,487
272,19.293129,
273,21.11472,
274,18.949961,
275,16.991188,
276,19.123371,
277,8.401762,
278,8.598794,
279,16.302654,
280,8.305226,
281,16.777597,
282,19.476588,
283,8.73091,
284,9.228563,
285,21.617937,
286,8.800248,
287,12.082685,
288,8.703989,
289,16.610516,
290,17.019637,
291,17.943088,
292,20.612688,
293,8.3071,
294,16.173278,
295,16.618161,
296,21.204718,
297,21.812236,
298,21.313095,
299,20.254816,
300,21.726947,
