step,score,transferred_from
0,15.048956,763
1,18.865365,
2,2.616868,
3,7.609285,
4,19.126684,
5,6.422322,
6,16.950898,
7,2.707005,
8,2.200961,
9,18.766617,
10,6.821119,
11,18.823997,
12,19.080552,
13,6.147617,
14,18.931784,
15,2.719485,
16,16.538068,
17,18.76141,
18,19.131411,
19,1.996879,
20,15.997032,
21,3.946414,
22,8.719993,
23,17.457203,
24,6.919648,
25,2.16536,
26,2.784854,
27,1.811357,
28,3.552658,
29,6.299757,
30,19.331586,
31,18.632682,
32,2.049809,
33,12.183423,
34,14.005198,
35,1.715981,
36,12.589792,
37,-0.567136,
38,1.254707,
39,13.265726,
40,15.153881,
41,1.60067,
42,12.573029,
43,5.878768,
44,2.634387,
45,16.188357,
46,14.475212,
47,1.615047,
48,15.156291,
49,9.008408,
50,15.437017,
51,15.744446,
52,12.997726,
53,1.990369,
54,2.688472,
55,8.110799,
56,8.903154,
57,19.103964,
58,1.824508,
59,2.30944,
60,15.382181,
61,2.611253,
62,4.581588,
63,3.57941,
64,10.374485,
65,4.370979,
66,2.057605,
67,5.200275,
68,13.295348,
69,1.867304,
70,6.322051,
71,3.747041,
72,2.913975,
73,5.926305,
74,2.370849,
75,19.376729,
76,19.52784,
77,13.513126,
78,1.989819,
79,4.369689,
80,17.602651,
81,3.917897,
82,19.703469,
83,2.834296,
84,2.298673,
85,18.502793,
86,2.062792,
87,6.395555,
88,6.646012,
89,8.403827,
90,2.163122,
