step,score,transferred_from
0,14.343795,241
1,14.956241,
2,12.803557,
3,12.896091,
4,13.297175,
5,11.399138,
6,11.3945,
7,12.558847,
8,11.343833,
9,12.371032,
10,14.627933,
11,14.247314,
12,13.439969,
13,13.854439,
14,11.363785,
15,14.121479,
16,11.334492,241
17,11.630435,
18,12.432496,
19,13.483826,
20,13.589604,
21,13.402762,
22,12.713187,
23,15.112306,
24,12.03001,
25,15.523295,
26,11.48614,
27,14.799846,
28,14.555935,
29,14.806488,
30,12.925913,
31,12.127589,284
32,13.205577,
33,12.630357,
34,15.198648,
35,14.656339,
36,13.898873,
37,13.384977,
38,13.365822,
39,12.797201,
40,13.025686,
41,13.081819,
42,12.549822,
43,13.928669,
44,12.987212,
45,13.477556,
46,15.933536,313
47,16.18131,
48,12.9163,
49,13.680649,
50,13.847864,
51,14.990932,
52,14.678946,
53,13.808457,
54,14.509726,
55,13.523107,
56,15.253828,
57,14.58772,
58,14.600059,
59,11.261701,
60,14.772128,
61,15.213356,
62,15.100588,
63,13.723855,
64,14.940071,
65,15.637566,
66,15.491634,
67,11.502727,
68,14.096376,
69,15.440955,
70,12.728241,
71,13.679731,
72,14.2265,
73,14.873548,
74,15.385077,
75,16.77674,
76,13.56586,
77,12.840756,
78,12.030375,
79,14.019683,
80,13.092424,
81,12.714388,
82,15.081495,
83,16.019977,
84,12.828619,
85,14.660339,
86,13.81038,
87,16.559569,
88,13.360956,
89,13.086247,
90,13.639204,
91,12.033568,
92,12.839127,
93,13.676844,
94,12.296847,
95,14.677161,
96,15.227242,
97,15.843044,
98,14.489345,
99,14.248861,
100,12.201129,
101,12.79831,
102,11.324603,
103,11.938961,
104,12.142689,
105,11.259341,
106,15.337598,237
107,14.820723,
108,12.15583,
109,15.748239,
110,13.405781,
111,15.255662,
112,15.844072,
113,15.221758,
114,15.135486,
115,9.966293,
116,12.227086,
117,11.644996,
118,15.281984,
119,14.6449,
120,14.239971,
121,14.859294,241
122,13.884065,
123,14.657728,
124,4.962288,
125,14.308096,
126,15.737942,
127,11.716566,
128,15.929182,
129,7.5044,
130,7.651877,
131,14.291633,
132,15.171324,
133,4.867418,
134,12.201096,
135,14.928684,
136,12.246898,
137,7.464381,
138,5.151239,
139,17.570497,
140,9.331337,
141,14.184824,
142,13.265736,
143,14.329205,
144,9.089305,
145,12.517826,
146,4.933136,
147,12.57217,
148,14.086995,
149,12.777682,
150,12.998486,
151,13.923722,326
152,15.241878,
153,12.245136,
154,15.027505,
155,11.993208,
156,13.811659,
157,14.679496,
158,14.333138,
159,13.281753,
160,14.723768,
161,14.73515,
162,13.937386,
163,14.144436,
164,13.186198,
165,12.938751,
166,13.87571,
167,13.833095,
168,15.267219,
169,14.138802,
170,12.347958,
171,13.455141,
172,13.249987,
173,13.719623,
174,12.817028,
175,12.91193,
176,11.239864,
177,14.631581,
178,13.168079,
179,13.318249,
180,12.915975,
181,15.774732,326
182,11.910212,
183,14.65643,
184,13.508448,
185,15.525193,
186,12.961671,
187,15.740122,
188,12.624338,
189,14.230153,
190,12.479511,
191,12.751278,
192,13.608583,
193,12.743322,
194,13.16766,
195,12.465932,
196,13.114148,271
197,13.600562,
198,12.489388,
199,15.130062,
200,13.718739,
201,12.613978,
202,13.403746,
203,13.933034,
204,14.521399,
205,9.005756,
206,15.307288,
207,14.438006,
208,4.689566,
209,14.094732,
210,12.812357,
211,13.020232,
212,13.532642,
213,14.011022,
214,9.307548,
215,11.694333,
216,12.758706,
217,12.241701,
218,12.391352,
219,14.250646,
220,14.408927,
221,13.142808,
222,14.832839,
223,11.891582,
224,10.74492,
225,14.515225,
226,15.871213,313
227,10.414547,
228,14.144431,
229,15.23254,
230,14.904015,
231,13.086483,
232,16.309258,
233,6.1603,
234,16.081357,
235,4.723888,
236,12.361378,
237,12.555062,
238,4.868084,
239,14.904238,
240,12.370755,
241,4.634494,
242,16.527825,
243,8.3859,
244,15.333678,
245,15.355774,
246,16.148896,
247,4.738489,
248,3.629446,
249,14.237734,
250,4.742449,
251,13.923331,
252,12.511513,
253,4.977368,
254,5.144156,
255,13.001789,
256,16.804588,
257,4.686659,
258,14.54597,
259,4.889194,
260,4.826353,
261,15.411634,
262,12.474662,
263,11.543659,
264,14.411597,
265,14.242112,
266,13.537686,
267,11.478721,
268,5.991665,
269,6.197199,
270,12.752656,
271,13.533753,384
272,13.760628,
273,11.676073,
274,12.653135,
275,14.083708,
276,13.624317,
277,11.5561,
278,12.437519,
279,12.959066,
280,13.157553,
281,8.716709,
282,14.201796,
283,13.461398,
284,12.235984,
285,10.819715,
286,13.745797,362
287,13.010675,
288,11.494364,
289,8.758079,
290,15.310413,
291,15.221622,
292,15.863707,
293,11.211992,
294,12.539341,
295,6.68499,
296,13.923617,
297,6.433421,
298,12.092808,
299,5.883802,
300,14.754374,
