step,score,transferred_from
0,10.2918,696
1,9.716978,
2,9.365692,
3,18.663086,
4,9.175419,
5,9.966747,
6,9.297396,
7,10.108932,
8,8.291848,
9,4.703635,
10,10.387113,
11,5.344172,
12,19.31008,
13,17.238995,
14,9.328064,
15,18.693328,
16,4.718445,
17,5.187795,
18,4.973644,
19,13.914068,
20,3.430916,
21,10.70187,
22,9.869544,
23,10.788332,
24,15.016963,
25,9.547772,
26,13.252852,
27,6.065728,
28,5.366756,
29,16.170258,
30,10.699774,
31,20.0693,696
32,8.943108,
33,2.814169,
34,19.988116,
35,10.162658,
36,19.130272,
37,4.027178,
38,4.992624,
39,2.323367,
40,10.001175,
41,9.549662,
42,10.394075,
43,10.043091,
44,10.454117,
45,10.780056,
46,9.275697,
47,0.498423,
48,4.082599,
49,4.517702,
50,20.955015,
51,8.008159,
52,3.556632,
53,10.024457,
54,18.055616,
55,3.656141,
56,8.346683,
57,4.720224,
58,15.98926,
59,12.459277,
60,9.263035,
61,4.931535,714
62,5.436662,
63,9.246703,
64,10.693618,
65,10.306811,
66,11.725725,
67,12.759537,
68,2.707125,
69,8.376945,
70,5.037501,
71,10.419119,
72,11.107945,
73,10.219939,
74,11.286114,
75,2.482844,
76,4.943267,
77,10.698731,
78,4.800767,
79,-1.17327,
80,-0.8811,
81,5.142317,
82,5.429454,
83,17.600121,
84,-0.809258,
85,4.599368,
86,19.159897,
87,-1.173243,
88,-0.641514,
89,17.960804,
90,-0.958645,
91,9.670211,
92,-0.773382,
93,10.994399,
94,9.005122,
95,9.227664,
96,-1.27878,
97,10.690347,
98,4.551786,
99,4.501997,
100,-1.085452,
101,19.130425,
102,10.265315,
103,5.40619,
104,10.811718,
105,18.843128,
106,10.618476,
107,18.531081,
108,4.868277,
109,14.815651,
110,10.567665,
111,9.837032,
112,18.605946,
113,13.868494,
114,10.514286,
115,10.249538,
116,-0.903336,
117,9.119987,
118,4.465542,
119,-0.758465,
120,4.606898,
121,-0.774598,
122,1.829353,
123,9.562725,
124,4.743169,
125,4.760363,
126,5.047032,
127,10.024633,
128,5.044068,
129,9.806224,
130,-1.35757,
131,1.3931,
132,10.335057,
133,0.763664,
134,9.810229,
135,9.462994,
136,9.804089,798
137,18.283092,
138,5.401303,
139,4.174595,
140,18.808515,
141,11.272988,
142,8.622891,
143,8.750788,
144,8.65273,
145,18.18724,
146,18.606025,
147,17.926777,
148,8.737418,
149,19.7424,
150,4.603511,
151,4.811044,
152,17.983661,
153,17.9457,
154,18.194627,
155,9.642347,
156,10.223437,
157,19.216334,
158,10.770608,
159,18.134897,
160,18.9735,
161,9.456166,
162,9.375462,
163,2.706281,
164,17.574623,
165,18.644557,
166,4.345422,
167,11.140773,
168,4.944953,
169,5.032782,
170,5.055798,
171,18.787879,
172,18.615845,
173,18.492646,
174,8.756189,
175,8.759434,
176,5.23252,
177,18.359062,
178,10.20861,
179,4.558431,
180,11.657389,
181,8.732682,
182,13.480306,
183,10.203737,
184,17.689462,
185,4.912621,
186,4.468255,
187,9.188735,
188,17.487413,
189,8.895861,
190,9.67178,
191,10.680571,
192,9.54289,
193,9.832912,
194,10.406435,
195,19.348683,
196,10.722502,
197,11.133969,
198,4.77789,
199,10.464311,
200,4.660398,
201,4.695428,
202,19.172732,
203,9.309286,
204,10.229589,
205,18.422515,
206,10.702734,
207,18.712548,
208,9.290562,
209,12.76109,
210,10.744347,
211,9.588038,
212,2.11535,
213,18.705807,
214,11.963722,
215,10.326546,
216,8.266275,
217,1.548453,
218,4.798793,
219,10.972307,
220,10.60874,
221,12.901694,
222,10.798516,
223,11.984817,
224,10.385362,
225,10.191982,
226,17.94987,824
227,10.570398,
228,11.188059,
229,9.872235,
230,18.068885,
231,19.073876,
232,10.49015,
233,18.68062,
234,8.279519,
235,13.889315,
236,9.911587,
237,9.467431,
238,18.950923,
239,18.573174,
240,10.676031,
241,13.127477,
242,18.328344,
243,18.154699,
244,9.799704,
245,8.741648,
246,15.736379,
247,4.117909,
248,9.431795,
249,10.149907,
250,10.481197,
251,17.073136,
252,19.719415,
253,19.109094,
254,10.056921,
255,18.443226,
256,9.857804,
257,18.734541,
258,20.2795,
259,9.750795,
260,18.785731,
261,19.393462,
262,19.000059,
263,10.336451,
264,10.443227,
265,9.615738,
266,10.456274,
267,10.119813,
268,18.296249,
269,9.176884,
270,7.983385,
271,17.006916,808
272,9.709736,
273,10.437902,
274,9.721272,
275,19.864863,
276,4.897513,
277,9.685725,
278,10.298827,
279,19.045008,
280,19.262392,
281,5.776051,
282,9.290672,
283,0.54579,
284,10.289899,
285,10.304876,
286,10.013121,858
287,18.546417,
288,10.117621,
289,18.692089,
290,18.356032,
291,9.797782,
292,16.578545,
293,18.632234,
294,18.41664,
295,18.655116,
296,18.497189,
297,13.317245,
298,18.13143,
299,19.362791,
300,9.581656,
