step,score,transferred_from
0,7.369966,284
1,18.24156,
2,3.370268,
3,4.642672,
4,3.363947,
5,4.297526,
6,8.377508,
7,5.923318,
8,13.538001,
9,0.200962,
10,0.420534,
11,5.955738,
12,18.495306,
13,5.642303,
14,5.834217,
15,2.177285,
16,5.573586,284
17,4.945758,
18,7.911676,
19,3.117503,
20,4.90746,
21,2.95883,
22,3.365408,
23,0.465441,
24,15.076215,
25,5.19695,
26,13.481427,
27,5.776778,
28,15.791412,
29,7.065555,
30,16.559203,
31,8.669761,
32,3.947657,
33,12.682513,
34,15.567278,
35,19.459258,
36,4.280604,
37,16.429527,
38,20.566716,
39,6.008555,
40,7.040348,
41,5.904515,
42,15.620638,
43,3.480762,
44,8.028844,
45,7.406502,
46,11.333147,340
47,5.717987,
48,5.374224,
49,19.8093,
50,0.417536,
51,4.699796,
52,3.404735,
53,20.458402,
54,17.663615,
55,15.437299,
56,3.69522,
57,21.530048,
58,10.800143,
59,0.602086,
60,2.995184,
61,3.304419,
62,4.993767,
63,3.417985,
64,18.877306,
65,2.855304,
66,3.238777,
67,17.545604,
68,18.187425,
69,5.080517,
70,0.270666,
71,1.532146,
72,4.832689,
73,21.492502,
74,15.942987,
75,3.517836,
76,6.436426,
77,20.651552,
78,3.446925,
79,0.416036,
80,17.597849,
81,3.414459,
82,7.914563,
83,17.278935,
84,19.276,
85,3.338931,
86,17.486208,
87,21.778018,
88,0.46127,
89,13.495295,
90,12.148194,
91,20.38969,
92,3.534823,
93,18.348083,
94,14.694659,
95,18.936855,
96,3.279249,
97,0.936575,
98,0.478409,
99,3.44703,
100,0.666841,
101,3.091606,
102,19.720939,
103,0.769683,
104,0.738371,
105,3.510224,
106,0.667704,
107,15.68178,
108,3.10721,
109,14.908244,
110,16.137987,
111,3.531809,
112,15.432116,
113,18.315085,
114,6.345981,
115,14.556725,
116,6.503106,
117,12.298835,
118,6.222923,
119,3.023652,
120,2.80103,
121,19.457803,301
122,19.188415,
123,2.851196,
124,2.999607,
125,19.09328,
126,3.370991,
127,14.897415,
128,15.232606,
129,19.188443,
130,17.122574,
131,6.377617,
132,0.321052,
133,14.459246,
134,19.290621,
135,18.585556,
136,17.07643,
137,20.106341,
138,16.52085,
139,18.796745,
140,13.773963,
141,17.496552,
142,14.969245,
143,17.924421,
144,4.668195,
145,0.291052,
146,1.304276,
147,5.996079,
148,13.158119,
149,3.303394,
150,2.747226,
151,3.461605,
152,1.214794,
153,19.426972,
154,0.655713,
155,3.316675,
156,2.978238,
157,17.502341,
158,16.522901,
159,17.805501,
160,16.917751,
161,6.803802,
162,15.695443,
163,0.65004,
164,13.794933,
165,2.898581,
166,2.793739,
167,3.801568,
168,7.2704,
169,14.761686,
170,0.082753,
171,5.473544,
172,3.074643,
173,3.220479,
174,3.239488,
175,6.241448,
176,3.045093,
177,3.417913,
178,3.196187,
179,3.261811,
180,3.57858,
181,1.783668,355
182,2.250753,
183,4.807385,
184,4.74418,
185,3.557748,
186,6.498388,
187,0.215729,
188,5.048706,
189,16.011863,
190,18.551781,
191,14.480833,
192,15.056787,
193,6.796907,
194,5.86202,
195,7.75402,
196,16.879668,
197,2.228904,
198,3.321374,
199,7.338737,
200,5.54986,
201,14.333643,
202,15.984708,
203,7.37751,
204,5.331522,
205,3.636235,
206,5.258245,
207,3.625582,
208,4.894059,
209,16.323857,
210,18.315457,
211,4.765291,
212,4.321791,
213,5.026646,
214,3.585398,
215,4.935645,
216,3.379662,
217,18.88221,
218,5.588287,
219,2.996434,
220,4.173462,
221,6.946164,
222,13.63442,
223,14.761144,
224,5.833729,
225,5.336993,
226,0.995711,340
227,16.896935,
228,16.179834,
229,3.469955,
230,3.539852,
231,3.579637,
232,6.96189,
233,5.44757,
234,0.887383,
235,0.737378,
236,5.652301,
237,18.604939,
238,3.494928,
239,3.543055,
240,13.234226,
241,5.883952,355
242,18.400001,
243,6.12692,
244,0.003124,
245,8.700606,
246,0.576467,
247,0.745289,
248,0.310541,
249,5.424331,
250,1.106803,
251,13.890687,
252,3.523472,
253,-0.031405,
254,18.046386,
255,19.988202,
256,13.436926,
257,18.162521,
258,14.470165,
259,6.457674,
260,13.934565,
261,18.125634,
262,5.734254,
263,17.395449,
264,5.823816,
265,6.299321,
266,6.28908,
267,6.184716,
268,5.736802,
269,14.528856,
270,0.199364,
271,3.174325,355
272,3.512448,
273,2.971738,
274,17.891791,
275,5.782211,
276,15.041442,
277,7.569954,
278,3.141484,
279,6.694292,
280,15.083529,
281,15.67699,
282,0.778706,
283,17.75442,
284,3.090088,
285,3.131234,
286,6.436519,399
287,2.113595,
288,2.231036,
289,13.559837,
290,4.310675,
291,-1.620829,
292,2.998444,
293,-1.500912,
294,-1.523351,
295,1.935134,
296,2.030398,
297,6.521571,
298,-1.744329,
299,2.583161,
300,2.566562,
