generation,id,fitness,species,parent1,parent2
115,37611,0.7627627536648847,3,37104,37073
116,37611,0.7627627536648847,3,37104,37073
117,37611,0.7627627536648847,8,37104,37073
118,57886,0.762774291551342,5,49209,57492
119,57886,0.762774291551342,5,49209,57492
120,57886,0.762774291551342,5,49209,57492
121,57886,0.762774291551342,5,49209,57492
122,57886,0.762774291551342,5,49209,57492
123,57886,0.762774291551342,5,49209,57492
124,57886,0.762774291551342,5,49209,57492
125,57886,0.762774291551342,5,49209,57492
126,57886,0.762774291551342,5,49209,57492
127,57886,0.762774291551342,5,49209,57492
128,57886,0.762774291551342,5,49209,57492
129,57886,0.762774291551342,5,49209,57492
130,57886,0.762774291551342,5,49209,57492
131,57886,0.762774291551342,5,49209,57492
132,57886,0.762774291551342,5,49209,57492
133,57886,0.762774291551342,5,49209,57492
134,57886,0.762774291551342,5,49209,57492
135,57886,0.762774291551342,5,49209,57492
136,57886,0.762774291551342,5,49209,57492
137,57886,0.762774291551342,5,49209,57492
138,57886,0.762774291551342,5,49209,57492
139,57886,0.762774291551342,5,49209,57492
140,57886,0.762774291551342,5,49209,57492
141,57886,0.762774291551342,5,49209,57492
142,57886,0.762774291551342,5,49209,57492
143,57886,0.762774291551342,5,49209,57492
144,57886,0.762774291551342,5,49209,57492
145,57886,0.762774291551342,5,49209,57492
146,57886,0.762774291551342,5,49209,57492
147,72240,0.7627885022226584,3,71582,71734
148,72240,0.7627885022226584,8,71582,71734
149,73020,0.7627918425983197,8,72488,69650
150,73020,0.7627918425983197,3,72488,69650
151,73020,0.7627918425983197,3,72488,69650
152,73020,0.7627918425983197,3,72488,69650
153,73020,0.7627918425983197,8,72488,69650
154,73020,0.7627918425983197,8,72488,69650
155,73020,0.7627918425983197,8,72488,69650
156,73020,0.7627918425983197,8,72488,69650
157,73020,0.7627918425983197,8,72488,69650
158,73020,0.7627918425983197,8,72488,69650
159,73020,0.7627918425983197,8,72488,69650
160,73020,0.7627918425983197,8,72488,69650
161,73020,0.7627918425983197,8,72488,69650
162,73020,0.7627918425983197,8,72488,69650
163,73020,0.7627918425983197,8,72488,69650
164,73020,0.7627918425983197,8,72488,69650
165,73020,0.7627918425983197,8,72488,69650
166,73020,0.7627918425983197,8,72488,69650
167,73020,0.7627918425983197,8,72488,69650
168,73020,0.7627918425983197,8,72488,69650
169,73020,0.7627918425983197,8,72488,69650
170,73020,0.7627918425983197,8,72488,69650
171,73020,0.7627918425983197,8,72488,69650
172,73020,0.7627918425983197,8,72488,69650
173,73020,0.7627918425983197,8,72488,69650
174,73020,0.7627918425983197,8,72488,69650
175,73020,0.7627918425983197,8,72488,69650
176,73020,0.7627918425983197,8,72488,69650
177,73020,0.7627918425983197,8,72488,69650
178,73020,0.7627918425983197,8,72488,69650
179,73020,0.7627918425983197,8,72488,69650
180,73020,0.7627918425983197,8,72488,69650
181,73020,0.7627918425983197,8,72488,69650
182,73020,0.7627918425983197,8,72488,69650
183,73020,0.7627918425983197,8,72488,69650
184,73020,0.7627918425983197,8,72488,69650
185,73020,0.7627918425983197,8,72488,69650
186,73020,0.7627918425983197,8,72488,69650
187,73020,0.7627918425983197,8,72488,69650
188,73020,0.7627918425983197,8,72488,69650
189,73020,0.7627918425983197,8,72488,69650
190,73020,0.7627918425983197,8,72488,69650
191,73020,0.7627918425983197,8,72488,69650
192,73020,0.7627918425983197,8,72488,69650
193,73020,0.7627918425983197,8,72488,69650
194,73020,0.7627918425983197,8,72488,69650
195,73020,0.7627918425983197,8,72488,69650
196,73020,0.7627918425983197,8,72488,69650
197,73020,0.7627918425983197,8,72488,69650
198,73020,0.7627918425983197,8,72488,69650
199,73020,0.7627918425983197,8,72488,69650
200,73020,0.7627918425983197,8,72488,69650
201,98670,0.76281049224968,10,98146,98201
202,98670,0.76281049224968,10,98146,98201
203,98670,0.76281049224968,10,98146,98201
204,98670,0.76281049224968,10,98146,98201
205,98670,0.76281049224968,10,98146,98201
206,98670,0.76281049224968,10,98146,98201
207,98670,0.76281049224968,10,98146,98201
208,98670,0.76281049224968,10,98146,98201
209,98670,0.76281049224968,10,98146,98201
210,98670,0.76281049224968,10,98146,98201
211,98670,0.76281049224968,10,98146,98201
212,98670,0.76281049224968,10,98146,98201
213,98670,0.76281049224968,10,98146,98201
214,98670,0.76281049224968,10,98146,98201
215,98670,0.76281049224968,10,98146,98201
216,98670,0.76281049224968,10,98146,98201
217,98670,0.76281049224968,10,98146,98201
218,98670,0.76281049224968,10,98146,98201
219,98670,0.76281049224968,10,98146,98201
220,98670,0.76281049224968,10,98146,98201
221,98670,0.76281049224968,10,98146,98201
222,98670,0.76281049224968,10,98146,98201
223,98670,0.76281049224968,10,98146,98201
224,98670,0.76281049224968,10,98146,98201
225,98670,0.76281049224968,10,98146,98201
226,98670,0.76281049224968,10,98146,98201
227,98670,0.76281049224968,10,98146,98201
228,98670,0.76281049224968,10,98146,98201
229,98670,0.76281049224968,10,98146,98201
230,98670,0.76281049224968,10,98146,98201
231,98670,0.76281049224968,10,98146,98201
232,98670,0.76281049224968,10,98146,98201
233,98670,0.76281049224968,10,98146,98201
234,98670,0.76281049224968,10,98146,98201
235,98670,0.76281049224968,10,98146,98201
236,98670,0.76281049224968,10,98146,98201
237,98670,0.76281049224968,10,98146,98201
238,98670,0.76281049224968,10,98146,98201
239,98670,0.76281049224968,10,98146,98201
240,98670,0.76281049224968,10,98146,98201
241,98670,0.76281049224968,10,98146,98201
242,98670,0.76281049224968,10,98146,98201
243,98670,0.76281049224968,10,98146,98201
244,98670,0.76281049224968,10,98146,98201
245,98670,0.76281049224968,10,98146,98201
246,98670,0.76281049224968,10,98146,98201
247,98670,0.76281049224968,10,98146,98201
248,98670,0.76281049224968,10,98146,98201
249,98670,0.76281049224968,10,98146,98201
250,98670,0.76281049224968,10,98146,98201
251,98670,0.76281049224968,10,98146,98201
252,98670,0.76281049224968,10,98146,98201
253,98670,0.76281049224968,10,98146,98201
254,98670,0.76281049224968,10,98146,98201
255,98670,0.76281049224968,10,98146,98201
256,98670,0.76281049224968,10,98146,98201
257,98670,0.76281049224968,10,98146,98201
258,98670,0.76281049224968,10,98146,98201
259,98670,0.76281049224968,10,98146,98201
260,98670,0.76281049224968,10,98146,98201
261,98670,0.76281049224968,10,98146,98201
262,98670,0.76281049224968,10,98146,98201
263,98670,0.76281049224968,10,98146,98201
264,98670,0.76281049224968,10,98146,98201
265,98670,0.76281049224968,10,98146,98201
266,98670,0.76281049224968,10,98146,98201
267,98670,0.76281049224968,10,98146,98201
268,98670,0.76281049224968,10,98146,98201
269,98670,0.76281049224968,10,98146,98201
270,98670,0.76281049224968,10,98146,98201
271,98670,0.76281049224968,10,98146,98201
272,98670,0.76281049224968,10,98146,98201
273,98670,0.76281049224968,10,98146,98201
274,98670,0.76281049224968,10,98146,98201
275,98670,0.76281049224968,10,98146,98201
276,98670,0.76281049224968,10,98146,98201
277,98670,0.76281049224968,10,98146,98201
278,98670,0.76281049224968,10,98146,98201
279,98670,0.76281049224968,10,98146,98201
280,98670,0.76281049224968,10,98146,98201
281,98670,0.76281049224968,10,98146,98201
282,98670,0.76281049224968,10,98146,98201
283,98670,0.76281049224968,10,98146,98201
284,98670,0.76281049224968,10,98146,98201
285,98670,0.76281049224968,10,98146,98201
286,98670,0.76281049224968,10,98146,98201
287,98670,0.76281049224968,10,98146,98201
288,98670,0.76281049224968,10,98146,98201
289,98670,0.76281049224968,10,98146,98201
290,98670,0.76281049224968,10,98146,98201
291,98670,0.76281049224968,10,98146,98201
292,98670,0.76281049224968,10,98146,98201
293,98670,0.76281049224968,10,98146,98201
294,98670,0.76281049224968,10,98146,98201
295,98670,0.76281049224968,10,98146,98201
296,98670,0.76281049224968,10,98146,98201
297,98670,0.76281049224968,10,98146,98201
298,98670,0.76281049224968,10,98146,98201
299,98670,0.76281049224968,10,98146,98201
300,98670,0.76281049224968,10,98146,98201
301,98670,0.76281049224968,10,98146,98201
302,98670,0.76281049224968,8,98146,98201
303,98670,0.76281049224968,8,98146,98201
304,98670,0.76281049224968,8,98146,98201
305,98670,0.76281049224968,13,98146,98201
306,98670,0.76281049224968,13,98146,98201
307,98670,0.76281049224968,13,98146,98201
308,98670,0.76281049224968,13,98146,98201
309,98670,0.76281049224968,13,98146,98201
310,98670,0.76281049224968,13,98146,98201
311,98670,0.76281049224968,13,98146,98201
312,98670,0.76281049224968,13,98146,98201
313,98670,0.76281049224968,13,98146,98201
314,98670,0.76281049224968,13,98146,98201
315,98670,0.76281049224968,13,98146,98201
316,98670,0.76281049224968,13,98146,98201
317,98670,0.76281049224968,13,98146,98201
318,98670,0.76281049224968,13,98146,98201
319,98670,0.76281049224968,13,98146,98201
320,98670,0.76281049224968,13,98146,98201
321,98670,0.76281049224968,13,98146,98201
322,98670,0.76281049224968,13,98146,98201
323,98670,0.76281049224968,13,98146,98201
324,98670,0.76281049224968,13,98146,98201
325,98670,0.76281049224968,13,98146,98201
326,98670,0.76281049224968,13,98146,98201
327,98670,0.76281049224968,13,98146,98201
328,98670,0.76281049224968,13,98146,98201
329,98670,0.76281049224968,13,98146,98201
330,98670,0.76281049224968,13,98146,98201
331,98670,0.76281049224968,13,98146,98201
332,98670,0.76281049224968,13,98146,98201
333,98670,0.76281049224968,13,98146,98201
334,98670,0.76281049224968,13,98146,98201
335,98670,0.76281049224968,13,98146,98201
336,98670,0.76281049224968,13,98146,98201
337,98670,0.76281049224968,13,98146,98201
338,98670,0.76281049224968,13,98146,98201
339,98670,0.76281049224968,13,98146,98201
340,98670,0.76281049224968,13,98146,98201
341,98670,0.76281049224968,13,98146,98201
342,98670,0.76281049224968,13,98146,98201
343,98670,0.76281049224968,13,98146,98201
344,98670,0.76281049224968,13,98146,98201
345,98670,0.76281049224968,13,98146,98201
346,98670,0.76281049224968,13,98146,98201
347,98670,0.76281049224968,13,98146,98201
348,98670,0.76281049224968,13,98146,98201
349,98670,0.76281049224968,13,98146,98201
350,98670,0.76281049224968,13,98146,98201
351,98670,0.76281049224968,13,98146,98201
352,98670,0.76281049224968,13,98146,98201
353,98670,0.76281049224968,13,98146,98201
354,98670,0.76281049224968,13,98146,98201
355,98670,0.76281049224968,13,98146,98201
356,98670,0.76281049224968,13,98146,98201
357,98670,0.76281049224968,13,98146,98201
358,98670,0.76281049224968,13,98146,98201
359,98670,0.76281049224968,13,98146,98201
360,98670,0.76281049224968,13,98146,98201
361,98670,0.76281049224968,13,98146,98201
362,98670,0.76281049224968,13,98146,98201
363,98670,0.76281049224968,13,98146,98201
364,98670,0.76281049224968,13,98146,98201
365,98670,0.76281049224968,13,98146,98201
366,98670,0.76281049224968,13,98146,98201
367,98670,0.76281049224968,13,98146,98201
368,98670,0.76281049224968,13,98146,98201
369,98670,0.76281049224968,13,98146,98201
370,98670,0.76281049224968,13,98146,98201
371,98670,0.76281049224968,13,98146,98201
372,98670,0.76281049224968,13,98146,98201
373,98670,0.76281049224968,13,98146,98201
374,98670,0.76281049224968,13,98146,98201
375,98670,0.76281049224968,13,98146,98201
376,98670,0.76281049224968,13,98146,98201
377,98670,0.76281049224968,13,98146,98201
378,98670,0.76281049224968,13,98146,98201
379,98670,0.76281049224968,13,98146,98201
380,98670,0.76281049224968,13,98146,98201
381,98670,0.76281049224968,13,98146,98201
382,98670,0.76281049224968,13,98146,98201
383,98670,0.76281049224968,13,98146,98201
384,98670,0.76281049224968,13,98146,98201
385,98670,0.76281049224968,13,98146,98201
386,98670,0.76281049224968,13,98146,98201
387,98670,0.76281049224968,13,98146,98201
388,98670,0.76281049224968,13,98146,98201
389,98670,0.76281049224968,13,98146,98201
390,98670,0.76281049224968,13,98146,98201
391,98670,0.76281049224968,13,98146,98201
392,98670,0.76281049224968,13,98146,98201
393,98670,0.76281049224968,13,98146,98201
394,98670,0.76281049224968,13,98146,98201
395,98670,0.76281049224968,13,98146,98201
396,98670,0.76281049224968,13,98146,98201
397,98670,0.76281049224968,13,98146,98201
398,98670,0.76281049224968,13,98146,98201
399,98670,0.76281049224968,13,98146,98201
400,98670,0.76281049224968,13,98146,98201
401,98670,0.76281049224968,13,98146,98201
402,98670,0.76281049224968,13,98146,98201
403,98670,0.76281049224968,13,98146,98201
404,98670,0.76281049224968,13,98146,98201
405,98670,0.76281049224968,13,98146,98201
406,98670,0.76281049224968,13,98146,98201
407,98670,0.76281049224968,13,98146,98201
408,98670,0.76281049224968,13,98146,98201
409,98670,0.76281049224968,13,98146,98201
410,98670,0.76281049224968,13,98146,98201
411,98670,0.76281049224968,13,98146,98201
412,98670,0.76281049224968,13,98146,98201
413,98670,0.76281049224968,13,98146,98201
414,98670,0.76281049224968,13,98146,98201
415,98670,0.76281049224968,13,98146,98201
416,98670,0.76281049224968,13,98146,98201
417,98670,0.76281049224968,13,98146,98201
418,98670,0.76281049224968,13,98146,98201
419,98670,0.76281049224968,13,98146,98201
420,98670,0.76281049224968,13,98146,98201
421,98670,0.76281049224968,13,98146,98201
422,98670,0.76281049224968,13,98146,98201
423,98670,0.76281049224968,13,98146,98201
424,98670,0.76281049224968,13,98146,98201
425,98670,0.76281049224968,13,98146,98201
426,98670,0.76281049224968,13,98146,98201
427,98670,0.76281049224968,13,98146,98201
428,98670,0.76281049224968,13,98146,98201
429,98670,0.76281049224968,13,98146,98201
430,98670,0.76281049224968,13,98146,98201
431,98670,0.76281049224968,13,98146,98201
432,98670,0.76281049224968,13,98146,98201
433,98670,0.76281049224968,13,98146,98201
434,98670,0.76281049224968,13,98146,98201
435,98670,0.76281049224968,13,98146,98201
436,98670,0.76281049224968,13,98146,98201
437,98670,0.76281049224968,13,98146,98201
438,98670,0.76281049224968,13,98146,98201
439,98670,0.76281049224968,13,98146,98201
440,98670,0.76281049224968,13,98146,98201
441,98670,0.76281049224968,13,98146,98201
442,98670,0.76281049224968,13,98146,98201
443,98670,0.76281049224968,13,98146,98201
444,98670,0.76281049224968,13,98146,98201
445,98670,0.76281049224968,13,98146,98201
446,98670,0.76281049224968,13,98146,98201
447,98670,0.76281049224968,13,98146,98201
448,98670,0.76281049224968,13,98146,98201
449,98670,0.76281049224968,13,98146,98201
450,98670,0.76281049224968,13,98146,98201
451,98670,0.76281049224968,13,98146,98201
452,98670,0.76281049224968,13,98146,98201
453,98670,0.76281049224968,13,98146,98201
454,98670,0.76281049224968,13,98146,98201
455,98670,0.76281049224968,13,98146,98201
456,98670,0.76281049224968,13,98146,98201
457,98670,0.76281049224968,13,98146,98201
458,98670,0.76281049224968,13,98146,98201
459,224337,0.7628262772961272,15,223885,223630
460,224337,0.7628262772961272,15,223885,223630
461,224337,0.7628262772961272,15,223885,223630
462,224337,0.7628262772961272,15,223885,223630
463,224337,0.7628262772961272,15,223885,223630
464,224337,0.7628262772961272,15,223885,223630
465,224337,0.7628262772961272,15,223885,223630
466,224337,0.7628262772961272,15,223885,223630
467,224337,0.7628262772961272,18,223885,223630
468,224337,0.7628262772961272,18,223885,223630
469,224337,0.7628262772961272,15,223885,223630
470,224337,0.7628262772961272,15,223885,223630
471,224337,0.7628262772961272,18,223885,223630
472,224337,0.7628262772961272,15,223885,223630
473,224337,0.7628262772961272,15,223885,223630
474,224337,0.7628262772961272,15,223885,223630
475,224337,0.7628262772961272,15,223885,223630
476,224337,0.7628262772961272,15,223885,223630
477,224337,0.7628262772961272,15,223885,223630
478,224337,0.7628262772961272,18,223885,223630
479,224337,0.7628262772961272,15,223885,223630
480,224337,0.7628262772961272,18,223885,223630
481,224337,0.7628262772961272,15,223885,223630
482,224337,0.7628262772961272,15,223885,223630
483,224337,0.7628262772961272,15,223885,223630
484,224337,0.7628262772961272,18,223885,223630
485,224337,0.7628262772961272,15,223885,223630
486,224337,0.7628262772961272,15,223885,223630
487,224337,0.7628262772961272,15,223885,223630
488,224337,0.7628262772961272,15,223885,223630
489,224337,0.7628262772961272,15,223885,223630
490,224337,0.7628262772961272,15,223885,223630
491,224337,0.7628262772961272,15,223885,223630
492,224337,0.7628262772961272,15,223885,223630
493,224337,0.7628262772961272,15,223885,223630
494,224337,0.7628262772961272,15,223885,223630
495,224337,0.7628262772961272,15,223885,223630
496,224337,0.7628262772961272,15,223885,223630
497,224337,0.7628262772961272,15,223885,223630
498,224337,0.7628262772961272,15,223885,223630
499,224337,0.7628262772961272,15,223885,223630
