step,score,transferred_from
0,6.955624,107
1,6.699938,
2,7.488943,
3,20.24051,
4,6.529038,
5,6.074258,
6,6.30835,
7,6.216609,
8,7.921418,
9,7.294178,
10,7.243175,
11,7.168828,
12,7.561152,
13,7.448756,
14,7.439743,
15,6.845216,
16,7.517699,
17,7.165071,
18,7.385974,
19,6.666581,
20,7.131199,
21,6.077493,
22,7.482119,
23,3.684024,
24,6.0541,
25,7.046105,
26,6.242453,
27,6.543735,
28,3.835496,
29,3.787078,
30,3.318379,
31,5.481466,74
32,7.062267,
33,6.806566,
34,6.014742,
35,7.690003,
36,6.661476,
37,6.08503,
38,7.660624,
39,6.800388,
40,6.004158,
41,7.148714,
42,7.138007,
43,7.536732,
44,7.619619,
45,6.470461,
46,7.289758,237
47,7.393501,
48,7.399466,
49,7.349626,
50,7.105559,
51,7.205053,
52,7.35945,
53,7.510932,
54,7.477822,
55,7.349046,
56,7.300306,
57,7.209307,
58,7.568515,
59,6.924104,
60,7.305403,
61,7.282934,128
62,6.0656,
63,7.693617,
64,5.989955,
65,7.369484,
66,7.466404,
67,7.332065,
68,6.911859,
69,7.287549,
70,6.610747,
71,7.135514,
72,5.967814,
73,7.507915,
74,3.54429,
75,3.460436,
76,6.381301,107
77,6.685668,
78,6.740117,
79,6.403422,
80,6.931435,
81,6.377327,
82,6.762781,
83,6.733752,
84,6.534782,
85,6.601508,
86,6.949064,
87,6.207213,
88,7.075649,
89,6.292432,
90,6.117927,
91,6.850215,262
92,7.789443,
93,7.983702,
94,7.343369,
95,6.896183,
96,7.843744,
97,6.630967,
98,6.930266,
99,11.800073,
100,3.497744,
101,8.88694,
102,7.721889,
103,8.007486,
104,7.455174,
105,7.946195,
106,7.698358,
107,7.478896,
108,7.658451,
109,7.320559,
110,3.289182,
111,8.776133,
112,6.028445,
113,6.076064,
114,3.275188,
115,7.94524,
116,6.764227,
117,6.919829,
118,6.01284,
119,7.538283,
120,7.504757,
121,6.583872,
122,7.051849,
123,7.693085,
124,7.54894,
125,7.742078,
126,7.339706,
127,7.484736,
128,6.916562,
129,7.750753,
130,6.779796,
131,7.47103,
132,7.395144,
133,7.929104,
134,7.810301,
135,6.774042,
136,7.196099,
137,7.396521,
138,7.743211,
139,7.570156,
140,7.147082,
141,7.701622,
142,7.255669,
143,7.719931,
144,7.575419,
145,6.903826,
146,5.644035,
147,7.583564,
148,5.588646,
149,7.444051,
150,7.763164,
151,6.132267,
152,7.395448,
153,7.627366,
154,6.929589,
155,7.805698,
156,7.590997,
157,7.658689,
158,7.65599,
159,7.486966,
160,7.625001,
161,7.370583,
162,7.734877,
163,7.09204,
164,7.303532,
165,7.223661,
166,6.435834,
167,7.064101,
168,7.631497,
169,7.696723,
170,7.667634,
171,7.458307,
172,7.886272,
173,7.705043,
174,6.912764,
175,7.396132,
176,6.110089,
177,7.491162,
178,6.751391,
179,7.838734,
180,7.984533,
181,7.754871,
182,6.236423,
183,7.413612,
184,7.545216,
185,7.76969,
186,8.396079,
187,7.830901,
188,6.298654,
189,7.459668,
190,7.940562,
191,7.873669,
192,7.093431,
193,7.040278,
194,7.643953,
195,6.470268,
196,7.299654,291
197,6.849124,
198,8.000003,
199,8.060155,
200,7.600039,
201,7.414125,
202,7.408633,
203,4.173393,
204,7.615629,
205,19.05761,
206,7.704157,
207,7.842123,
208,7.518492,
209,6.772496,
210,8.05352,
211,7.898883,
212,7.423399,
213,7.38181,
214,7.274977,
215,7.093549,
216,7.240909,
217,7.812064,
218,7.325915,
219,7.671568,
220,6.812734,
221,7.065818,
222,7.968311,
223,7.57203,
224,7.919895,
225,7.842057,
226,6.454047,
227,7.31328,
228,7.229952,
229,7.273125,
230,7.973522,
231,7.830025,
232,7.35,
233,7.276947,
234,6.717558,
235,18.85359,
236,7.233523,
237,7.621445,
238,7.949227,
239,7.823143,
240,7.676451,
241,19.042465,
242,7.149111,
243,7.762956,
244,7.282334,
245,6.845331,
246,6.661116,
247,7.383955,
248,6.764421,
249,6.966938,
250,7.311274,
251,7.442156,
252,7.268247,
253,6.810662,
254,6.798505,
255,7.02843,
256,7.148499,313
257,8.894754,
258,7.074993,
259,8.813655,
260,7.979753,
261,8.873386,
262,8.391127,
263,7.448532,
264,7.817398,
265,7.0844,
266,7.206835,
267,7.734069,
268,7.143521,
269,7.175261,
270,8.923316,
271,7.892485,
272,7.415552,
273,7.814922,
274,6.963244,
275,6.853369,
276,6.923172,
277,7.39325,
278,7.776202,
279,7.150133,
280,7.432297,
281,7.744862,
282,7.583725,
283,6.684648,
284,6.942305,
285,7.221485,
286,2.188713,313
287,8.809771,
288,8.037001,
289,8.175688,
290,8.139207,
291,8.15849,
292,7.401844,
293,8.273675,
294,7.916895,
295,7.914721,
296,8.712851,
297,8.383665,
298,21.036612,
299,7.78652,
300,7.266756,
301,6.967349,
302,6.994678,
303,7.498542,
304,6.306159,
305,6.72139,
306,8.545481,
307,7.292283,
308,7.543588,
309,5.27635,
310,7.216904,
311,7.385758,
312,7.368573,
313,7.254684,
314,7.105916,
315,7.164964,
316,7.715806,326
317,7.128758,
318,6.793492,
319,8.216405,
320,1.074078,
321,7.417683,
322,7.432438,
323,6.928709,
324,7.850967,
325,6.567301,
326,7.416125,
327,7.064548,
328,7.260189,
329,7.427594,
330,7.443528,
