step,reward,transferred_from
0,4.812577,508
1,0.770215,
2,1.949478,
3,1.999564,
4,4.25752,
5,5.029198,
6,-0.079332,
7,2.012757,
8,4.419319,
9,4.625329,
10,5.708686,
11,4.965263,
12,0.806657,
13,4.857874,
14,6.481431,
15,6.669171,
16,4.774415,
17,0.041036,
18,0.253669,
19,1.187311,
20,0.793761,
21,0.793889,
22,1.152034,
23,2.247023,
24,4.754547,
25,4.831001,
26,0.097771,
27,0.813813,
28,4.833073,
29,1.801479,
30,1.971959,
31,4.470156,432
32,0.776802,
33,4.765094,
34,4.40886,
35,7.691414,
36,2.007831,
37,4.521009,
38,4.70564,
39,2.057768,
40,-2.081996,
41,4.722659,
42,4.819558,
43,0.645253,
44,0.731794,
45,0.730819,
46,4.929798,494
47,3.598191,
48,9.677333,
49,-1.588031,
50,4.80701,
51,5.256968,
52,4.048928,
53,4.29332,
54,4.967035,
55,-1.520896,
56,4.362915,
57,2.271672,
58,4.839876,
59,4.914735,
60,4.621426,
61,5.85549,508
62,4.69086,
63,4.71747,
64,4.01137,
65,9.60813,
66,3.588231,
67,4.486514,
68,4.8278,
69,3.039555,
70,4.547834,
71,2.302325,
72,4.467941,
73,4.819301,
74,4.262769,
75,5.67252,
76,1.799472,
77,1.799777,
78,4.866494,
79,6.035005,
80,4.78479,
81,2.103262,
82,1.860335,
83,4.653794,
84,3.701053,
85,4.415879,
86,0.729604,
87,3.351954,
88,2.48754,
89,9.682033,
90,9.15552,
91,4.607507,
92,0.837037,
93,4.618833,
94,4.655893,
95,4.583173,
96,4.128728,
97,2.552753,
98,5.263704,
99,0.723474,
100,1.514326,
101,8.332553,
102,6.353943,
103,4.994302,
104,6.296837,
105,7.783696,
106,4.302758,
107,4.57412,
108,8.280214,
109,2.35217,
110,2.086494,
111,6.541652,
112,4.742153,
113,2.569314,
114,8.137849,
115,4.378455,
116,4.619907,
117,2.888834,
118,4.608302,
119,4.929234,
120,4.839776,
121,9.669736,
122,4.638195,
123,4.452675,
124,4.836946,
125,4.610558,
126,6.270268,
127,1.838337,
128,5.044352,
129,8.112699,
130,4.472087,
131,3.971252,
132,2.234635,
133,4.704907,
134,9.672788,
135,4.607481,
136,4.764675,
137,4.471264,
138,4.865771,
139,4.757868,
140,2.396481,
141,4.509946,
142,2.215302,
143,4.726465,
144,1.326756,
145,4.512342,
146,2.810486,
147,9.68987,
148,0.297826,
149,4.670148,
150,1.880703,
151,4.77429,
152,2.335905,
153,4.672776,
154,5.145997,
155,2.222683,
156,7.089779,
157,7.486602,
158,2.324606,
159,1.449024,
160,2.802387,
161,5.47501,
162,0.906985,
163,3.366757,
164,0.431737,
165,2.932462,
166,4.632971,488
167,4.856123,
168,0.251874,
169,0.836324,
170,2.492793,
171,4.50314,
172,3.260409,
173,4.554473,
174,6.440459,
175,4.637341,
176,8.118546,
177,4.317157,
178,4.901732,
179,3.362291,
180,7.195151,
181,0.721697,
182,4.459671,
183,4.668995,
184,4.872438,
185,0.73764,
186,2.756765,
187,7.282081,
188,0.24014,
189,8.709244,
190,9.384123,
191,0.238231,
192,4.578094,
193,3.264328,
194,8.259675,
195,1.285066,
196,3.429358,
197,4.228463,
198,1.806573,
199,1.806983,
200,2.294349,
201,1.572411,
202,4.849542,
203,4.78654,
204,4.567776,
205,4.494466,
206,5.002991,
207,5.333943,
208,3.358958,
209,8.067889,
210,1.203038,
211,4.311003,
212,4.677577,
213,8.075429,
214,4.81591,
215,2.598371,
216,2.503665,
217,6.562384,
218,6.791277,
219,2.393915,
220,2.665415,
221,2.883938,
222,4.830396,
223,4.776471,
224,2.518,
225,4.702262,
226,7.482247,
227,4.408562,
228,5.818459,
229,5.984139,
230,5.951586,
231,7.333639,
232,8.610064,
233,5.80756,
234,1.829713,
235,4.234586,
236,2.193802,
237,2.806469,
238,4.571151,
239,1.239019,
240,6.750785,
241,1.806868,
242,2.09307,
243,0.061745,
244,4.257686,
245,4.77198,
246,4.250017,
247,1.722877,
248,4.720551,
249,9.670281,
250,8.794227,
251,8.570868,
252,5.380055,
253,4.157724,
254,4.704588,
255,0.892996,
256,3.677994,
257,4.878373,
258,5.068443,
259,2.663494,
260,6.541223,
261,6.415798,
262,9.678234,
263,0.086661,
264,0.895959,
265,4.677208,
266,7.666168,
267,2.168738,
268,0.708884,
269,2.349642,
270,2.71793,
271,2.386196,
272,4.767094,
273,1.619608,
274,4.113831,
275,4.159544,
276,1.61262,
277,4.384741,
278,4.830116,
279,4.847854,
280,4.903366,
281,2.210867,
282,8.412526,
283,2.776816,
284,2.902524,
285,4.618897,
286,4.717872,
287,3.220755,
288,4.226991,
289,2.544887,
290,1.051059,
291,4.401983,
292,4.611545,
293,9.664028,
294,2.826633,
295,4.749088,
296,4.535066,
297,4.983208,
298,2.775465,
299,3.100315,
300,1.278257,
