step,score,transferred_from
0,14.910833,4
1,15.256037,
2,2.358011,
3,12.256755,
4,2.370031,
5,15.20798,
6,10.203379,
7,14.218637,
8,2.383123,
9,2.339839,
10,3.03644,
11,3.156589,
12,12.891194,
13,15.449795,
14,2.760895,
15,13.862906,
16,13.644217,0
17,16.140195,
18,10.325933,
19,3.380817,
20,16.710536,
21,14.661727,
22,15.978136,
23,16.302277,
24,15.934974,
25,16.30627,
26,16.31958,
27,14.23345,
28,16.988319,
29,15.950945,
30,16.843608,
31,16.801459,
32,17.031333,
33,16.189543,
34,16.893634,
35,17.12606,
36,14.164702,
37,9.961302,
38,16.360319,
39,16.749536,
40,16.232743,
41,17.223975,
42,16.088053,
43,16.63854,
44,16.518979,
45,16.966695,
46,2.739618,
47,16.609444,
48,14.763986,
49,16.503434,
50,17.054786,
51,16.234424,
52,11.774194,
53,17.259744,
54,16.839373,
55,16.464065,
56,16.502477,
57,15.819678,
58,16.495506,
59,2.133867,
60,16.873559,
61,17.063585,
62,2.242271,
63,16.647668,
64,16.230812,
65,16.906241,
66,17.277476,
67,16.974479,
68,16.570674,
69,17.318429,
70,17.121017,
71,16.963489,
72,18.139987,
73,17.360646,
74,18.196687,
75,17.324043,
76,18.035342,
77,18.071827,
78,17.323967,
79,17.130424,
80,17.265261,
81,17.321404,
82,16.940816,
83,16.799127,
84,16.810476,
85,16.947554,
86,16.574331,
87,17.640328,
88,17.033738,
89,17.313483,
90,17.11958,
91,13.35945,
92,16.96617,
93,16.811593,
94,13.888755,
95,17.377009,
96,17.879418,
97,15.678551,
98,17.31881,
99,15.281279,
100,17.358637,
101,17.391744,
102,17.046983,
103,17.262094,
104,16.879347,
105,16.82224,
106,17.602615,4
107,17.37035,
108,17.169053,
109,16.418543,
110,17.824269,
111,16.958566,
112,17.306843,
113,18.141797,
114,17.240853,
115,17.083588,
116,17.819009,
117,17.158712,
118,17.442726,
119,17.176556,
120,17.233159,
121,18.138474,54
122,18.058282,
123,17.209961,
124,17.851447,
125,13.984522,
126,17.262128,
127,18.123612,
128,17.005094,
129,17.549662,
130,18.130498,
131,17.262108,
132,18.051544,
133,15.652972,
134,17.976781,
135,17.899957,
136,14.229151,63
137,17.558239,
138,17.586538,
139,17.283917,
140,17.498003,
141,17.257403,
142,16.979159,
143,17.000173,
144,17.151227,
145,17.680358,
146,17.132384,
147,14.125846,
148,17.04897,
149,17.93257,
150,17.589089,
151,18.111915,16
152,17.468542,
153,17.301803,
154,17.521504,
155,18.16103,
156,14.693173,
157,15.886651,
158,17.076687,
159,14.546891,
160,17.615316,
161,17.499457,
162,12.823817,
163,17.745332,
164,15.007685,
165,12.247213,
166,17.611176,36
167,18.020194,
