step,score,transferred_from
0,2.951575,4
1,2.558864,
2,2.655971,
3,3.115543,
4,2.289295,
5,2.563527,
6,2.92576,
7,2.491153,
8,2.644956,
9,2.585594,
10,10.552701,
11,7.111166,
12,11.553249,
13,10.795683,
14,2.87624,
15,2.629463,
16,17.91959,
17,2.531972,
18,16.139504,
19,10.770378,
20,2.453742,
21,2.271662,
22,2.967679,
23,2.679926,
24,3.007399,
25,2.982757,
26,11.329268,
27,10.751843,
28,16.955694,
29,17.70918,
30,3.191456,
31,2.8485,
32,2.922724,
33,11.094357,
34,3.305734,
35,3.116557,
36,2.972296,
37,3.259036,
38,2.64876,
39,3.265053,
40,3.127125,
41,3.378693,
42,3.179941,
43,2.919716,
44,13.749646,
45,14.059797,
46,3.016662,
47,3.301997,
48,16.240353,
49,3.133505,
50,14.968387,
51,14.300664,
52,2.58034,
53,13.990442,
54,3.110797,
55,11.447077,
56,17.162691,
57,3.442439,
58,17.132183,
59,2.881771,
60,2.919891,
61,3.495193,
62,3.085742,
63,18.780341,
64,14.809622,
65,3.597575,
66,3.058268,
67,3.021827,
68,3.197198,
69,3.938008,
70,16.873297,
71,3.339362,
72,3.155713,
73,3.787824,
74,15.216745,
75,6.948939,
76,14.911878,
77,3.154938,
78,18.992225,
79,3.277008,
80,2.549256,
81,3.167753,
82,2.932621,
83,3.327103,
84,3.410977,
85,3.220351,
86,2.816799,
87,3.021402,
88,3.20779,
89,3.150462,
90,2.789951,
91,3.383259,36
92,3.419992,
93,3.103567,
94,2.473327,
95,3.383551,
96,3.420548,
97,3.500673,
98,3.095737,
99,3.139854,
100,3.104606,
101,3.905194,
102,3.413873,
103,18.053961,
104,3.353936,
105,2.910607,
106,9.825127,36
107,1.679086,
108,5.963585,
109,1.956867,
110,9.926101,
111,10.40534,
112,2.812836,
113,2.082227,
114,2.15923,
115,2.09654,
116,2.90239,
117,2.088352,
118,3.341812,
119,3.395226,
120,14.423078,
121,3.014435,
122,16.976918,
123,2.775816,
124,2.283048,
125,10.261777,
126,10.203823,
127,3.20836,
128,1.804422,
129,2.596318,
130,17.839767,
131,1.697074,
132,3.127989,
133,2.543446,
134,1.820065,
135,1.837291,
136,3.532179,128
137,3.490509,
138,3.496482,
139,3.579931,
140,2.755026,
141,2.764474,
142,3.497097,
143,3.220491,
144,3.17754,
145,3.488632,
146,3.667487,
147,3.53872,
148,2.678069,
149,3.434464,
150,2.716527,
151,3.925033,93
152,7.322231,
153,3.661744,
154,3.201424,
155,14.125907,
156,2.081076,
157,15.995595,
158,2.792469,
159,2.14621,
160,2.205471,
161,3.175533,
162,1.596012,
163,3.087143,
164,1.93239,
165,2.081963,
166,3.69258,36
167,3.608509,
168,3.468511,
169,3.961651,
170,2.699189,
171,3.347878,
172,3.121378,
173,3.421158,
174,3.351613,
175,3.796082,
176,3.715457,
177,3.232811,
178,3.893817,
179,3.641652,
180,3.908863,
181,8.004124,93
182,17.128509,
183,3.963024,
184,15.370416,
185,12.00116,
186,10.823383,
187,18.288627,
188,15.406578,
189,18.120681,
190,7.279432,
191,18.203845,
192,10.29889,
193,17.894275,
194,3.281056,
195,10.578084,
196,2.461286,
197,16.292378,
198,10.634784,
199,3.452792,
200,3.073678,
201,14.428817,
202,18.161648,
203,14.556381,
204,15.252398,
205,11.642056,
206,3.077417,
207,18.818364,
208,3.164779,
209,12.49293,
210,7.526044,
211,18.452313,
212,10.509267,
213,15.62584,
214,11.088375,
215,9.370957,
216,15.84763,
217,3.657833,
218,3.70565,
219,3.777373,
220,3.652051,
221,3.656079,
222,3.707714,
223,17.736741,
224,3.59781,
225,3.65117,
226,3.677356,
227,3.65616,
228,3.784052,
229,2.392719,
230,2.503886,
231,13.334125,
232,10.310648,
233,10.359176,
234,3.134591,
235,3.112049,
236,3.181457,
237,3.560366,
238,14.152578,
239,15.650342,
240,3.666162,
241,2.633385,
242,3.05995,
243,10.70661,
244,2.777695,
245,2.518534,
246,15.414901,
247,10.986557,
248,2.5883,
249,2.3471,
250,2.357968,
251,10.5241,
252,2.56795,
253,2.392076,
254,15.445016,
255,17.185496,
256,11.063807,
257,2.979471,
258,18.473944,
259,15.414229,
260,17.874672,
261,2.521289,
262,2.529626,
263,2.77049,
264,9.865466,
265,18.432527,
266,1.996009,
267,11.38383,
268,3.54975,
269,15.300378,
270,10.445456,
271,2.703623,
272,1.329274,
273,14.386469,
274,3.135916,
275,3.231476,
276,2.410473,
277,17.196924,
278,2.40118,
279,7.539219,
280,15.653593,
281,13.475082,
282,10.797901,
283,12.800143,
284,1.85918,
285,1.787579,
286,1.704073,
287,2.623919,
288,1.066189,
289,1.091164,
290,1.268829,
291,1.733855,
292,1.754081,
293,1.695528,
294,7.714671,
295,0.664802,
296,2.038094,
297,1.667118,
298,10.054496,
299,2.733161,
300,2.888055,
301,3.42031,74
302,14.047371,
303,3.398836,
304,2.894643,
305,3.948586,
306,2.426847,
307,3.225064,
308,3.932254,
309,3.532835,
310,3.567524,
311,19.550378,
312,3.153547,
313,10.771619,
314,2.864254,
315,3.430345,
316,2.854315,
317,15.08941,
318,3.363572,
319,3.223946,
320,3.127836,
321,3.33675,
322,3.031626,
323,3.662103,
324,15.08464,
325,3.103641,
326,3.351369,
327,3.712512,
328,3.035066,
329,3.719545,
330,3.927773,
331,3.416772,
332,3.982749,
333,3.423161,
334,4.18252,
335,3.730694,
336,3.770259,
337,7.703965,
338,4.261456,
339,3.607261,
340,8.073511,
341,3.587024,
342,6.946748,
343,3.762282,
344,4.036671,
345,3.598055,
346,7.563736,36
347,3.040384,
348,3.461987,
349,3.025023,
350,2.938871,
351,19.191697,
352,4.07098,
353,3.158275,
354,3.300079,
355,3.799048,
356,2.638918,
357,2.946095,
