step,score,transferred_from
0,7.485894,4
1,6.827687,
2,6.575954,
3,6.701898,
4,6.492251,
5,6.194869,
6,6.640628,
7,6.961724,
8,6.714927,
9,7.171859,
10,6.336319,
11,7.251618,
12,6.151064,
13,7.208417,
14,6.885827,
15,6.385473,
16,7.514801,4
17,7.264431,
18,7.423326,
19,6.480921,
20,7.531835,
21,7.518164,
22,7.430322,
23,6.941741,
24,6.804955,
25,6.827104,
26,7.182461,
27,7.36044,
28,7.304359,
29,7.449272,
30,7.229974,
31,6.053745,16
32,6.899557,
33,7.333071,
34,6.905013,
35,7.225555,
36,6.807847,
37,7.05922,
38,6.541697,
39,7.176746,
40,7.089947,
41,6.826676,
42,7.183082,
43,6.434639,
44,6.844615,
45,6.781298,
46,6.555925,74
47,7.175125,
48,6.614238,
49,6.984927,
50,6.387679,
51,6.724242,
52,7.248058,
53,6.910069,
54,7.534796,
55,7.45842,
56,7.036929,
57,7.053877,
58,7.086566,
59,7.118306,
60,6.143826,
61,7.837039,45
62,7.217173,
63,7.86351,
64,7.477237,
65,6.925767,
66,7.105069,
67,7.684848,
68,8.162985,
69,7.858942,
70,7.14197,
71,7.132528,
72,6.932826,
73,7.485972,
74,8.026106,
75,8.030919,
76,8.24321,
77,7.990417,
78,8.279099,
79,8.037875,
80,8.335141,
81,7.419861,
82,6.760268,
83,7.221433,
84,7.655447,
85,7.762835,
86,8.008502,
87,7.886153,
88,7.052799,
89,7.103495,
90,7.751368,
91,8.0849,63
92,8.197349,
93,7.290501,
94,7.408382,
95,8.100832,
96,8.172975,
97,18.009756,
98,7.464221,
99,8.218696,
100,17.798537,
101,17.802895,
102,8.031495,
103,6.838415,
104,6.896073,
105,7.030056,
106,7.337158,
107,6.899078,
108,6.955371,
109,6.620852,
110,7.09028,
111,7.017348,
112,6.978111,
113,7.15446,
114,7.287192,
115,6.988539,
116,14.498559,
117,7.119751,
118,7.050755,
119,7.487167,
120,7.597447,
121,7.43268,
122,7.070537,
123,17.767777,
124,7.920934,
125,7.289378,
126,17.903122,
127,7.627012,
128,7.628184,
129,14.38559,
130,8.223469,
131,7.664148,
132,7.017791,
133,7.453229,
134,6.972121,
135,18.135879,
136,7.078889,
137,7.258642,
138,17.76158,
139,17.824345,
140,7.262336,
141,7.729311,
142,7.411964,
143,7.223084,
144,18.13476,
145,18.114019,
146,6.911897,
147,7.114185,
148,17.599627,
149,17.588846,
150,17.311469,
151,7.487983,
152,7.971833,
153,8.153386,
154,17.633009,
155,7.524722,
156,17.907084,
157,7.735307,
158,16.650733,
159,16.630579,
160,18.031131,
161,18.56655,
162,18.288486,
163,14.409347,
164,17.721054,
165,7.601604,
166,7.007157,
167,18.367765,
168,8.45487,
169,16.949997,
170,17.604346,
171,7.292901,
172,17.302837,
173,7.011128,
174,17.39565,
175,7.502366,
176,8.281249,
177,8.201968,
178,11.865291,
179,7.44253,
180,7.402386,
181,8.507181,16
182,8.619858,
183,18.945723,
184,8.765975,
185,8.158085,
186,7.543391,
187,8.682514,
188,7.669618,
189,8.274313,
190,8.296995,
191,8.674765,
192,8.565414,
193,7.792582,
194,8.507895,
195,8.072636,
196,7.319574,107
197,16.958803,
198,7.056105,
199,7.700599,
200,7.020178,
201,14.171422,
202,8.196777,
203,7.214031,
204,18.450906,
205,6.674275,
206,8.295516,
207,8.195393,
208,8.168176,
209,8.245289,
210,18.184334,
211,7.65522,
212,7.869634,
213,18.18162,
214,7.178287,
215,18.547194,
216,8.261641,
217,13.463574,
218,8.450311,
219,8.347247,
220,18.190441,
221,17.968011,
222,18.0189,
223,8.175438,
224,17.700396,
225,7.386278,
226,8.38787,128
227,7.573608,
228,8.531829,
229,8.285757,
230,19.237226,
231,8.112553,
232,7.92951,
233,8.11778,
234,8.192338,
235,7.676021,
236,8.118315,
237,16.453251,
238,8.051202,
239,7.644075,
240,8.373344,
241,7.537375,107
242,8.580163,
243,7.339311,
244,7.569102,
245,7.772137,
246,18.102974,
247,18.117767,
248,7.364657,
249,17.377608,
250,8.228411,
251,18.689263,
252,7.999493,
253,7.48429,
254,8.18616,
255,18.139465,
256,8.00394,
257,8.175889,
258,6.708311,
259,8.053445,
260,18.049632,
261,7.030756,
262,7.864863,
263,6.757243,
264,7.27025,
265,7.142567,
266,7.210549,
267,6.971493,
268,7.117712,
269,7.30731,
270,18.712604,
271,7.213175,
272,7.739004,
273,7.328851,
274,7.333679,
275,12.378998,
276,7.49576,
277,7.462305,
278,7.203533,
279,6.978583,
280,6.997432,
281,6.819031,
282,7.185096,
283,7.384229,
284,7.161481,
285,6.636683,
286,8.427542,54
287,8.166048,
288,8.954546,
289,8.472428,
290,8.677912,
291,9.222438,
292,8.121741,
293,8.611211,
294,8.789744,
295,8.699094,
296,4.301698,
297,8.606092,
298,8.353157,
299,7.990028,
300,7.631341,
301,11.36023,107
302,7.519841,
303,17.204987,
304,1.063619,
305,7.103475,
306,7.004353,
307,7.167424,
308,17.806791,
309,8.2307,
310,11.374618,
311,14.368707,
312,17.469129,
313,7.019694,
314,6.220459,
315,8.448579,
316,6.668468,
317,12.133315,
318,3.192599,
319,7.443356,
320,7.343864,
321,7.274549,
322,7.167404,
323,7.094662,
324,7.240786,
325,6.226431,
326,17.209398,
327,7.11805,
328,6.998407,
329,15.793817,
330,7.188108,
331,6.27145,
332,6.869605,
333,6.935312,
334,7.102572,
335,6.808617,
336,18.569434,
337,11.727439,
338,7.129288,
339,6.861506,
340,6.860193,
341,7.354915,
342,7.171824,
343,7.379549,
344,7.209664,
345,7.37716,
346,7.972795,187
347,8.128558,
348,8.071639,
349,8.684679,
350,18.889497,
351,7.433369,
352,18.99619,
353,8.383383,
354,18.976826,
355,17.142595,
356,8.186598,
357,8.185506,
358,8.679669,
359,8.774697,
360,8.468932,
361,8.092319,45
362,8.011494,
363,8.251733,
364,7.425185,
365,7.742257,
366,8.142749,
367,8.852382,
368,17.801333,
369,17.726077,
370,8.923923,
371,7.716497,
372,8.782222,
373,8.342871,
374,8.674936,
375,8.30062,
376,8.161459,74
377,8.479788,
378,7.97742,
379,8.59868,
380,8.515316,
381,8.486727,
382,8.768179,
383,8.58948,
384,7.886146,
385,8.071901,
386,19.717923,
387,8.167064,
388,9.573487,
389,9.338414,
390,8.533488,
391,19.643428,
392,8.607016,
393,8.55437,
394,8.75196,
395,8.659257,
396,8.000627,
397,8.957379,
398,8.653802,
399,9.0335,
400,19.146804,
401,8.339475,
402,8.555243,
403,8.418128,
404,9.58931,
405,7.498773,
406,19.512661,45
407,8.14015,
408,8.2462,
409,8.468294,
410,8.713265,
411,19.486469,
412,8.416595,
413,8.76549,
414,7.856326,
415,8.048641,
416,8.138175,
417,7.607404,
418,8.674042,
419,19.627603,
420,19.047843,
421,19.166437,
422,7.929445,
423,18.680267,
424,8.673599,
425,18.334652,
426,18.448178,
427,19.083555,
428,7.794835,
429,8.744414,
430,8.452942,
431,19.596926,
432,8.533596,
433,8.608434,
434,19.348388,
435,8.953703,
436,8.750867,237
437,8.193326,
438,8.440357,
439,8.875625,
440,8.851987,
441,8.794029,
442,8.825224,
443,8.457522,
444,9.11783,
445,8.703141,
446,19.699399,
447,9.059215,
448,19.680999,
449,8.506903,
450,8.948367,
451,13.027333,
452,8.247431,
453,9.325078,
454,7.576178,
455,7.82306,
456,8.379318,
457,14.777028,
458,12.187626,
459,8.456165,
460,7.740494,
461,17.363398,
462,18.387697,
463,8.280045,
464,19.920675,
465,8.115385,
466,19.047974,
467,8.276671,
468,8.747524,
469,8.049818,
470,8.306561,
471,8.374128,
472,8.348542,
473,8.384729,
474,7.837664,
475,8.437842,
476,17.694999,
477,7.465519,
478,8.350096,
479,7.504136,
480,7.457484,
481,7.842886,168
482,7.230976,
483,18.001915,
484,15.402157,
485,11.383381,
486,8.317888,
487,18.520605,
488,8.724234,
489,17.672933,
490,17.660505,
491,17.508488,
492,7.603429,
493,18.7267,
494,7.319441,
495,8.231733,
496,8.752612,221
497,7.429984,
498,8.496301,
499,8.379309,
500,7.327084,
501,9.617301,
502,8.38996,
503,8.707942,
504,8.509815,
505,19.623919,
506,6.916702,
507,8.441065,
508,18.735835,
509,8.408605,
510,8.506191,
511,9.40877,107
512,8.879937,
513,20.51067,
514,9.50963,
515,19.496875,
516,9.106412,
517,9.66155,
518,9.391396,
519,9.787408,
520,9.026416,
521,9.627947,
522,10.33159,
523,9.804427,
524,9.591441,
525,9.212808,
526,10.520261,
527,7.091573,
528,9.475762,
529,20.29084,
530,7.725123,
531,9.415324,
532,9.444397,
533,10.574903,
534,7.881237,
535,9.684281,
536,8.95046,
537,4.636855,
538,6.586412,
539,7.982894,
540,8.465899,
541,4.476208,221
542,18.718132,
543,8.727635,
544,19.367686,
545,8.816924,
546,19.257244,
547,19.528669,
548,9.779966,
549,9.235923,
550,19.677229,
551,9.396764,
552,10.567831,
553,9.68562,
554,9.512787,
555,9.048077,
556,8.927993,
557,11.556033,
558,9.492757,
559,9.394908,
560,9.403999,
561,8.567767,
562,8.716716,
563,9.418417,
564,20.39941,
565,7.710818,
566,9.262269,
567,19.807181,
568,8.775508,
569,9.677636,
570,7.758761,
