step,score,transferred_from
0,2.582655,0
1,4.796711,
2,2.661111,
3,4.641361,
4,1.395793,
5,5.069392,
6,2.119511,
7,1.432287,
8,6.952598,
9,5.258324,
10,2.139033,
11,4.56814,
12,5.769089,
13,2.697436,
14,1.770403,
15,2.01668,
16,4.782518,
17,1.367083,
18,5.988233,
19,2.443067,
20,5.265676,
21,2.64174,
22,6.058846,
23,4.263423,
24,4.235082,
25,7.65658,
26,1.125006,
27,4.135505,
28,1.639236,
29,1.093485,
30,4.638291,
31,2.590487,0
32,1.828487,
33,6.956579,
34,2.311723,
35,2.610627,
36,7.469052,
37,2.317772,
38,5.333071,
39,5.985664,
40,4.547077,
41,2.674309,
42,2.192049,
43,5.233691,
44,5.768518,
45,4.113808,
46,2.367222,
47,4.072879,
48,7.453158,
49,2.548384,
50,4.683206,
51,5.032652,
52,5.075618,
53,7.228323,
54,7.664982,
55,5.177291,
56,7.163386,
57,5.011343,
58,7.243702,
59,5.312987,
60,5.433668,
61,2.166589,
62,7.60338,
63,7.642311,
64,5.679535,
65,7.602364,
66,5.677741,
67,5.269238,
68,2.745091,
69,5.577978,
70,4.77856,
71,5.000523,
72,8.868777,
73,5.994709,
74,6.018158,
75,5.254824,
76,5.54463,
77,2.69802,
78,4.890324,
79,4.932402,
80,9.883315,
81,5.154905,
82,7.147325,
83,7.943642,
84,4.494626,
85,4.593466,
86,2.346912,
87,4.686172,
88,1.930169,
89,7.241527,
90,5.795698,
91,5.354884,
92,4.41135,
93,3.676914,
94,2.701142,
95,5.23737,
96,5.003137,
97,6.080037,
98,2.918664,
99,14.857919,
100,3.627376,
101,2.609184,
102,2.674971,
103,2.07609,
104,5.642261,
105,4.081076,
106,5.092352,
107,4.951041,
108,7.790118,
109,5.227318,
110,5.564643,
111,5.06512,
112,3.453891,
113,12.136881,
114,3.810442,
115,4.689068,
116,7.613382,
117,5.520464,
118,6.626021,
119,2.304908,
120,6.871901,
121,6.706028,
122,8.180504,
123,2.352655,
124,12.362983,
125,10.720209,
126,5.906567,
127,4.699543,
128,5.257019,
129,5.773872,
130,5.549578,
131,8.796788,
132,6.655725,
133,3.030738,
134,7.828219,
135,5.237676,
136,7.548,
137,10.713154,
138,14.03332,
139,4.560173,
140,4.158323,
141,4.425944,
142,3.138045,
143,2.776641,
144,2.524653,
145,6.158701,
146,14.970978,
147,6.383494,
148,15.270244,
149,3.477195,
150,6.618548,
151,12.127867,
152,7.326357,
153,8.824863,
154,2.791964,
155,11.381185,
156,11.649593,
157,5.074457,
158,3.507934,
159,13.083549,
160,5.517172,
161,12.682675,
162,2.043783,
163,13.709763,
164,4.984056,
165,12.080745,
166,9.236352,
167,14.808718,
168,14.396782,
169,2.969205,
170,10.139492,
171,5.755958,
172,6.141318,
173,3.370958,
174,10.43364,
175,8.201932,
176,11.000168,
177,2.746102,
178,2.826356,
179,12.617834,
180,3.430907,
181,9.617922,
182,3.483155,
183,4.916417,
184,3.470021,
185,15.190833,
186,3.314217,
187,5.594215,
188,14.132442,
189,3.552049,
190,3.373513,
191,6.366868,
192,6.296682,
193,14.564119,
194,14.436447,
195,2.426245,
196,7.547881,
197,14.082334,
198,14.67272,
199,13.52211,
200,7.643649,
201,5.495283,
202,7.94192,
203,3.492891,
204,15.006971,
205,3.304894,
206,15.251722,
207,14.729365,
208,13.978336,
209,15.415171,
210,7.781014,
211,15.293407,
212,6.768277,
213,3.399663,
214,8.098838,
215,4.577526,
216,10.085282,
217,7.794333,
218,3.319377,
219,6.134842,
220,6.800137,
221,12.757917,
222,2.64854,
223,6.850165,
224,6.697475,
225,11.976446,
226,8.405238,
227,5.379189,
228,5.778188,
229,6.064513,
230,2.830028,
231,6.118518,
232,5.279717,
233,14.442927,
234,2.861349,
235,6.0793,
236,6.041027,
237,5.312425,
238,7.589796,
239,5.983963,
240,10.465761,
241,14.955424,0
242,7.630105,
243,15.44802,
244,8.823297,
245,15.120387,
246,15.458997,
247,4.999294,
248,15.502603,
249,15.368393,
250,15.080283,
251,15.266365,
252,7.3689,
253,15.442601,
254,15.352559,
255,15.387102,
256,7.097733,
257,15.363419,
258,8.555477,
259,14.362254,
260,14.694456,
261,14.824577,
262,13.852897,
263,15.447201,
264,15.333332,
265,15.362453,
266,7.728517,
267,15.080349,
268,14.772419,
269,6.659352,
270,13.435136,
271,5.961341,
272,15.642655,
273,15.248795,
274,8.786568,
275,15.378281,
276,13.727913,
277,4.904271,
278,14.747329,
279,14.987283,
280,6.076257,
281,6.021768,
282,12.465694,
283,5.919559,
284,6.155724,
285,6.06985,
286,15.977111,0
287,9.817093,
288,15.627393,
289,15.611686,
290,16.522099,
291,15.518679,
292,8.28513,
