step,score,transferred_from
0,2.707722,107
1,2.619773,
2,2.790674,
3,2.226732,
4,2.258405,
5,2.287577,
6,2.479697,
7,2.412586,
8,2.762278,
9,2.349824,
10,1.811133,
11,2.386258,
12,2.082687,
13,1.783294,
14,1.898462,
15,2.527234,
16,18.910162,271
17,18.515827,
18,2.16412,
19,20.050043,
20,19.422634,
21,2.240343,
22,19.236586,
23,3.282525,
24,3.285571,
25,3.10302,
26,2.975833,
27,2.961149,
28,2.777527,
29,3.225075,
30,2.32244,
31,8.856808,
32,7.941701,
33,2.346689,
34,3.144623,
35,3.012331,
36,2.851816,
37,2.766762,
38,3.257777,
39,3.26607,
40,3.00947,
41,3.073623,
42,2.529698,
43,2.95983,
44,2.481567,
45,6.998846,
46,3.004627,
47,2.37457,
48,2.684363,
49,2.482482,
50,2.939311,
51,3.094651,
52,17.428356,
53,2.335733,
54,18.38788,
55,18.274619,
56,18.701628,
57,2.54488,
58,19.360526,
59,17.254691,
60,2.183546,
61,2.237867,241
62,2.697985,
63,2.613828,
64,2.997185,
65,2.711157,
66,2.690394,
67,3.07334,
68,2.701446,
69,2.828664,
70,2.764609,
71,2.764023,
72,3.134955,
73,3.073429,
74,2.982316,
75,3.029179,
76,2.903803,241
77,2.647426,
78,6.880555,
79,3.023006,
80,8.15793,
81,2.64343,
82,9.038312,
83,5.862591,
84,6.423025,
85,5.770514,
86,2.920935,
87,2.617159,
88,18.946418,
89,19.210234,
90,19.219402,
91,2.479017,
92,8.925802,
93,2.292347,
94,13.392073,
95,19.321632,
96,8.946323,
97,6.797846,
98,18.757739,
99,8.846666,
100,9.157134,
101,8.817985,
102,18.554276,
103,8.555894,
104,11.170309,
105,8.982617,
106,16.863949,
107,8.824299,
108,2.091067,
109,18.920214,
110,1.278842,
111,6.269671,
112,18.720532,
113,18.53323,
114,18.845007,
115,9.134188,
116,6.567432,
117,18.835403,
118,1.276951,
119,8.90836,
120,6.825026,
121,6.815164,
122,6.69248,
123,5.998454,
124,2.4019,
125,1.864272,
126,2.295767,
127,1.763204,
128,1.931111,
129,2.370255,
130,2.417048,
131,9.053487,
132,6.767529,
133,2.376541,
134,2.700306,
135,19.379494,
136,1.876656,
137,6.654939,
138,5.986196,
139,2.746532,
140,2.245353,
141,6.644997,
142,18.120412,
143,6.661811,
144,6.502308,
145,6.534443,
146,6.393842,
147,18.832173,
148,18.359741,
149,6.560368,
150,6.631998,
151,18.745484,
152,18.648251,
153,2.429007,
154,1.383786,
155,8.395944,
156,15.064041,
157,2.262279,
158,2.062371,
159,2.755943,
160,1.981872,
161,1.283774,
162,2.099426,
163,2.06184,
164,2.281992,
165,2.132792,
166,20.121742,350
167,8.465779,
168,2.253775,
169,3.010852,
170,1.848563,
171,18.741658,
172,19.248251,
173,1.983039,
174,18.402928,
175,6.532852,
176,19.064513,
177,14.703462,
178,2.288442,
179,19.568756,
180,18.987971,
181,18.769691,
182,12.076413,
183,11.844694,
184,19.286046,
185,19.88157,
186,9.743354,
187,14.09631,
188,20.044564,
189,19.872128,
190,6.163259,
191,5.687935,
192,9.226112,
193,6.42026,
194,2.106117,
195,1.831542,
196,6.437103,271
197,1.79785,
198,2.477717,
199,1.717492,
200,1.715912,
201,2.325521,
202,1.628616,
203,2.030772,
204,1.82685,
205,1.92617,
206,1.814822,
207,2.092985,
208,17.828546,
209,1.71189,
210,2.166247,
211,19.148218,284
212,15.25568,
213,1.709631,
214,18.15331,
215,18.974197,
216,18.258281,
217,1.638041,
218,19.265991,
219,2.269103,
220,18.668947,
221,2.272251,
222,18.180986,
223,17.441265,
224,1.767953,
225,9.856053,
226,18.066369,284
227,18.595637,
228,1.975779,
229,1.823897,
230,18.747717,
231,8.801531,
232,6.796534,
233,18.488207,
234,16.259631,
235,17.420329,
236,18.134047,
237,12.419586,
238,1.68325,
239,1.815553,
240,15.261783,
241,2.377514,
242,17.981338,
243,17.788287,
244,17.472825,
245,18.101616,
246,18.607798,
247,6.301494,
248,18.129016,
249,19.656701,
250,18.442314,
251,1.592544,
252,4.752918,
253,4.770945,
254,1.315203,
255,4.848392,
256,18.505312,
257,17.585399,
258,18.459094,
259,18.333449,
260,18.480577,
261,18.328357,
262,18.397079,
263,18.511505,
264,4.754261,
265,1.842931,
266,2.433364,
267,1.740719,
268,2.319961,
269,2.018285,
270,1.787342,
271,1.859584,355
272,2.564792,
273,6.766006,
274,1.981427,
275,2.703329,
276,2.687896,
277,2.660025,
278,1.539318,
279,2.574117,
280,2.679942,
281,2.069228,
282,2.28146,
283,1.696963,
284,1.916868,
285,1.803454,
286,19.582823,350
287,19.917235,
288,2.325938,
289,1.932174,
290,13.070601,
291,2.473002,
292,6.349595,
293,2.7899,
294,5.901601,
295,2.500506,
296,2.752584,
297,2.272398,
298,15.961479,
299,2.049373,
300,19.75032,
