step,score,transferred_from
0,5.515426,418
1,4.978436,
2,4.511631,
3,4.608246,
4,4.735218,
5,5.229535,
6,5.607966,
7,4.683664,
8,5.017711,
9,5.255535,
10,4.135492,
11,5.892627,
12,5.549164,
13,4.521476,
14,5.316179,
15,5.294402,
16,5.215193,
17,4.761379,
18,4.50281,
19,5.057972,
20,4.306466,
21,4.5606,
22,4.934296,
23,5.305593,
24,4.778531,
25,4.737642,
26,4.663621,
27,4.664338,
28,4.617349,
29,4.727822,
30,4.695162,
31,4.890484,
32,4.620909,
33,4.39526,
34,4.097087,
35,4.736214,
36,4.952045,
37,3.611631,
38,4.293308,
39,4.415221,
40,4.41691,
41,4.292558,
42,5.651875,
43,5.406168,
44,4.888521,
45,4.811228,
46,4.674502,
47,4.636916,
48,4.039619,
49,3.258086,
50,4.822522,
51,4.86571,
52,4.342873,
53,4.562564,
54,4.42843,
55,5.623153,
56,5.01108,
57,4.508453,
58,4.944261,
59,4.743113,
60,4.640913,
61,4.895351,
62,4.940137,
63,4.496316,
64,4.519743,
65,4.701803,
66,4.368441,
67,4.529572,
68,4.70516,
69,4.046119,
70,4.465629,
71,4.381603,
72,5.43728,
73,4.590039,
74,4.67979,
75,4.644156,
76,3.691199,455
77,3.660397,
78,20.312894,
79,20.523408,
80,10.199471,
81,3.868642,
82,3.678372,
83,3.43906,
84,2.966733,
85,2.895983,
86,3.101961,
87,3.367464,
88,3.334718,
89,2.83569,
90,2.731492,
91,4.892468,532
92,4.5373,
93,5.273287,
94,5.854817,
95,5.015221,
96,4.338934,
97,4.392158,
98,3.842337,
99,3.954108,
100,4.577205,
101,4.652496,
102,4.77306,
103,4.838503,
104,4.603034,
105,4.437048,
106,5.439213,
107,4.906727,
108,4.818743,
109,5.069206,
110,4.717078,
111,4.9578,
112,5.044598,
113,4.561606,
114,4.753398,
115,4.709152,
116,4.623861,
117,5.1085,
118,5.285665,
119,4.424867,
120,4.824718,
121,4.557701,
122,4.519085,
123,4.731251,
124,4.193859,
125,4.122354,
126,3.918689,
127,4.797571,
128,4.434137,
129,4.945539,
130,4.961338,
131,1.884645,
132,5.39711,
133,4.732529,
134,5.206192,
135,3.534018,
136,4.789798,
137,4.75282,
138,4.563471,
139,4.495253,
140,4.843711,
141,3.793111,
142,4.382452,
143,3.702049,
144,4.870064,
145,4.050101,
146,4.174866,
147,3.971927,
148,3.717235,
149,3.69308,
150,4.184455,
151,4.724436,
152,3.473543,
153,3.950788,
154,3.737721,
155,3.25825,
156,4.933939,
157,3.907593,
158,4.77737,
159,4.981258,
160,1.707172,
161,5.044657,
162,5.412366,
163,4.958754,
164,5.321108,
165,4.597892,
166,5.117086,
167,4.272121,
168,5.235667,
169,4.666754,
170,5.112755,
171,3.828921,
172,5.416321,
173,5.014923,
174,4.783772,
175,4.242807,
176,5.358069,
177,4.898103,
178,4.796153,
179,4.943172,
180,1.119851,
181,3.376527,544
182,3.42272,
183,3.762931,
184,3.568528,
185,12.67303,
186,3.804199,
187,2.856773,
188,3.186612,
189,3.503062,
190,3.126803,
191,2.980527,
192,18.829372,
193,3.397096,
194,3.760667,
195,3.265453,
196,12.343365,
197,3.567532,
198,3.897189,
199,3.445126,
200,3.312161,
201,3.718704,
202,3.60803,
203,3.235002,
204,3.152522,
205,3.629185,
206,3.643934,
207,3.623649,
208,3.410996,
209,3.343102,
210,3.573372,
211,3.498672,569
212,3.585895,
213,3.590774,
214,11.264399,
215,3.631446,
216,3.350913,
217,3.612829,
218,3.561013,
219,12.215587,
220,11.541697,
221,10.516663,
222,3.690704,
223,11.043816,
224,19.363836,
225,3.672824,
226,3.48372,
227,3.636205,
228,3.686062,
229,3.593052,
230,18.648608,
231,3.636894,
232,3.116019,
233,3.190598,
234,16.92964,
235,3.680326,
236,3.449075,
237,3.030695,
238,3.568459,
239,3.740058,
240,3.348645,
241,2.662593,574
242,13.785142,
243,2.089475,
244,2.889556,
245,2.908922,
246,3.426798,
247,12.949801,
248,3.297806,
249,3.409668,
250,3.45265,
251,3.474786,
252,3.357331,
253,3.662597,
254,3.419683,
255,3.450789,
256,3.421589,
257,2.825897,
258,19.573048,
259,3.365545,
260,3.38112,
261,3.572376,
262,3.457098,
263,18.011977,
264,12.427137,
265,3.444351,
266,3.438154,
267,3.441368,
268,3.484585,
269,3.15174,
270,3.539982,
271,3.612297,509
272,4.361293,
273,12.778868,
274,3.47217,
275,3.310873,
276,3.630612,
277,3.56045,
278,3.695584,
279,3.744732,
280,3.592827,
281,3.401639,
282,3.245924,
283,3.375569,
284,19.792382,
285,3.438932,
286,3.65787,
287,12.899368,
288,18.697364,
289,3.502094,
290,4.003837,
291,3.770636,
292,11.736411,
293,10.634829,
294,3.715803,
295,3.817593,
296,3.990334,
297,3.856678,
298,3.094275,
299,3.998819,
300,6.975868,
