step,reward,transferred_from
0,2.676254,273
1,2.65981,
2,2.706256,
3,3.610915,
4,3.263986,
5,-1.064407,
6,2.675683,
7,6.680925,
8,-1.116004,
9,-0.175958,
10,-1.159633,
11,-0.97146,
12,-0.937224,
13,-0.891053,
14,-1.081663,
15,-0.156721,
16,-0.181523,324
17,-0.167712,
18,-0.161527,
19,-0.983183,
20,-1.052739,
21,3.856368,
22,-0.160792,
23,-0.15226,
24,-1.08627,
25,-1.028379,
26,-0.896932,
27,-0.891293,
28,-0.88034,
29,3.400318,
30,-0.1717,
31,-0.196526,
32,-0.155301,
33,-0.15553,
34,-0.097186,
35,-0.916013,
36,-1.059136,
37,-1.022175,
38,-1.052823,
39,-0.917862,
40,-1.054795,
41,-1.076316,
42,-0.893159,
43,-1.058466,
44,-0.985669,
45,-0.982028,
46,-0.09655,354
47,-0.120817,
48,2.675176,
49,2.671428,
50,-1.054845,
51,2.671758,
52,2.678031,
53,-0.928587,
54,-1.071778,
55,-1.10252,
56,-1.030274,
57,3.135293,
58,-0.194874,
59,-1.073525,
60,-1.057448,
61,-1.007803,
62,-0.979195,
63,-1.029572,
64,-1.065028,
65,-0.886897,
66,-0.874667,
67,-0.876369,
68,-1.072347,
69,-0.859082,
70,-0.909952,
71,-0.917125,
72,-1.068174,
73,-1.078331,
74,-0.216286,
75,-1.019112,
76,9.131302,324
77,7.37306,
78,-0.205669,
79,7.601253,
80,2.676211,
81,-0.223611,
82,6.213466,
83,-0.172836,
84,-1.161902,
85,-0.220361,
86,-0.290638,
87,-1.093964,
88,-1.082021,
89,-0.97873,
90,-0.204249,
91,-0.243774,
92,-0.198843,
93,6.367233,
94,-0.172259,
95,-0.125458,
96,4.277609,
97,3.879236,
98,3.170823,
99,9.3515,
100,3.103713,
101,-1.087297,
102,3.55948,
103,3.083931,
104,-0.116806,
105,-1.156589,
106,3.19791,
107,-1.042896,
108,3.06991,
109,-1.139078,
110,-1.121092,
111,-1.134659,
112,-1.081388,
113,-1.099955,
114,-1.0493,
115,-1.051659,
116,-0.892049,
117,-0.897972,
118,-1.056903,
119,-1.089099,
120,-1.07409,
121,2.660651,324
122,-1.038018,
123,3.042682,
124,-0.991838,
125,-0.106883,
126,-0.140618,
127,2.658695,
128,-0.138995,
129,2.994019,
130,7.36125,
131,-1.164427,
132,3.69585,
133,2.66283,
134,-0.181367,
135,2.664874,
136,-0.148883,
137,3.804843,
138,-0.211991,
139,-1.150565,
140,-0.10583,
141,7.03058,
142,-0.07699,
143,1.864004,
144,2.331885,
145,-1.068011,
146,-1.037688,
147,-1.075285,
148,-1.082479,
149,-1.087463,
150,-1.091364,
151,-1.024581,401
152,-1.144481,
153,2.310342,
154,-1.039005,
155,-1.097379,
156,2.659662,
157,2.314867,
158,-1.039468,
159,-1.073594,
160,2.675747,
161,3.462585,
162,7.939349,
163,-1.104723,
164,3.861397,
165,3.695781,
166,2.666923,
167,-0.139204,
168,-0.184138,
169,-0.220037,
170,-1.039635,
171,3.451917,
172,-0.192069,
173,-0.161775,
174,2.590401,
175,-0.162779,
176,3.425753,
177,-0.176221,
178,-0.168915,
179,3.082682,
180,-0.214534,
181,-0.110126,
182,2.672162,
183,-1.084912,
184,-1.108017,
185,3.408387,
186,-0.163106,
187,9.356178,
188,3.450348,
189,2.665147,
190,2.675147,
191,-1.161536,
192,-0.157187,
193,-0.100054,
194,2.675765,
195,3.400484,
196,2.675633,
197,-0.199732,
198,-0.209717,
199,-0.147817,
200,6.98394,
201,7.559538,
202,-0.192079,
203,3.907669,
204,-0.195782,
205,5.539188,
206,1.421963,
207,1.624785,
208,-0.207983,
209,-0.174226,
210,-2.56253,
211,-1.096942,398
212,3.626971,
213,-1.020395,
214,1.412951,
215,3.246945,
216,-0.881938,
217,-1.091493,
218,-0.983369,
219,-1.030323,
220,-0.877501,
221,-0.956375,
222,-0.883275,
223,-1.032787,
224,-0.885197,
225,-1.156689,
226,-0.901848,383
227,-1.056471,
228,-1.091294,
229,1.834844,
230,-1.109503,
231,-1.114332,
232,-1.051874,
233,2.735758,
234,-0.960107,
235,-1.02967,
236,-0.973248,
237,2.738019,
238,2.737813,
239,2.737615,
240,2.345986,
241,-0.057417,
242,-1.068654,
243,-1.082935,
244,-0.061867,
245,-0.058517,
246,-1.025543,
247,-1.09112,
248,-1.010174,
249,-1.091437,
250,3.701546,
251,-0.234883,
252,-0.270362,
253,-1.077413,
254,2.687016,
255,2.344665,
256,-1.033132,
257,3.699633,
258,4.207114,
259,-1.013813,
260,-0.885728,
261,3.554088,
262,-1.017327,
263,-1.012211,
264,-0.871159,
265,-1.053533,
266,-1.070466,
267,-1.021147,
268,-1.051302,
269,-1.050779,
270,2.737731,
271,-1.050926,
272,-1.247676,
273,2.738329,
274,2.738523,
275,2.73793,
276,-1.055936,
277,-1.046459,
278,2.737844,
279,-1.015212,
280,-0.851731,
281,-1.240496,
282,-1.057323,
283,-1.012638,
284,-1.069084,
285,-0.862167,
286,-0.182918,432
287,-0.150291,
288,-1.085488,
289,-1.049573,
290,-0.862918,
291,3.055873,
292,-0.14102,
293,3.10467,
294,-0.091776,
295,-1.120329,
296,-0.102148,
297,2.283041,
298,-1.06345,
299,-1.05545,
300,-1.080773,
