step,reward,transferred_from
0,7.33777,759
1,4.375261,
2,6.43203,
3,5.515354,
4,3.876306,
5,4.090123,
6,4.543095,
7,4.508015,
8,1.666196,
9,0.231248,
10,3.986547,
11,2.584736,
12,7.098702,
13,3.786643,
14,8.12434,
15,5.358858,
16,1.69277,
17,7.221628,
18,4.61435,
19,3.337324,
20,3.938672,
21,5.815808,
22,6.218407,
23,5.126188,
24,3.148181,
25,4.334431,
26,3.710517,
27,4.251321,
28,3.626197,
29,5.517491,
30,3.865946,
31,0.725434,796
32,1.790352,
33,2.012317,
34,6.461843,
35,0.700759,
36,3.263242,
37,4.151603,
38,6.29061,
39,4.404735,
40,5.868599,
41,7.265535,
42,4.272403,
43,2.812082,
44,4.18759,
45,3.802114,
46,1.412069,789
47,1.41342,
48,2.614358,
49,7.138892,
50,6.056223,
51,2.012337,
52,2.989307,
53,1.729984,
54,1.140122,
55,1.359578,
56,7.234022,
57,1.415756,
58,2.75659,
59,2.35275,
60,4.313464,
61,2.615388,
62,6.319246,
63,7.217715,
64,0.751148,
65,6.449526,
66,7.424353,
67,2.506728,
68,4.429183,
69,2.012528,
70,3.93178,
71,4.183369,
72,2.654155,
73,3.918057,
74,2.612007,
75,2.604091,
76,6.230127,
77,2.605881,
78,5.910703,
79,7.157146,
80,2.427176,
81,7.150647,
82,5.068985,
83,4.039172,
84,6.974763,
85,1.199298,
86,1.561315,
87,4.537731,
88,5.81602,
89,7.293799,
90,6.126028,
91,1.527916,774
92,5.998924,
93,1.41905,
94,7.107687,
95,6.63469,
96,1.686367,
97,6.225934,
98,3.033891,
99,6.937714,
100,2.986623,
101,2.768901,
102,1.421816,
103,3.046682,
104,1.359666,
105,6.249426,
106,1.101043,796
107,1.811535,
108,7.090107,
109,6.603828,
110,6.281267,
111,6.134483,
112,5.165247,
113,1.48282,
114,1.418763,
115,5.162029,
116,1.103296,
117,5.985656,
118,2.011941,
119,2.351103,
120,2.732275,
121,3.764238,
122,7.228225,
123,7.027676,
124,3.975945,
125,1.126525,
126,7.710139,
127,1.174633,
128,1.413155,
129,5.684567,
130,5.510185,
131,2.605098,
132,7.347159,
133,2.593817,
134,6.446393,
135,2.958108,
136,6.127265,
137,6.251489,
138,3.592351,
139,2.609917,
140,6.813422,
141,3.124984,
142,7.197716,
143,1.413165,
144,6.487712,
145,2.466617,
146,2.314269,
147,1.414762,
148,2.197894,
149,3.367755,
150,1.414308,
151,7.133114,796
152,2.013477,
153,1.618969,
154,2.950983,
155,1.246082,
156,1.812471,
157,2.887164,
158,1.15103,
159,1.96386,
160,3.792306,
161,3.590481,
162,4.117175,
163,1.418682,
164,2.385618,
165,4.052316,
166,6.558397,866
167,6.662711,
168,2.039326,
169,2.690578,
170,4.602789,
171,1.711029,
172,7.340107,
173,1.869199,
174,1.236895,
175,2.602355,
176,6.978385,
177,2.604165,
178,2.428946,
179,3.763431,
180,4.979093,
181,2.430736,
182,1.414297,
183,2.58594,
184,3.97762,
185,6.598758,
186,2.600744,
187,7.431784,
188,2.597629,
189,1.976993,
190,2.617802,
191,3.92338,
192,4.090183,
193,4.396693,
194,2.603912,
195,7.168512,
196,1.71993,
197,3.96243,
198,3.948014,
199,5.748586,
200,6.632237,
201,5.122127,
202,2.620908,
203,6.357969,
204,8.019619,
205,3.76462,
206,3.945704,
207,1.993961,
208,1.841675,
209,3.200452,
210,2.026869,
211,7.358261,839
212,7.396305,
213,2.377065,
214,3.525402,
215,6.968226,
216,1.778339,
217,1.667549,
218,4.033497,
219,3.047018,
220,1.416237,
221,8.391586,
222,7.115291,
223,4.426389,
224,5.667937,
225,6.104851,
226,4.172537,
227,3.811779,
228,3.401401,
229,5.76955,
230,2.018675,
231,4.713458,
232,3.931419,
233,6.598443,
234,3.284021,
235,6.272008,
236,1.609607,
237,1.240069,
238,1.935627,
239,1.8579,
240,2.010567,
241,4.177297,883
242,7.109728,
243,7.414087,
244,3.77515,
245,1.972637,
246,5.786467,
247,8.077437,
248,1.656538,
249,7.758331,
250,7.47773,
251,3.782529,
252,1.476655,
253,5.569697,
254,3.92026,
255,6.218524,
256,2.936419,848
257,7.109878,
258,1.635685,
259,2.822609,
260,1.829149,
261,6.858563,
262,1.995084,
263,1.946815,
264,1.417086,
265,3.919513,
266,1.959266,
267,6.130512,
268,3.685934,
269,3.44767,
270,1.817992,
271,7.166525,848
272,3.011838,
273,3.347826,
274,6.48956,
275,6.208008,
276,9.868439,
277,3.974767,
278,2.436609,
279,5.878497,
280,4.934748,
281,6.896125,
282,6.938742,
283,7.252118,
284,7.799798,
285,8.364751,
286,7.239338,
287,3.96184,
288,6.236771,
289,6.039531,
290,5.788824,
291,7.248743,
292,6.692618,
293,1.245429,
294,7.900724,
295,6.322789,
296,6.685778,
297,5.630581,
298,7.289035,
299,1.524389,
300,1.255238,
