step,score,transferred_from
0,13.252397,168
1,1.586601,
2,16.069949,
3,1.571395,
4,12.916159,
5,1.596589,
6,13.933127,
7,1.581946,
8,11.194772,
9,6.294023,
10,12.240961,
11,1.585294,
12,13.821475,
13,2.568791,
14,1.580438,
15,1.548322,
16,1.365349,54
17,13.350263,
18,9.189093,
19,12.564472,
20,5.099887,
21,17.790432,
22,13.04305,
23,14.518401,
24,5.673391,
25,17.767,
26,11.746666,
27,18.284872,
28,13.028242,
29,18.053701,
30,18.309997,
31,11.440618,
32,9.034449,
33,14.106072,
34,13.117781,
35,17.108617,
36,6.842286,
37,14.929181,
38,16.419566,
39,13.628443,
40,13.584242,
41,19.034516,
42,18.887164,
43,13.622025,
44,12.457703,
45,12.765586,
46,13.203296,
47,11.0061,
48,13.928516,
49,2.841678,
50,14.503584,
51,15.161594,
52,2.785953,
53,16.965738,
54,12.776879,
55,18.826729,
56,2.197148,
57,2.380915,
58,2.482703,
59,16.763476,
60,16.974925,
61,13.837553,168
62,14.323981,
63,18.451214,
64,12.854541,
65,17.950535,
66,12.983347,
67,12.276769,
68,13.117197,
69,19.299317,
70,13.851444,
71,13.395786,
72,14.113243,
73,13.008262,
74,1.121782,
75,13.627641,
76,16.48007,187
77,6.245477,
78,6.96754,
79,20.194034,
80,12.827972,
81,12.073297,
82,12.426422,
83,12.895982,
84,18.229827,
85,12.303361,
86,18.578291,
87,14.062023,
88,19.012962,
89,13.433572,
90,13.324275,
91,8.02878,
92,19.004442,
93,19.092335,
94,19.007368,
95,14.209545,
96,19.811995,
97,18.05117,
98,2.175975,
99,2.108869,
100,12.376817,
101,12.497567,
102,7.490795,
103,17.878067,
104,19.275849,
105,18.887249,
106,13.264369,
107,18.12304,
108,12.164521,
109,2.316718,
110,12.895959,
111,12.528882,
112,2.70748,
113,17.20977,
114,5.920218,
115,2.343436,
116,12.300435,
117,13.705416,
118,10.918753,
119,6.017937,
120,14.165521,
121,6.91182,107
122,14.623548,
123,14.186108,
124,20.18803,
125,14.250172,
126,14.132649,
127,15.228505,
128,20.027144,
129,18.15043,
130,15.525702,
131,15.872222,
132,12.185972,
133,19.139889,
134,13.349211,
135,13.827479,
136,14.523994,
137,18.852476,
138,17.401519,
139,13.425273,
140,14.469668,
141,15.252492,
142,14.115404,
143,20.772441,
144,13.316266,
145,19.814384,
146,13.979049,
147,14.081272,
148,7.216441,
149,14.085477,
150,13.478216,
151,13.714811,187
152,12.564005,
153,19.105271,
154,13.335766,
155,13.693685,
156,14.294466,
157,19.422216,
158,12.041128,
159,14.052078,
160,12.629256,
161,14.501033,
162,13.429388,
163,12.715621,
164,11.094034,
165,13.564598,
166,16.835114,271
167,17.802796,
168,19.298311,
169,14.075561,
170,14.633978,
171,14.831069,
172,13.968436,
173,20.478143,
174,13.470016,
175,19.104799,
176,10.111121,
177,13.787862,
178,14.543575,
179,13.439811,
180,13.693855,
181,18.689371,168
182,12.416167,
183,18.779855,
184,12.197279,
185,13.932228,
186,1.936786,
187,1.347465,
188,12.022914,
189,2.552358,
190,2.584789,
191,18.613226,
192,12.226313,
193,14.670535,
194,14.605473,
195,4.93185,
196,12.217581,237
197,19.858854,
198,14.388151,
199,19.489331,
200,15.976693,
201,14.265763,
202,17.434753,
203,10.458821,
204,13.125775,
205,18.069469,
206,18.393643,
207,19.148863,
208,13.672674,
209,19.14372,
210,20.023596,
211,16.514604,
212,2.902743,
213,12.780779,
214,14.284292,
215,18.83035,
216,18.806683,
217,13.502588,
218,13.122781,
219,12.760677,
220,12.338632,
221,2.567216,
222,18.866232,
223,5.871735,
224,18.03993,
225,12.840929,
226,16.648959,
227,18.861709,
228,15.276399,
229,12.604786,
230,18.576129,
231,6.401113,
232,19.744142,
233,18.796139,
234,18.033157,
235,19.279845,
236,12.850293,
237,12.785849,
238,18.252757,
239,13.28695,
240,19.144345,
241,15.401549,
242,2.86937,
243,12.54502,
244,18.985857,
245,13.379918,
246,12.715154,
247,5.378243,
248,9.838972,
249,15.76146,
250,16.924244,
251,6.716278,
252,5.760572,
253,1.681325,
254,5.330721,
255,12.947366,
256,18.710085,284
257,17.567459,
258,18.30676,
259,13.697765,
260,18.757174,
261,13.52034,
262,18.667831,
263,13.964128,
264,18.634816,
265,18.499651,
266,16.1173,
267,13.513565,
268,18.802558,
269,13.699371,
270,6.640844,
271,12.672108,
272,18.705157,
273,14.060155,
274,11.920665,
275,18.696764,
276,18.634107,
277,18.615691,
278,13.410357,
279,12.875735,
280,18.810621,
281,17.787727,
282,17.554778,
283,12.754142,
284,12.79838,
285,13.304755,
286,2.811625,271
287,11.088706,
288,3.047344,
289,17.951792,
290,8.606324,
291,11.156383,
292,3.040493,
293,3.035407,
294,6.572459,
295,16.661849,
296,18.951629,
297,2.991574,
298,13.765249,
299,13.887024,
300,10.990415,
301,11.24892,
302,18.933782,
303,18.665449,
304,10.785844,
305,10.84279,
306,10.106797,
307,5.695963,
308,12.853612,
309,5.71228,
310,18.64877,
311,12.309901,
312,4.931503,
313,13.372092,
314,5.797499,
315,9.93805,
316,14.437429,313
317,14.92786,
318,14.045452,
319,21.058099,
320,17.399398,
321,16.327922,
322,19.971972,
323,19.81543,
324,17.053448,
325,19.705051,
326,19.949094,
327,20.385648,
328,3.096917,
329,13.963705,
330,13.679429,
