step,reward,transferred_from
0,3.393327,10
1,-0.021905,
2,-0.249906,
3,-0.33019,
4,-0.126727,
5,-0.283355,
6,-0.032411,
7,-0.208654,
8,-0.124637,
9,-0.304798,
10,-0.03904,
11,-0.216897,
12,3.021631,
13,-0.300217,
14,-0.277995,
15,0.004072,
16,-0.000435,
17,-0.228987,
18,-0.065453,
19,-0.088238,
20,-0.064802,
21,-0.164525,
22,-0.079683,
23,-0.29268,
24,-0.010499,
25,-0.419724,
26,-0.380279,
27,0.048234,
28,-0.090432,
29,-0.292797,
30,-0.252932,
31,-0.263936,
32,-0.409246,
33,-0.091388,
34,-0.178484,
35,-0.110056,
36,-0.091976,
37,-0.342156,
38,-0.33972,
39,-0.18994,
40,-0.186364,
41,-0.40305,
42,-0.383876,
43,-0.407723,
44,-0.285101,
45,3.447929,
46,-0.312469,
47,3.491895,
48,-0.096698,
49,3.498375,
50,3.271259,
51,-0.3932,
52,-0.189773,
53,-0.156456,
54,3.488924,
55,-0.169797,
56,-0.228375,
57,-0.261933,
58,-0.286124,
59,-0.273437,
60,-0.356371,
61,-0.330991,27
62,-0.177727,
63,0.805788,
64,0.655601,
65,0.597453,
66,0.612008,
67,0.662088,
68,0.615157,
69,0.643437,
70,0.605212,
71,2.082222,
72,-0.094229,
73,2.13088,
74,-0.230965,
75,0.759081,
76,-0.364547,36
77,-0.344044,
78,-0.294601,
79,-0.055038,
80,-0.422173,
81,-0.320039,
82,3.248531,
83,-0.098978,
84,-0.064507,
85,-0.248091,
86,-0.342026,
87,-0.282181,
88,-0.278612,
89,-0.246301,
90,3.271446,
91,3.470435,
92,-0.256909,
93,-0.289607,
94,-0.290787,
95,-0.224468,
96,-0.260629,
97,5.151292,
98,-0.233531,
99,-0.121093,
100,-0.330708,
101,-0.250001,
102,4.087287,
103,-0.2876,
104,-0.210243,
105,-0.305522,
106,3.189401,
107,3.327487,
108,3.326165,
109,9.930486,
110,-0.326055,
111,-0.36054,
112,-0.329855,
113,-0.282435,
114,4.062227,
115,-0.302079,
116,-0.388178,
117,-0.299277,
118,-0.300127,
119,3.41157,
120,-0.07423,
121,-0.309078,10
122,-0.284885,
123,-0.223879,
124,4.286745,
125,3.675493,
126,3.715953,
127,-0.373952,
128,-0.28034,
129,0.034884,
130,0.047716,
131,3.55525,
132,-0.422212,
133,-0.33001,
134,0.00313,
135,3.446034,
136,-0.398763,27
137,3.494792,
138,3.521788,
139,3.461234,
140,3.615182,
141,3.667705,
142,-0.370333,
143,-0.332849,
144,3.593589,
145,-0.205407,
146,-0.341967,
147,-0.164622,
148,4.326765,
149,-0.265166,
150,-0.330314,
151,-0.452818,
152,-0.365861,
153,-0.196933,
154,7.435586,
155,-0.10349,
156,-0.376793,
157,-0.347483,
158,-0.357436,
159,-0.37392,
160,4.315046,
161,3.539987,
162,3.321876,
163,-0.335735,
164,-0.134839,
165,-0.340586,
166,-0.375548,27
167,4.460508,
168,-0.276434,
169,8.249627,
170,-0.322185,
171,-0.195978,
172,-0.287565,
173,-0.161009,
174,4.007696,
175,5.26488,
176,-0.138012,
177,-0.17008,
178,-0.238017,
179,-0.285874,
180,-0.202449,
181,6.795137,
182,4.740132,
183,-0.329949,
184,-0.351322,
185,-0.225857,
186,4.326166,
187,-0.336329,
188,4.997462,
189,-0.285277,
190,4.708674,
191,-0.189709,
192,-0.334074,
193,-0.309523,
194,-0.300668,
195,3.900426,
196,10.417913,
197,-0.389365,
198,-0.342943,
199,-0.201065,
200,4.637158,
201,-0.367823,
202,5.261196,
203,3.125523,
204,-0.398069,
205,-0.357149,
206,-0.338708,
207,-0.313625,
208,-0.124016,
209,-0.35562,
210,-0.095824,
211,-0.27929,51
212,-0.176482,
213,3.668984,
214,3.298189,
215,-0.298569,
216,-0.15334,
217,8.172458,
218,-0.22681,
219,-0.131132,
220,3.035547,
221,-0.313105,
222,-0.355188,
223,-0.270499,
224,8.326723,
225,3.153186,
226,-0.355571,
227,3.580775,
228,3.822441,
229,-0.303152,
230,-0.323284,
231,-0.284662,
232,-0.368449,
233,-0.322001,
234,3.244228,
235,-0.316796,
236,-0.363566,
237,3.290607,
238,-0.227597,
239,3.719597,
240,-0.244214,
241,-0.345215,
242,-0.102389,
243,-0.105978,
244,3.379996,
245,-0.192015,
246,3.306311,
247,-0.036214,
248,-0.054897,
249,-0.150416,
250,-0.194692,
251,7.019915,
252,-0.040996,
253,-0.183477,
254,11.363137,
255,-0.027312,
256,3.270762,
257,-0.220178,
258,-0.036479,
259,-0.353148,
260,-0.087336,
261,-0.191651,
262,-0.200766,
263,-0.376017,
264,-0.234188,
265,-0.248025,
266,-0.376997,
267,3.563827,
268,-0.195562,
269,-0.304832,
270,-0.188548,
271,-0.21371,
272,-0.308837,
273,3.31917,
274,3.796308,
275,-0.197374,
276,8.553565,
277,-0.360849,
278,-0.337063,
279,-0.301845,
280,-0.332635,
281,-0.300956,
282,7.068022,
283,-0.108219,
284,-0.235006,
285,-0.364383,
286,-0.351775,27
287,-0.302672,
288,-0.325113,
289,-0.389189,
290,-0.043421,
291,-0.323466,
292,-0.3631,
293,6.780448,
294,7.292968,
295,-0.344799,
296,-0.386353,
297,11.427331,
298,9.509,
299,-0.343375,
300,-0.247848,
