step,reward,transferred_from
0,5.970503,738
1,3.468838,
2,3.525146,
3,3.744707,
4,5.43785,
5,8.634741,
6,5.293453,
7,5.739327,
8,6.270264,
9,3.368298,
10,3.771115,
11,6.877248,
12,7.435613,
13,6.271353,
14,3.484631,
15,6.447092,
16,9.0034,
17,2.253338,
18,6.303283,
19,6.513647,
20,8.535151,
21,5.903255,
22,6.159781,
23,9.774691,
24,7.539373,
25,7.110577,
26,3.687901,
27,6.716161,
28,1.628622,
29,9.781679,
30,3.379889,
31,5.151411,
32,8.148565,
33,4.869374,
34,6.19907,
35,6.195196,
36,7.343428,
37,5.940269,
38,8.193068,
39,6.073949,
40,6.141182,
41,1.437501,
42,1.387429,
43,5.14554,
44,1.366082,
45,2.618503,
46,5.894957,
47,9.242268,
48,1.663517,
49,9.780491,
50,9.098443,
51,7.950248,
52,3.985006,
53,5.181505,
54,8.042141,
55,7.933944,
56,7.327942,
57,8.033092,
58,3.507147,
59,6.800377,
60,5.79282,
61,7.185447,
62,6.399993,
63,3.374977,
64,3.116972,
65,3.0921,
66,5.961403,
67,4.227555,
68,5.782784,
69,5.334359,
70,5.836244,
71,5.486943,
72,6.42784,
73,2.882798,
74,5.92853,
75,9.773412,
76,8.989266,
77,6.270879,
78,4.805015,
79,5.938006,
80,7.136445,
81,5.916768,
82,6.269296,
83,6.327384,
84,2.397855,
85,3.488391,
86,2.187057,
87,2.25086,
88,5.328991,
89,2.697348,
90,5.995168,
91,2.796158,
92,2.254747,
93,7.3991,
94,2.737387,
95,5.914564,
96,9.231707,
97,4.953882,
98,3.508608,
99,6.331089,
100,3.166853,
101,6.63871,
102,9.772794,
103,6.508945,
104,9.15693,
105,3.457322,
106,3.506886,774
107,2.127149,
108,2.283821,
109,6.010724,
110,3.475348,
111,2.133372,
112,2.131495,
113,2.130099,
114,9.780091,
115,5.918451,
116,9.784474,
117,5.875416,
118,2.12796,
119,2.126911,
120,2.128181,
121,5.715312,
122,6.318816,
123,2.123033,
124,2.124444,
125,2.12392,
126,2.122669,
127,2.123064,
128,2.124818,
129,2.127097,
130,2.134098,
131,2.128477,
132,3.481845,
133,2.680937,
134,2.126023,
135,1.645222,
136,1.170109,749
137,8.696104,
138,7.822994,
139,4.784048,
140,6.775744,
141,8.358133,
142,5.541146,
143,5.279307,
144,2.563057,
145,9.123592,
146,8.446499,
147,6.374929,
148,4.239371,
149,5.718048,
150,1.275404,
151,5.876275,722
152,2.290731,
153,2.121016,
154,2.121269,
155,2.121192,
156,7.85691,
157,6.02401,
158,8.94226,
159,5.852364,
160,5.81395,
161,6.519834,
162,3.486485,
163,2.9589,
164,-1.102767,
165,-1.156979,
166,6.241062,
167,6.117844,
168,5.844583,
169,5.745941,
170,9.438203,
171,5.784929,
172,2.303373,
173,4.620101,
174,5.206748,
175,5.865982,
176,2.198641,
177,5.787087,
178,3.492866,
179,8.172651,
180,2.191192,
181,2.12657,
182,2.123447,
183,2.12426,
184,2.3194,
185,7.508456,
186,2.127594,
187,2.129409,
188,2.13096,
189,5.802557,
190,1.653383,
191,2.137834,
192,1.792314,
193,6.141539,
194,2.142294,
195,2.141833,
196,2.233993,749
197,7.802527,
198,5.760088,
199,6.98294,
200,4.293643,
201,3.392689,
202,2.800133,
203,6.103692,
204,6.666369,
205,0.091687,
206,3.511507,
207,9.786744,
208,7.921214,
209,5.51939,
210,5.399622,
211,1.397437,
212,6.189055,
213,3.750937,
214,8.208937,
215,6.037648,
216,4.425271,
217,3.505393,
218,5.49852,
219,6.077057,
220,9.763314,
221,3.833295,
222,9.78878,
223,8.145241,
224,8.12006,
225,3.257889,
226,3.650987,
227,3.326215,
228,5.858707,
229,4.860643,
230,2.224566,
231,4.20014,
232,5.34257,
233,2.248982,
234,2.695706,
235,2.082735,
236,5.675041,
237,2.936233,
238,3.510215,
239,4.05721,
240,5.271842,
241,2.963538,774
242,3.339714,
243,5.882955,
244,8.562505,
245,5.929103,
246,3.50164,
247,3.5011,
248,5.129556,
249,5.859675,
250,3.501203,
251,6.167816,
252,-1.353013,
253,1.427132,
254,2.223976,
255,6.195254,
256,3.832923,
257,2.083142,
258,1.692698,
259,6.194847,
260,5.837555,
261,9.370979,
262,5.844007,
263,3.888507,
264,8.516357,
265,8.478264,
266,8.323846,
267,5.858377,
268,5.883345,
269,4.422259,
270,5.770471,
271,5.826097,
272,-1.218237,
273,2.060415,
274,2.098185,
275,7.508243,
276,3.939278,
277,3.505329,
278,8.269642,
279,3.505309,
280,2.786764,
281,3.505182,
282,2.085472,
283,7.820827,
284,3.052573,
285,4.080093,
286,8.10428,830
287,6.106041,
288,6.198582,
289,3.055489,
290,7.394425,
291,3.027812,
292,6.320173,
293,8.506459,
294,7.224238,
295,2.319998,
296,4.7796,
297,2.269652,
298,9.367845,
299,2.843649,
300,2.937414,
