step,score,transferred_from
0,12.217145,492
1,4.206049,
2,9.89536,
3,1.857498,
4,5.569886,
5,4.34336,
6,5.122062,
7,2.370991,
8,4.942963,
9,2.248618,
10,4.314504,
11,1.904243,
12,3.697575,
13,1.933714,
14,5.224494,
15,19.509208,
16,4.462616,
17,19.654041,
18,5.200476,
19,5.531805,
20,4.719079,
21,5.43856,
22,4.973928,
23,8.491892,
24,5.482285,
25,4.996455,
26,3.074297,
27,5.807232,
28,4.987857,
29,4.883928,
30,19.25738,
31,4.915267,
32,4.909114,
33,5.055954,
34,6.398841,
35,4.976959,
36,4.656364,
37,2.302347,
38,5.146053,
39,5.025551,
40,4.648863,
41,5.176885,
42,2.478687,
43,2.753389,
44,20.820857,
45,4.927346,
46,5.218674,
47,5.252646,
48,5.240974,
49,4.671978,
50,5.042643,
51,5.112713,
52,2.389755,
53,6.405905,
54,5.04621,
55,4.774527,
56,5.388757,
57,5.362211,
58,2.65154,
59,2.492327,
60,2.451876,
61,2.331895,544
62,5.32635,
63,6.360581,
64,2.162719,
65,4.813233,
66,4.926779,
67,4.67037,
68,19.292162,
69,2.145469,
70,3.159791,
71,6.68716,
72,4.910235,
73,2.406684,
74,4.70269,
75,4.700309,
76,2.395366,574
77,4.492213,
78,16.661203,
79,4.773642,
80,6.773815,
81,18.815438,
82,5.116049,
83,4.974034,
84,4.999427,
85,2.940296,
86,4.428121,
87,2.114786,
88,5.133984,
89,18.943537,
90,19.547119,
91,4.830309,
92,4.818674,
93,5.007368,
94,4.991182,
95,10.262036,
96,2.160586,
97,2.295023,
98,2.209811,
99,2.25489,
100,5.015945,
101,5.473132,
102,2.564329,
103,2.278943,
104,19.375591,
105,4.803546,
106,2.135505,
107,5.213974,
108,5.343014,
109,14.334006,
110,5.233633,
111,2.828052,
112,19.425146,
113,15.148905,
114,4.947357,
115,4.800018,
116,16.486168,
117,8.701513,
118,5.059705,
119,4.632341,
120,6.6397,
121,17.850498,530
122,4.008798,
123,4.514619,
124,3.413268,
125,3.630358,
126,15.366608,
127,3.618399,
128,3.660273,
129,3.46325,
130,3.383893,
131,3.393977,
132,15.445777,
133,4.251125,
134,5.735281,
135,4.037242,
136,2.740357,509
137,19.946608,
138,6.604495,
139,4.968177,
140,4.804216,
141,5.03997,
142,5.189626,
143,20.466914,
144,20.619547,
145,2.350243,
146,6.069882,
147,2.229343,
148,4.806026,
149,18.823869,
150,1.960682,
151,4.962532,
152,4.987752,
153,2.075717,
154,4.977238,
155,5.039424,
156,5.008822,
157,1.223946,
158,4.964079,
159,5.06326,
160,4.99891,
161,6.391569,
162,2.394666,
163,4.908448,
164,4.873387,
165,2.473203,
166,3.073021,582
167,3.020148,
168,5.34799,
169,4.908475,
170,6.028362,
171,5.269564,
172,4.577169,
173,1.795682,
174,15.543012,
175,1.992032,
176,2.78386,
177,2.155535,
178,2.163805,
179,4.323555,
180,8.236993,
181,2.700304,
182,2.367056,
183,5.209757,
184,3.029857,
185,3.033202,
186,5.44946,
187,4.844316,
188,4.525864,
189,5.302242,
190,5.089233,
191,2.343238,
192,2.387122,
193,2.403253,
194,10.054019,
195,2.095919,
196,14.678766,605
197,5.846987,
198,6.289405,
199,2.445459,
200,11.757509,
201,5.279082,
202,2.422325,
203,2.09834,
204,13.12418,
205,14.799165,
206,3.12774,
207,2.306979,
208,5.402047,
209,5.01768,
210,5.492033,
211,2.34725,
212,4.790962,
213,4.415309,
214,5.245508,
215,4.607144,
216,2.332154,
217,2.848103,
218,4.923904,
219,4.923195,
220,5.04164,
221,2.575974,
222,5.449252,
223,5.533833,
224,2.731045,
225,5.505792,
226,3.026962,622
227,15.908799,
228,4.084841,
229,4.925981,
230,2.252806,
231,5.320136,
232,2.263314,
233,2.300993,
234,5.254514,
235,5.172415,
236,2.953549,
237,5.167434,
238,2.505745,
239,5.230485,
240,5.450675,
241,2.224133,622
242,20.092231,
243,16.755602,
244,12.623718,
245,8.775498,
246,19.51564,
247,4.506339,
248,2.981569,
249,5.278997,
250,5.287473,
251,2.808662,
252,3.992108,
253,4.603592,
254,4.735528,
255,5.128003,
256,20.596407,631
257,16.709486,
258,19.341881,
259,7.423649,
260,14.918476,
261,18.485848,
262,17.715068,
263,17.61922,
264,21.133668,
265,20.253968,
266,14.413975,
267,16.153529,
268,18.282784,
269,5.384416,
270,3.058442,
271,5.483046,
272,3.150144,
273,2.996056,
274,18.876906,
275,16.808169,
276,14.806662,
277,5.521083,
278,16.707748,
279,14.698337,
280,4.856841,
281,19.115665,
282,15.74949,
283,17.234748,
284,11.983389,
285,19.116795,
286,11.451508,
287,8.341225,
288,19.138474,
289,18.422241,
290,10.714262,
291,21.136403,
292,19.749625,
293,5.811358,
294,16.33403,
295,5.401409,
296,5.383616,
297,3.443546,
298,9.504614,
299,11.842456,
300,5.077592,
