step,score,transferred_from
0,13.113598,744
1,14.123986,
2,6.916402,
3,14.721071,
4,7.026621,
5,11.704633,
6,7.184609,
7,6.716187,
8,5.346069,
9,14.982675,
10,6.490199,
11,9.517895,
12,7.578416,
13,7.073589,
14,5.702871,
15,7.353894,
16,12.196786,776
17,16.421424,
18,6.231653,
19,10.639849,
20,7.14768,
21,15.442992,
22,15.538709,
23,15.562677,
24,10.561123,
25,15.688128,
26,14.547279,
27,5.872335,
28,6.279036,
29,5.785575,
30,7.114332,
31,12.810183,
32,18.466361,
33,7.435478,
34,14.377698,
35,9.025421,
36,17.872114,
37,14.191582,
38,7.116193,
39,7.306243,
40,7.854032,
41,15.67431,
42,7.161491,
43,7.305208,
44,18.908151,
45,11.675829,
46,6.47434,
47,6.360009,
48,17.824806,
49,6.469683,
50,18.243995,
51,17.736831,
52,10.909948,
53,18.376876,
54,14.328769,
55,5.486943,
56,6.509169,
57,7.034627,
58,6.320721,
59,7.214756,
60,7.048208,
61,16.933855,776
62,15.875381,
63,7.167495,
64,12.869006,
65,7.806506,
66,12.047745,
67,15.1014,
68,13.778117,
69,10.541648,
70,6.851571,
71,6.173459,
72,6.522228,
73,6.802253,
74,8.035757,
75,6.937359,
76,6.081766,776
77,3.398386,
78,5.514764,
79,13.978243,
80,3.444981,
81,3.423114,
82,3.467048,
83,3.359663,
84,3.413322,
85,14.229195,
86,6.248967,
87,5.951809,
88,3.141948,
89,14.50942,
90,2.775978,
91,11.9543,776
92,18.374437,
93,17.053853,
94,11.650236,
95,17.121683,
96,17.51126,
97,14.892733,
98,6.335257,
99,18.314416,
100,17.251921,
101,18.708398,
102,7.042446,
103,18.177448,
104,12.05857,
105,6.740265,
106,7.211453,
107,9.895492,
108,5.506506,
109,15.719578,
110,11.462281,
111,5.730371,
112,5.77357,
113,11.360875,
114,6.584731,
115,14.457767,
116,7.135779,
117,5.640176,
118,10.727673,
119,8.353749,
120,17.566338,
121,7.077154,
122,7.262027,
123,7.286974,
124,7.778873,
125,18.847649,
126,17.286832,
127,16.220772,
128,15.606275,
129,14.607543,
130,18.417279,
131,16.131659,
132,7.279188,
133,11.265077,
134,7.799196,
135,17.039334,
136,18.40939,
137,17.553241,
138,17.069693,
139,8.041186,
140,11.953773,
141,6.663221,
142,19.010619,
143,16.476596,
144,16.61934,
145,13.460814,
146,18.507049,
147,12.91533,
148,14.670474,
149,16.157845,
150,11.338206,
