step,score,transferred_from
0,15.370517,763
1,6.90442,
2,0.948712,
3,1.750905,
4,1.027744,
5,13.101283,
6,1.542218,
7,14.974197,
8,1.21771,
9,16.63242,
10,12.116164,
11,1.856258,
12,1.754985,
13,1.775553,
14,1.637621,
15,1.522977,
16,16.926868,763
17,0.938028,
18,18.461184,
19,2.011048,
20,1.589585,
21,1.762212,
22,1.817465,
23,14.379519,
24,0.850782,
25,0.652451,
26,0.789782,
27,0.68455,
28,1.506992,
29,1.915474,
30,1.649127,
31,0.845732,744
32,0.876469,
33,5.239677,
34,1.258241,
35,1.784087,
36,1.250165,
37,1.098483,
38,13.862558,
39,15.223797,
40,15.203709,
41,17.077418,
42,17.832372,
43,11.603592,
44,11.317386,
45,17.04226,
46,13.319514,
47,12.298947,
48,14.122667,
49,4.079875,
50,6.581696,
51,1.542536,
52,15.032118,
53,16.826786,
54,12.911935,
55,18.778542,
56,14.580719,
57,12.326848,
58,4.94255,
59,11.723034,
60,4.775052,
61,0.829062,763
62,18.915566,
63,18.61568,
64,16.800022,
65,6.374404,
66,14.409752,
67,0.765872,
68,1.083643,
69,0.863137,
70,1.795088,
71,0.824807,
72,6.815116,
73,11.074301,
74,13.777041,
75,18.756952,
76,17.893557,
77,15.618737,
78,14.213382,
79,16.928142,
80,18.67118,
81,15.969288,
82,17.580594,
83,12.976753,
84,1.270542,
85,13.103321,
86,1.547419,
87,15.856492,
88,13.649181,
89,17.593939,
90,14.744923,
91,15.945507,
92,17.879794,
93,15.511359,
94,1.16844,
95,2.40844,
96,12.408079,
97,1.138014,
98,1.242747,
99,1.642767,
100,1.053135,
101,13.698511,
102,9.614997,
103,7.245751,
104,1.836793,
105,1.467511,
106,15.547966,808
107,6.001479,
108,16.500771,
109,4.479046,
110,12.850745,
111,17.777178,
112,15.788214,
113,13.279772,
114,4.876517,
115,4.75094,
116,17.154079,
117,16.416075,
118,14.303972,
119,11.467303,
120,18.146209,
121,16.861164,
122,14.886049,
123,10.842606,
124,14.419394,
125,15.600171,
126,14.917836,
127,15.099811,
128,18.63782,
129,13.469814,
130,15.130985,
131,17.367434,
132,12.409642,
133,8.785094,
134,18.219383,
135,13.97305,
136,17.131528,
137,17.290498,
138,13.977392,
139,17.159004,
140,17.049189,
141,12.052972,
142,14.41684,
143,17.449019,
144,13.798995,
145,16.99366,
146,2.485297,
147,17.432864,
148,17.614364,
149,16.422251,
150,11.747397,
151,16.965656,808
152,17.4561,
153,18.684502,
154,17.376154,
155,18.047423,
156,17.442863,
157,10.244191,
158,12.228595,
159,4.347495,
160,17.385303,
161,17.73744,
162,16.040418,
163,5.1218,
164,15.017589,
165,14.592571,
166,6.582631,
167,18.840607,
168,16.152744,
169,4.731063,
170,12.045311,
171,4.609197,
172,5.926943,
173,16.076393,
174,5.30212,
175,12.699902,
176,1.430607,
177,7.385895,
178,4.762601,
179,9.825757,
180,5.030174,
181,18.510859,808
182,0.721953,
183,4.409697,
184,1.032041,
185,12.256083,
186,18.476323,
187,14.814555,
188,0.725393,
189,1.483894,
190,1.734273,
191,1.015878,
192,17.393553,
193,0.850314,
194,1.169838,
195,1.3597,
196,19.12244,798
197,5.113382,
198,0.801577,
199,18.658128,
200,17.659911,
201,13.113205,
202,17.979005,
203,17.757633,
204,14.39682,
205,15.082414,
206,1.03189,
207,16.244254,
208,0.73456,
209,1.103851,
210,0.863499,
211,5.360755,811
212,19.15804,
213,18.833331,
214,16.202117,
215,18.534108,
216,16.040677,
217,13.80339,
218,16.247712,
219,19.147588,
220,11.396961,
221,1.767865,
222,19.869158,
223,1.75131,
224,1.788107,
225,1.778376,
226,13.030092,
227,19.027486,
228,1.835057,
229,5.40966,
230,18.093618,
231,13.035388,
232,13.796701,
233,5.011223,
234,1.693927,
235,14.556441,
236,18.62808,
237,18.337615,
238,19.414577,
239,1.732641,
240,12.922186,
