step,score,transferred_from
0,10.701734,471
1,5.557701,
2,19.490086,
3,7.660198,
4,18.914637,
5,17.71866,
6,19.167871,
7,10.187344,
8,10.673265,
9,10.916843,
10,20.750801,
11,16.736015,
12,18.483162,
13,19.911263,
14,10.36312,
15,-0.518113,
16,4.148123,423
17,13.068307,
18,4.242839,
19,20.219533,
20,17.26815,
21,4.758264,
22,20.40499,
23,7.265531,
24,18.559628,
25,18.304232,
26,17.438943,
27,19.568196,
28,18.082748,
29,4.288397,
30,20.090728,
31,3.973479,
32,3.965359,
33,0.090383,
34,19.674154,
35,20.364579,
36,7.422018,
37,16.485612,
38,6.997032,
39,21.395721,
40,20.031,
41,19.70467,
42,6.141108,
43,6.11394,
44,6.000607,
45,7.087181,
46,20.148991,455
47,16.722161,
48,20.246058,
49,20.278936,
50,19.06887,
51,19.683227,
52,-0.62961,
53,15.797157,
54,19.77649,
55,19.597708,
56,18.491643,
57,20.492774,
58,16.390823,
59,6.319403,
60,-0.156164,
61,13.15462,
62,20.551687,
63,20.709681,
64,20.089156,
65,5.561376,
66,-0.203231,
67,0.181627,
68,0.050369,
69,-0.231825,
70,-0.677307,
71,-0.522467,
72,-0.287342,
73,-0.223507,
74,0.120511,
75,-0.059709,
76,-0.419834,487
77,-0.067595,
78,-0.198416,
79,-0.32507,
80,0.215463,
81,4.760503,
82,-0.136668,
83,6.563228,
84,-0.081594,
85,16.688322,
86,20.439003,
87,0.094258,
88,-0.143448,
89,0.139499,
90,17.876837,
91,18.74521,455
92,17.583911,
93,18.606245,
94,18.492408,
95,19.220376,
96,19.693078,
97,18.311303,
98,17.891238,
99,18.906985,
100,18.417916,
101,18.134656,
102,18.046859,
103,19.653996,
104,19.136234,
105,15.360061,
106,4.225885,
107,7.191497,
108,14.210817,
109,-0.015702,
110,6.970483,
111,19.017116,
112,17.627896,
113,-0.103695,
114,4.331199,
115,18.493279,
116,18.64608,
117,12.01401,
118,18.46082,
119,7.30251,
120,13.064422,
121,15.136795,455
122,20.54869,
123,18.668408,
124,14.824696,
125,19.09499,
126,19.781927,
127,18.835192,
128,17.632909,
129,19.454019,
130,5.097971,
131,19.440482,
132,19.620728,
133,6.978465,
134,19.432591,
135,19.534122,
136,19.64365,
137,0.253642,
138,17.64566,
139,19.268284,
140,18.550632,
141,19.074858,
142,18.847126,
143,18.933992,
144,16.267277,
145,19.104012,
146,19.559072,
147,18.599404,
148,18.504011,
149,19.185654,
150,19.200057,
151,19.464972,471
152,14.122471,
153,20.738997,
154,8.929646,
155,19.524774,
156,19.568656,
157,20.479687,
158,20.705365,
159,6.746775,
160,19.736457,
161,18.334567,
162,19.815736,
163,19.533793,
164,18.960221,
165,19.550267,
166,19.667795,
167,18.925354,
168,19.72159,
169,18.947446,
170,18.848245,
171,13.987686,
172,18.767665,
173,18.560325,
174,18.855607,
175,-0.201109,
176,-0.141296,
177,-0.075654,
178,-0.305649,
179,-0.130317,
180,0.149617,
181,0.108695,559
182,18.74524,
183,-0.068684,
184,18.279608,
185,9.03608,
186,-0.096045,
187,-0.088308,
188,-0.047142,
189,-0.068619,
190,0.040743,
191,-0.083718,
192,-1.155987,
193,18.026718,
194,-0.051456,
195,-0.055777,
196,4.321881,487
197,3.990466,
198,0.083062,
199,0.430374,
200,4.24997,
201,0.067474,
202,4.51759,
203,0.176318,
204,0.378278,
205,0.050312,
206,0.143613,
207,4.690626,
208,0.345976,
209,0.253373,
210,-0.045401,
211,-0.010269,471
212,-0.027982,
213,0.293714,
214,-0.237147,
215,-1.472435,
216,-0.435093,
217,0.160707,
218,-0.18807,
219,-0.227087,
220,19.593434,
221,19.301886,
222,18.796406,
223,18.3599,
224,18.491769,
225,19.491527,
226,4.983711,
227,19.062138,
228,14.927538,
229,15.078697,
230,18.269591,
231,18.210172,
232,17.225972,
233,17.631075,
234,18.779989,
235,18.747111,
236,18.312383,
237,18.294211,
238,-0.197975,
239,19.554818,
240,18.028038,
241,18.946248,569
242,4.914835,
243,19.427364,
244,19.52998,
245,4.726352,
246,8.247863,
247,-0.350684,
248,0.266089,
249,0.098492,
250,0.281275,
251,0.222068,
252,-0.043381,
253,-0.011837,
254,20.177616,
255,0.324353,
256,18.454036,530
257,12.30281,
258,1.623085,
259,18.524994,
260,6.331866,
261,15.591275,
262,4.707933,
263,18.572364,
264,4.873743,
265,17.774744,
266,18.871353,
267,13.783133,
268,4.913192,
269,7.037324,
270,4.791623,
271,-0.083211,582
272,0.021961,
273,-0.117166,
274,-0.179713,
275,-0.071089,
276,-0.648597,
277,-0.110577,
278,-0.294696,
279,-0.9387,
280,-0.664167,
281,-1.007847,
282,-0.652721,
283,19.326583,
284,10.445923,
285,-0.698973,
286,14.477465,532
287,16.204662,
288,4.223366,
289,4.639192,
290,19.40579,
291,13.931901,
292,4.501093,
293,4.828757,
294,20.558876,
295,4.408197,
296,4.696829,
297,14.860247,
298,20.173318,
299,19.610954,
300,6.44198,
