step,reward,transferred_from
0,-inf,
1,-0.035227,
2,-0.011087,
3,-0.000959,
4,0.010552,
5,0.016943,
6,0.06524,
7,0.011966,
8,0.058973,
9,0.046516,
10,0.034145,
11,0.083263,
12,0.073801,
13,0.051066,
14,0.063665,
15,0.120126,
16,0.335053,
17,0.244733,
18,0.306991,
19,0.57495,
20,0.830789,
21,1.165927,
22,1.141941,
23,1.115523,
24,0.223063,
25,0.076699,
26,0.353449,
27,0.33616,
28,0.284163,
29,0.382828,
30,0.279054,
31,0.303302,
32,0.297576,
33,0.263039,
34,0.237968,
35,0.29108,
36,0.294824,
37,0.290009,
38,0.295806,
39,0.340176,
40,0.467828,
41,3.365836,
42,0.414292,
43,0.462107,
44,5.682167,
45,0.464834,
46,5.292624,
47,5.222255,
48,5.314932,
49,5.595698,
50,5.861702,
51,6.291084,
52,6.843162,
53,7.622223,
54,7.669768,
55,7.709627,
56,7.036053,
57,6.612826,
58,7.307334,
59,8.191638,
60,7.74341,
61,8.785072,
62,8.703192,
63,8.306799,
64,8.457774,
65,8.306326,
66,8.975635,
67,9.005214,
68,8.642596,
69,7.928588,
70,8.01617,
71,8.844093,
72,8.984657,
73,6.351569,
74,9.14368,
75,8.898699,
76,8.779945,
77,10.01948,
78,0.134245,
79,9.367743,
80,9.530958,
81,6.882977,
82,6.23697,
83,8.3539,
84,7.014855,
85,9.965386,
86,10.529527,
87,10.373448,
88,9.488397,
89,9.797163,
90,10.052501,
91,9.847414,
92,7.535888,
93,8.599622,
94,8.723619,
95,10.161108,
96,10.773843,
97,8.141622,
98,0.876475,
99,6.901312,
100,8.319835,
101,0.790022,
102,6.488346,
103,6.109683,
104,10.416888,
105,9.503983,
106,8.840118,
107,9.627439,
108,9.416939,
109,9.904698,
110,9.92787,
111,9.706253,
112,9.462583,
113,9.765293,
114,9.051484,
115,7.35591,
116,8.153471,
117,8.607768,
118,7.628045,
119,0.84696,
120,0.265376,
121,9.547969,20
122,9.489515,
123,9.46764,
124,8.24206,
125,9.866074,
126,9.262839,
127,7.95429,
128,6.073822,
129,7.038886,
130,9.026209,
131,9.525297,
132,9.981705,
133,9.781764,
134,9.001083,
135,8.834796,
136,10.211552,20
137,10.713863,
138,10.328966,
139,10.456385,
140,10.995089,
141,10.599892,
142,10.990832,
143,10.998486,
144,11.011282,
145,8.01874,
146,7.642359,
147,7.804403,
148,4.45539,
149,0.31565,
150,0.219982,
151,10.639603,20
152,10.235532,
153,9.845944,
154,10.076105,
155,10.468285,
156,10.415192,
157,10.154651,
158,9.936186,
159,10.116769,
160,10.321296,
161,10.730668,
162,10.775832,
163,10.93224,
164,10.610105,
165,11.024864,
166,11.382342,
167,11.036912,
168,10.843673,
169,11.187562,
170,11.255254,
171,11.328961,
172,11.202001,
173,5.725129,
174,10.493903,
175,11.675066,
176,11.154293,
177,11.500021,
178,11.559388,
179,11.379501,
180,11.243992,
181,11.667748,
182,3.471839,
183,11.576186,
184,7.856095,
185,11.483136,
186,11.469763,
187,11.022532,
188,11.918214,
189,11.888645,
190,11.750804,
191,11.347594,
192,11.665416,
193,11.259538,
194,11.557052,
195,11.528338,
196,11.816532,
197,11.26406,
198,11.688171,
199,11.517188,
200,12.084952,
201,11.850337,
202,11.423722,
203,11.557978,
204,11.33529,
205,11.379173,
206,11.740891,
207,11.797164,
208,12.7305,
209,11.777215,
210,12.419678,
211,11.679773,
212,11.724693,
213,11.989451,
214,11.818598,
215,11.753087,
216,11.305824,
217,3.285199,
218,7.726996,
219,10.785948,
220,2.76211,
221,2.493282,
222,12.104119,
223,12.16323,
224,11.49524,
225,12.158547,
226,13.07776,
227,12.465335,
228,12.286203,
229,12.247196,
230,11.89041,
231,12.24282,
232,10.838417,
233,11.687898,
234,11.321146,
235,6.478128,
236,5.951332,
237,8.425967,
238,12.20321,
239,11.739834,
240,12.635543,
241,12.521594,
242,12.427217,
243,12.399641,
244,11.996824,
245,11.480029,
246,11.601816,
247,10.847633,
248,12.789872,
249,12.133047,
250,12.437848,
251,12.201421,
252,11.106836,
253,11.83944,
254,11.921554,
255,11.749674,
256,11.270779,
257,10.60191,
258,10.826284,
259,10.835852,
260,10.940133,
261,10.800725,
262,11.476537,
263,12.837304,
264,12.222359,
265,11.835235,
266,13.557557,
267,13.40014,
268,12.66819,
269,8.728815,
270,12.716536,
271,12.179332,
272,13.242698,
273,12.863756,
274,13.52621,
275,12.106305,
276,12.428974,
277,12.012807,
278,13.294764,
279,13.450879,
280,12.536564,
281,12.582326,
282,12.943043,
283,13.424771,
284,12.106402,
285,12.678789,
286,12.11773,
287,12.604385,
288,11.951155,
289,2.158883,
290,2.191826,
291,12.72995,
292,11.879877,
293,10.879468,
294,12.662948,
295,12.425619,
296,12.610945,
297,2.888,
298,12.566314,
299,13.426157,
300,11.118298,
301,13.189418,
302,12.831091,
303,13.265854,
304,12.525543,
305,13.348702,
306,13.085078,
307,11.990338,
308,12.959106,
309,9.189665,
310,13.734244,
311,12.717537,
312,13.124659,
313,12.855987,
314,13.994086,
315,12.471248,
316,13.816523,
317,13.125898,
318,13.915266,
319,13.086877,
320,13.030894,
321,12.966813,
322,13.637781,
323,13.062585,
324,13.347459,
325,13.506399,
326,12.811255,
327,12.571794,
328,13.583673,
329,14.193252,
330,13.498511,
