step,reward,transferred_from
0,8.102567,843
1,8.28843,
2,6.774606,
3,10.503737,
4,10.448357,
5,5.327281,
6,4.976009,
7,9.251559,
8,8.529801,
9,1.869541,
10,8.053334,
11,9.559057,
12,7.781057,
13,9.02226,
14,7.822416,
15,10.911931,
16,8.53127,
17,5.223502,
18,7.835421,
19,10.326208,
20,10.269441,
21,7.132584,
22,12.449825,
23,8.766564,
24,6.069542,
25,7.822779,
26,7.821792,
27,7.06041,
28,8.310031,
29,7.813476,
30,4.418984,
31,7.131724,892
32,8.202789,
33,9.671548,
34,7.534667,
35,6.445025,
36,7.231338,
37,-1.347215,
38,5.929604,
39,-1.435956,
40,-2.632961,
41,4.067039,
42,4.613455,
43,5.086368,
44,-1.70477,
45,-1.437738,
46,4.33267,859
47,6.68505,
48,4.251344,
49,7.857307,
50,8.193124,
51,7.327465,
52,7.04765,
53,6.535556,
54,10.212591,
55,7.213243,
56,6.417846,
57,6.714788,
58,7.079808,
59,7.804521,
60,7.068675,
61,6.299039,918
62,9.341233,
63,8.349445,
64,6.60725,
65,8.324651,
66,10.329588,
67,8.1407,
68,7.058956,
69,6.505151,
70,8.22751,
71,8.523523,
72,6.515748,
73,6.676045,
74,6.068861,
75,7.817569,
76,9.609338,
77,6.664216,
78,8.487557,
79,7.300389,
80,5.966642,
81,6.297549,
82,7.699508,
83,10.178409,
84,6.482701,
85,12.22339,
86,6.826499,
87,7.162395,
88,7.813896,
89,6.921597,
90,8.33802,
91,6.602146,
92,8.865949,
93,11.130176,
94,6.554323,
95,8.362002,
96,6.506545,
97,8.233808,
98,7.223529,
99,7.95036,
100,8.255567,
101,6.57795,
102,8.355948,
103,9.430892,
104,8.129504,
105,6.472296,
106,7.211455,
107,6.543242,
108,4.181972,
109,1.547724,
110,6.437218,
111,10.136292,
112,8.85811,
113,6.46928,
114,5.37454,
115,6.625851,
116,7.302316,
117,6.696211,
118,9.748952,
119,8.34392,
120,6.297768,
121,6.590931,883
122,9.625918,
123,8.155326,
124,7.702624,
125,6.580682,
126,8.281661,
127,6.862763,
128,8.352646,
129,6.908919,
130,7.750659,
131,6.354116,
132,7.786718,
133,7.410927,
134,6.88308,
135,10.596388,
136,6.952779,
137,7.830943,
138,9.013798,
139,9.928849,
140,7.953945,
141,8.370554,
142,8.426017,
143,6.058596,
144,6.069585,
145,8.202725,
146,6.510359,
147,1.560385,
148,8.273206,
149,7.831242,
150,7.80058,
