step,reward,transferred_from
0,5.394076,646
1,7.24091,
2,6.13835,
3,6.126017,
4,6.150686,
5,6.150401,
6,6.199578,
7,6.032214,
8,6.052596,
9,5.339229,
10,4.968664,
11,-0.21563,
12,5.39684,
13,5.359023,
14,5.173973,
15,6.196914,
16,5.337036,684
17,6.169094,
18,5.347989,
19,6.347494,
20,4.974158,
21,5.281391,
22,6.177919,
23,5.382246,
24,5.638016,
25,6.177073,
26,3.639098,
27,5.201581,
28,4.199591,
29,5.244133,
30,5.101236,
31,5.175542,695
32,5.313433,
33,6.199096,
34,5.258523,
35,6.19886,
36,4.937013,
37,4.924084,
38,4.070481,
39,4.748723,
40,5.400358,
41,5.399567,
42,5.363417,
43,5.202735,
44,6.294768,
45,5.395901,
46,9.412079,
47,6.061936,
48,6.201189,
49,5.400705,
50,6.024059,
51,5.399451,
52,7.44941,
53,5.399895,
54,6.050786,
55,6.120716,
56,6.026201,
57,6.079583,
58,6.118991,
59,5.712865,
60,5.399096,
61,5.399688,
62,6.200461,
63,7.560912,
64,5.752335,
65,5.330154,
66,5.996918,
67,3.960977,
68,5.329966,
69,5.397469,
70,5.337792,
71,5.175122,
72,9.668875,
73,5.348662,
74,5.98879,
75,6.130278,
76,5.398066,
77,5.713762,
78,6.132033,
79,5.400454,
80,6.203986,
81,5.892795,
82,4.937478,
83,6.134383,
84,5.262008,
85,4.234155,
86,5.398232,
87,5.214961,
88,5.399599,
89,-1.141615,
90,8.452219,
91,5.257033,
92,4.174212,
93,6.003055,
94,5.174972,
95,4.936066,
96,5.258253,
97,-1.138945,
98,5.26183,
99,-1.1388,
100,6.040135,
101,4.952587,
102,4.01839,
103,4.156458,
104,-1.152145,
105,4.022028,
106,5.707118,722
107,5.526962,
108,3.926083,
109,5.247321,
110,5.247454,
111,5.321116,
112,5.684891,
113,6.597638,
114,5.247433,
115,6.567335,
116,5.255098,
117,6.059437,
118,5.193199,
119,5.247059,
120,6.155496,
121,5.012553,764
122,3.820371,
123,5.592314,
124,2.01985,
125,4.149966,
126,2.026338,
127,5.360221,
128,4.366631,
129,3.945499,
130,5.326735,
131,5.312326,
132,4.311705,
133,2.831412,
134,2.939535,
135,4.83294,
136,4.45179,722
137,6.063445,
138,6.13077,
139,4.106833,
140,5.695401,
141,3.91332,
142,5.259947,
143,5.979469,
144,4.438547,
145,5.39696,
146,6.364158,
147,6.019149,
148,5.263717,
149,5.706587,
150,5.985087,
151,7.835999,
152,4.082735,
153,5.076396,
154,5.109048,
155,7.844245,
156,8.0035,
157,6.196458,
158,5.117989,
159,4.08115,
160,6.142783,
161,5.010081,
162,5.392075,
163,5.717651,
164,5.316524,
165,5.258067,
166,5.250549,764
167,5.029452,
168,6.064088,
169,5.255391,
170,6.052978,
171,5.688067,
172,6.053716,
173,0.986372,
174,6.178221,
175,5.629286,
176,5.602455,
177,5.252043,
178,6.050583,
179,5.687158,
180,5.324429,
181,6.050181,796
182,6.050119,
183,6.051769,
184,5.253939,
185,6.053936,
186,5.66954,
187,5.057773,
188,5.35272,
189,1.888965,
190,6.04473,
191,4.960615,
192,5.250248,
193,6.048304,
194,5.760376,
195,4.928202,
196,5.335554,789
197,6.060066,
198,5.33146,
199,4.955727,
200,4.980145,
201,5.652572,
202,5.263307,
203,5.272,
204,5.682719,
205,4.053301,
206,5.138862,
207,5.329095,
208,5.322944,
209,6.568321,
210,1.272823,
211,4.729717,774
212,5.514377,
213,5.088071,
214,5.314418,
215,3.863749,
216,4.485269,
217,3.852687,
218,6.074543,
219,3.57685,
220,4.269466,
221,5.259417,
222,3.806702,
223,5.364136,
224,6.027153,
225,6.196005,
226,5.39692,
227,5.263302,
228,3.502366,
229,2.278618,
230,2.864374,
231,6.065294,
232,5.293589,
233,5.996664,
234,5.317696,
235,5.179228,
236,4.96251,
237,6.054046,
238,5.318644,
239,5.766769,
240,5.275109,
241,3.739472,
242,2.545693,
243,6.061968,
244,5.258608,
245,6.039384,
246,8.714663,
247,5.076405,
248,6.039048,
249,6.056582,
250,5.185329,
251,5.253177,
252,6.051808,
253,3.955338,
254,5.249534,
255,4.001835,
256,2.324052,804
257,5.22279,
258,3.971495,
259,5.24657,
260,5.338713,
261,6.128702,
262,6.296744,
263,3.563489,
264,5.255464,
265,2.378167,
266,5.77036,
267,5.238912,
268,4.122041,
269,5.318281,
270,4.94622,
271,6.103864,830
272,5.316089,
273,3.029012,
274,3.694838,
275,4.234275,
276,4.178484,
277,4.153018,
278,5.043047,
279,6.052926,
280,2.305032,
281,2.724649,
282,3.531562,
283,5.406183,
284,5.973802,
285,2.876889,
286,5.133599,839
287,6.054653,
288,4.968866,
289,4.918795,
290,4.995953,
291,5.099083,
292,6.247478,
293,5.250894,
294,4.83577,
295,4.927057,
296,5.994476,
297,-1.235675,
298,4.854771,
299,5.252199,
300,0.153458,
