step,score,transferred_from
0,14.920404,380
1,8.904649,
2,13.164173,
3,12.18923,
4,16.956027,
5,15.280754,
6,8.727959,
7,19.613422,
8,17.86438,
9,8.723805,
10,3.308621,
11,15.64662,
12,3.499573,
13,12.702781,
14,9.118373,
15,16.368418,
16,3.641973,
17,3.462722,
18,7.39767,
19,4.038838,
20,8.03571,
21,3.538721,
22,3.603435,
23,3.583501,
24,3.599134,
25,3.745259,
26,8.165063,
27,0.709953,
28,9.14268,
29,4.359964,
30,8.111434,
31,9.820001,362
32,18.14216,
33,10.52541,
34,3.52086,
35,10.392295,
36,19.489784,
37,0.430503,
38,4.069715,
39,1.003179,
40,5.721217,
41,1.316505,
42,10.237552,
43,1.695293,
44,15.090889,
45,1.122221,
46,13.556146,
47,20.628403,
48,1.550169,
49,1.274365,
50,1.355164,
51,12.357986,
52,1.430207,
53,5.501932,
54,1.353233,
55,4.294266,
56,3.922254,
57,1.562057,
58,1.346963,
59,9.016333,
60,1.686021,
61,1.351771,399
62,18.165332,
63,2.34931,
64,18.43587,
65,15.796137,
66,9.176478,
67,3.457624,
68,7.735587,
69,19.987621,
70,3.74336,
71,15.064541,
72,1.695907,
73,1.964534,
74,8.22546,
75,3.482553,
76,1.476119,
77,3.377972,
78,4.338639,
79,7.996574,
80,8.819581,
81,19.517161,
82,1.057802,
83,1.205654,
84,1.010852,
85,1.11271,
86,1.044088,
87,1.191464,
88,1.133601,
89,1.495866,
90,1.135251,
91,3.475934,418
92,3.512939,
93,9.971519,
94,3.231783,
95,3.815551,
96,17.274992,
97,1.550538,
98,1.195097,
99,1.282291,
100,1.229009,
101,4.732221,
102,1.256527,
103,0.79953,
104,1.388747,
105,1.079181,
106,3.740014,
107,1.304946,
108,1.097117,
109,9.242842,
110,13.698701,
111,18.76775,
112,14.275672,
113,3.644793,
114,7.73885,
115,3.890803,
116,4.238733,
117,0.832963,
118,1.309672,
119,3.188815,
120,10.79248,
121,14.455728,
122,3.878144,
123,3.518328,
124,3.814004,
125,8.976037,
126,9.660941,
127,1.300018,
128,3.558748,
129,3.512774,
130,4.539329,
131,4.107733,
132,1.475841,
133,1.283896,
134,9.736523,
135,11.906746,
136,9.572407,
137,10.480139,
138,16.249533,
139,7.887398,
140,9.392151,
141,10.100762,
142,3.377706,
143,17.119499,
144,4.300312,
145,10.513263,
146,10.727057,
147,4.335531,
148,9.735304,
149,11.391668,
150,1.450876,
151,1.309584,469
152,2.941234,
153,0.157778,
154,4.494583,
155,12.20504,
156,0.444749,
157,0.732614,
158,0.458553,
159,0.267451,
160,0.274793,
161,1.142358,
162,4.772865,
163,1.087968,
164,4.258914,
165,0.183786,
166,18.966719,471
167,12.382409,
168,16.553676,
169,15.499504,
170,2.623006,
171,8.912155,
172,2.098827,
173,0.413324,
174,7.090843,
175,0.464485,
176,1.732246,
177,2.488292,
178,2.2374,
179,1.958969,
180,2.664756,
181,8.450336,487
182,0.387324,
183,15.913231,
184,3.501266,
185,18.830048,
186,8.580929,
187,14.645312,
188,3.852837,
189,14.437698,
190,7.778971,
191,1.501986,
192,18.367005,
193,17.89354,
194,19.116847,
195,3.589815,
196,7.462013,423
197,3.564982,
198,0.595778,
199,0.984392,
200,17.924159,
201,0.743235,
202,9.542705,
203,19.898527,
204,3.862797,
205,9.469276,
206,0.67745,
207,1.07108,
208,0.640397,
209,9.830473,
210,1.33966,
211,9.738792,455
212,18.349482,
213,13.385442,
214,19.018524,
215,10.149961,
216,2.596538,
217,18.193987,
218,3.643981,
219,3.433317,
220,18.959485,
221,1.13581,
222,1.011526,
223,1.365327,
224,1.12883,
225,3.664974,
226,1.184574,455
227,19.38682,
228,10.111893,
229,8.533391,
230,1.547811,
231,18.502283,
232,3.692301,
233,3.571391,
234,3.521177,
235,3.272859,
236,6.599409,
237,18.7687,
238,1.078321,
239,3.866019,
240,8.58529,
241,7.779875,
242,3.84575,
243,19.315226,
244,8.68501,
245,9.331141,
246,9.043657,
247,8.023658,
248,18.365693,
249,19.655268,
250,15.535631,
251,6.242816,
252,18.595327,
253,6.929713,
254,16.164904,
255,9.613177,
256,19.120232,
257,2.006136,
258,3.55416,
259,3.50845,
260,3.52357,
261,1.356855,
262,1.029466,
263,14.225874,
264,1.287832,
265,3.443443,
266,5.540348,
267,1.036973,
268,0.821428,
269,0.649504,
270,1.137437,
271,17.397244,469
272,18.040232,
273,16.520224,
274,14.456394,
275,8.867542,
276,9.233363,
277,9.248003,
278,0.658835,
279,1.118121,
280,1.103166,
281,0.48225,
282,0.641536,
283,3.070852,
284,1.322804,
285,0.782685,
286,2.579432,509
287,2.737194,
288,0.735756,
289,2.517012,
290,2.702574,
291,2.87703,
292,0.773079,
293,1.002854,
294,2.859551,
295,3.277899,
296,0.658754,
297,0.765262,
298,0.745102,
299,1.038784,
300,15.907045,
