step,score,transferred_from
0,9.491424,515
1,9.601674,
2,10.903416,
3,10.955487,
4,-0.734351,
5,0.092599,
6,0.429293,
7,12.398553,
8,0.705318,
9,10.314891,
10,0.956691,
11,11.596709,
12,8.592676,
13,1.305917,
14,0.528108,
15,12.069845,
16,14.426442,
17,10.186094,
18,5.273521,
19,-0.067486,
20,0.623407,
21,10.927102,
22,0.296883,
23,12.856608,
24,4.60563,
25,-0.037371,
26,0.155113,
27,14.124561,
28,12.428654,
29,-0.178746,
30,0.490788,
31,-0.790958,
32,11.163576,
33,10.57071,
34,8.403005,
35,9.778197,
36,9.774066,
37,0.474009,
38,0.200408,
39,7.748298,
40,0.426181,
41,0.485536,
42,10.408,
43,9.967558,
44,10.101901,
45,4.420239,
46,11.772814,492
47,7.317528,
48,7.407537,
49,7.082613,
50,7.828153,
51,14.27226,
52,9.703006,
53,13.944417,
54,8.347167,
55,9.040439,
56,8.33353,
57,9.739402,
58,4.462766,
59,9.796771,
60,9.255278,
61,8.677724,
62,8.653089,
63,8.763808,
64,7.374796,
65,7.228473,
66,7.646842,
67,8.70001,
68,9.467705,
69,9.836483,
70,8.745346,
71,8.91752,
72,9.055557,
73,8.131513,
74,8.315126,
75,8.055525,
76,9.199316,
77,8.74846,
78,-0.196255,
79,-0.215244,
80,7.893972,
81,4.322292,
82,7.604114,
83,7.980509,
84,4.93172,
85,8.091312,
86,7.412937,
87,7.48373,
88,7.621671,
89,13.527904,
90,7.875684,
91,13.435772,530
92,9.626108,
93,10.648447,
94,9.7335,
95,10.489572,
96,8.489579,
97,13.501985,
98,8.545857,
99,8.844735,
100,8.98427,
101,8.383451,
102,8.305158,
103,9.362388,
104,8.583889,
105,9.478664,
106,4.720896,559
107,8.531629,
108,-2.031162,
109,14.475934,
110,-0.909281,
111,15.995061,
112,6.009326,
113,8.200364,
114,8.505061,
115,-0.571385,
116,8.380059,
117,8.516007,
118,5.367071,
119,8.426379,
120,7.868524,
121,13.226109,487
122,8.615302,
123,7.979096,
124,9.227567,
125,16.236958,
126,8.404119,
127,9.025762,
128,8.137471,
129,9.553776,
130,8.634419,
131,8.193905,
132,18.341689,
133,9.392484,
134,7.808556,
135,18.721062,
136,14.225968,
137,13.273775,
138,9.653707,
139,13.681525,
140,9.531416,
141,9.03695,
142,8.407542,
143,8.802085,
144,18.7988,
145,9.245157,
146,12.976133,
147,8.561159,
148,8.633223,
149,9.545561,
150,12.208802,
151,9.58945,
152,15.827748,
153,10.161344,
154,7.638793,
155,7.95671,
156,9.538772,
157,7.111218,
158,19.159347,
159,9.069042,
160,9.547991,
161,16.865905,
162,8.465955,
163,8.464402,
164,8.165419,
165,7.549031,
166,7.846952,
167,9.426909,
168,8.937613,
169,9.070012,
170,10.256342,
171,18.888265,
172,9.042222,
173,8.391324,
174,8.752301,
175,9.121484,
176,9.184082,
177,8.717817,
178,9.676704,
179,9.681275,
180,8.532593,
181,9.265305,
182,4.544337,
183,4.576235,
184,8.672598,
185,4.48783,
186,4.270723,
187,4.498283,
188,15.46612,
189,4.215425,
190,4.169638,
191,4.411613,
192,8.723336,
193,9.098666,
194,3.530536,
195,8.392123,
196,7.604102,509
197,8.242922,
198,-1.062385,
199,-0.742663,
200,-0.637499,
201,-0.612809,
202,-0.429083,
203,-1.102668,
204,-1.587597,
205,8.698318,
206,7.575952,
207,11.518082,
208,-0.871065,
209,2.519956,
210,10.651337,
211,-0.92569,
212,-1.392631,
213,-0.93079,
214,3.21442,
215,9.65505,
216,8.044915,
217,3.180129,
218,9.450564,
219,8.342577,
220,8.202024,
221,7.835795,
222,-0.812924,
223,7.059257,
224,3.152562,
225,8.224771,
226,17.309429,574
227,8.68173,
228,8.169293,
229,8.548959,
230,4.181039,
231,6.994331,
232,8.90321,
233,4.190839,
234,7.572667,
235,-0.414335,
236,-0.336238,
237,-0.602502,
238,9.118687,
239,8.02584,
240,9.407859,
241,6.012385,569
242,17.85383,
243,6.592833,
244,-0.734544,
245,-0.417907,
246,-0.396751,
247,-0.272637,
248,-0.553299,
249,-0.923811,
250,-0.626163,
251,-0.633585,
252,-0.993121,
253,-0.905191,
254,-0.928289,
255,-1.065143,
256,9.916739,530
257,8.537019,
258,9.288045,
259,19.848513,
260,10.567121,
261,9.125779,
262,8.370439,
263,5.304531,
264,9.417079,
265,8.106022,
266,8.055827,
267,9.880525,
268,9.185967,
269,8.362822,
270,8.51175,
271,8.686944,
272,8.848539,
273,7.379278,
274,8.56668,
275,8.55419,
276,9.217708,
277,9.413327,
278,8.785786,
279,8.265962,
280,7.987832,
281,8.168247,
282,7.09906,
283,-0.343616,
284,8.270218,
285,8.619494,
286,9.297735,582
287,8.900541,
288,9.441333,
289,8.963523,
290,8.950868,
291,4.560289,
292,3.602118,
293,8.903911,
294,8.136619,
295,9.434043,
296,8.377515,
297,4.67032,
298,4.606621,
299,9.031737,
300,4.423595,
