generation,id,novelty,score,species,parent1,parent2
0,90,2.130120008933493,0.7236478567485556,1,-1,-1
1,90,1.4977672788344218,0.7236478567485556,3,-1,-1
2,1235,0.9348980929531766,0.746677760766343,1,861,882
3,1900,0.6814447055143839,0.12292625492636863,1,1076,1096
4,2130,0.8471523741969885,0.061750012117304284,5,1525,1522
5,2130,0.8117738060004497,0.061750012117304284,5,1525,1522
6,2130,0.8043015008643148,0.061750012117304284,5,1525,1522
7,2130,0.8349594851114155,0.061750012117304284,5,1525,1522
8,4376,1.1360135021296123,0.03720442845984182,5,3890,3860
9,4376,1.1542899017184345,0.03720442845984182,5,3890,3860
10,4376,1.0764641933054677,0.03720442845984182,5,3890,3860
11,4376,1.0289658040228291,0.03720442845984182,5,3890,3860
12,4376,1.1891511149818978,0.03720442845984182,5,3890,3860
13,4376,1.3130810627952116,0.03720442845984182,5,3890,3860
14,4376,1.2630669714759588,0.03720442845984182,5,3890,3860
15,4376,0.997105911705654,0.03720442845984182,3,3890,3860
16,4781,0.7448432618210623,0.13492503839500564,1,3991,3775
17,4781,0.774314539006101,0.13492503839500564,1,3991,3775
18,4781,0.8872530312969932,0.13492503839500564,1,3991,3775
19,4781,0.8459615460922578,0.13492503839500564,1,3991,3775
20,4781,0.9520241713052365,0.13492503839500564,1,3991,3775
21,4781,0.9120377174766334,0.13492503839500564,1,3991,3775
22,11094,0.9266677710147179,0.2043247971818412,2,8627,10613
23,11094,0.9031266861921956,0.2043247971818412,5,8627,10613
24,11094,0.89567138264268,0.2043247971818412,5,8627,10613
25,11094,0.8261507638105783,0.2043247971818412,2,8627,10613
26,11094,0.8077329344465348,0.2043247971818412,2,8627,10613
27,11094,0.9782800114274627,0.2043247971818412,5,8627,10613
28,13661,0.9181471141911139,0.21749792230171,5,12131,12737
29,13661,0.8476303104880832,0.21749792230171,5,12131,12737
30,13661,0.7877945109658593,0.21749792230171,5,12131,12737
31,13661,0.6071600382610173,0.21749792230171,5,12131,12737
32,13661,0.6442040407205691,0.21749792230171,5,12131,12737
33,16538,0.9224789058035333,0.2655489306321557,5,16060,16045
34,16538,0.8719098872533523,0.2655489306321557,5,16060,16045
35,17324,0.8277958309907543,0.5346795190507071,3,16842,16819
36,16538,0.9326297337143961,0.2655489306321557,5,16060,16045
37,16538,0.8724081182226138,0.2655489306321557,5,16060,16045
38,16538,0.8860478810695601,0.2655489306321557,5,16060,16045
39,16538,0.8099928756215035,0.2655489306321557,5,16060,16045
40,17324,0.7973944443910834,0.5346795190507071,3,16842,16819
41,17324,0.8664449322510678,0.5346795190507071,3,16842,16819
42,16538,0.8804058017361168,0.2655489306321557,5,16060,16045
43,16538,0.8681352814038938,0.2655489306321557,5,16060,16045
44,21467,1.4912412660965066,0.11578190337519348,2,19201,21124
45,21467,1.4423528306037785,0.11578190337519348,2,19201,21124
46,21467,1.3764921779908614,0.11578190337519348,2,19201,21124
47,21467,1.4999953009683247,0.11578190337519348,2,19201,21124
48,21467,1.4044319807524137,0.11578190337519348,2,19201,21124
49,21467,1.3898974086640583,0.11578190337519348,2,19201,21124
50,21467,1.4492793640206822,0.11578190337519348,2,19201,21124
51,21467,1.5338345324042055,0.11578190337519348,2,19201,21124
52,21467,1.4432929948684807,0.11578190337519348,2,19201,21124
53,21467,1.4663470914338288,0.11578190337519348,2,19201,21124
54,21467,1.5486483399689295,0.11578190337519348,2,19201,21124
55,21467,1.3879732254945287,0.11578190337519348,2,19201,21124
56,21467,1.424716747279153,0.11578190337519348,2,19201,21124
57,21467,1.5351761800245276,0.11578190337519348,2,19201,21124
58,21467,1.395094980224103,0.11578190337519348,2,19201,21124
59,21467,1.4542501442282698,0.11578190337519348,2,19201,21124
60,21467,1.5418157795762946,0.11578190337519348,2,19201,21124
61,21467,1.3847593514895593,0.11578190337519348,2,19201,21124
62,21467,1.2828212493828746,0.11578190337519348,2,19201,21124
63,21467,1.3587366988395428,0.11578190337519348,2,19201,21124
64,21467,1.2951577945999353,0.11578190337519348,2,19201,21124
65,21467,1.4170193950423338,0.11578190337519348,2,19201,21124
66,21467,1.4801980534309485,0.11578190337519348,2,19201,21124
67,21467,1.331192075379391,0.11578190337519348,2,19201,21124
68,21467,1.3837362996230016,0.11578190337519348,2,19201,21124
69,21467,1.3543004382248225,0.11578190337519348,2,19201,21124
70,21467,1.4548206700275483,0.11578190337519348,2,19201,21124
71,21467,1.3563961904731283,0.11578190337519348,2,19201,21124
72,21467,1.3735997863462956,0.11578190337519348,2,19201,21124
73,21467,1.3647450508198937,0.11578190337519348,2,19201,21124
74,21467,1.4722158129317513,0.11578190337519348,2,19201,21124
75,21467,1.4421412968195892,0.11578190337519348,2,19201,21124
76,21467,1.3548451935134251,0.11578190337519348,2,19201,21124
77,21467,1.3135748603397375,0.11578190337519348,2,19201,21124
78,38258,2.5441827505587136,0.5936259599597167,4,29332,37740
79,38258,2.6168085780968204,0.5936259599597167,4,29332,37740
80,38258,2.5373206843322613,0.5936259599597167,4,29332,37740
81,38258,2.4895771544068914,0.5936259599597167,4,29332,37740
82,38258,2.4902663711049433,0.5936259599597167,4,29332,37740
83,38258,2.270359697952006,0.5936259599597167,4,29332,37740
84,38258,2.4409269292765208,0.5936259599597167,4,29332,37740
85,38258,2.471596570677688,0.5936259599597167,4,29332,37740
86,38258,2.48352044401358,0.5936259599597167,4,29332,37740
87,38258,2.51550154630102,0.5936259599597167,4,29332,37740
88,38258,2.5553808677582293,0.5936259599597167,4,29332,37740
89,38258,2.3471491713991695,0.5936259599597167,4,29332,37740
90,38258,2.2321607022445167,0.5936259599597167,4,29332,37740
91,38258,2.369248469967315,0.5936259599597167,4,29332,37740
92,38258,2.247922179531355,0.5936259599597167,4,29332,37740
93,38258,2.2764137943807223,0.5936259599597167,4,29332,37740
94,38258,2.2360977117798804,0.5936259599597167,4,29332,37740
95,46591,2.776330809754145,0.17917703847788305,4,46100,38258
96,46591,2.8413683330183304,0.17917703847788305,4,46100,38258
97,46591,2.9168253462256386,0.17917703847788305,4,46100,38258
98,46591,3.0331105978020574,0.17917703847788305,4,46100,38258
99,46591,2.9578319094191974,0.17917703847788305,4,46100,38258
100,46591,2.8602239757118477,0.17917703847788305,4,46100,38258
101,46591,2.668580270618873,0.17917703847788305,4,46100,38258
102,46591,2.873940857842818,0.17917703847788305,4,46100,38258
103,46591,2.7238328014591087,0.17917703847788305,4,46100,38258
104,46591,2.772375971294644,0.17917703847788305,4,46100,38258
105,46591,2.862817651340064,0.17917703847788305,4,46100,38258
106,46591,2.8350796134550964,0.17917703847788305,4,46100,38258
107,46591,2.8739422099359473,0.17917703847788305,4,46100,38258
108,46591,3.032098617860283,0.17917703847788305,4,46100,38258
109,46591,2.84523901262812,0.17917703847788305,4,46100,38258
110,53394,2.6830410117737857,0.40344849065918476,4,52915,46591
111,54396,3.22707747727271,0.020611008000113534,4,53394,53394
112,54396,3.247727552576927,0.020611008000113534,4,53394,53394
113,54396,3.0354835519748127,0.020611008000113534,4,53394,53394
114,54396,2.7145263340766816,0.020611008000113534,4,53394,53394
115,54396,2.759605996162935,0.020611008000113534,4,53394,53394
116,54396,2.9199737781242643,0.020611008000113534,4,53394,53394
117,54396,3.262720122020105,0.020611008000113534,4,53394,53394
118,54396,2.8513128494456534,0.020611008000113534,4,53394,53394
119,57788,3.201772327060513,0.23707896870291637,4,54396,57295
120,54396,3.1192155206492576,0.020611008000113534,4,53394,53394
121,54396,3.3011809181532943,0.020611008000113534,4,53394,53394
122,54396,3.2885703971889626,0.020611008000113534,4,53394,53394
123,60246,3.01115070797747,0.019030947312722788,4,59734,57788
124,60246,2.84901004892223,0.019030947312722788,4,59734,57788
125,60246,3.1837522067534207,0.019030947312722788,4,59734,57788
126,60246,3.232507142992847,0.019030947312722788,4,59734,57788
127,60246,3.2755861210255635,0.019030947312722788,4,59734,57788
128,60246,3.344012658877947,0.019030947312722788,4,59734,57788
129,60246,3.5267847827198113,0.019030947312722788,4,59734,57788
130,60246,3.4494056662540933,0.019030947312722788,4,59734,57788
131,60246,3.237696097679364,0.019030947312722788,4,59734,57788
132,60246,3.2371973524097872,0.019030947312722788,4,59734,57788
133,60246,3.5642801792926995,0.019030947312722788,4,59734,57788
134,60246,3.5504926074551895,0.019030947312722788,4,59734,57788
135,60246,3.1968126626792324,0.019030947312722788,4,59734,57788
136,60246,2.944082214391453,0.019030947312722788,4,59734,57788
137,60246,3.1390038544030956,0.019030947312722788,4,59734,57788
138,60246,3.1165991182758606,0.019030947312722788,4,59734,57788
139,60246,2.823780967489028,0.019030947312722788,4,59734,57788
140,60246,3.339558918630497,0.019030947312722788,4,59734,57788
141,60246,2.5628953114002697,0.019030947312722788,4,59734,57788
142,60246,2.727361097270535,0.019030947312722788,4,59734,57788
143,60246,2.883127364799999,0.019030947312722788,4,59734,57788
144,60246,2.3112264688869595,0.019030947312722788,4,59734,57788
145,60246,2.830013791254679,0.019030947312722788,4,59734,57788
146,70546,2.8313577821080083,0.04350892666524746,4,70030,70029
147,60246,3.069079856418593,0.019030947312722788,4,59734,57788
148,60246,2.8082469645660675,0.019030947312722788,4,59734,57788
149,60246,2.980423535323913,0.019030947312722788,4,59734,57788
150,60246,2.7028722089926625,0.019030947312722788,4,59734,57788
151,60246,2.5525888634040244,0.019030947312722788,4,59734,57788
152,60246,2.3696351165189564,0.019030947312722788,4,59734,57788
153,60246,2.979440805592264,0.019030947312722788,4,59734,57788
154,60246,3.027299251111809,0.019030947312722788,4,59734,57788
155,60246,2.9118188859215683,0.019030947312722788,4,59734,57788
156,60246,2.9925840656268234,0.019030947312722788,4,59734,57788
157,60246,2.8829601415578505,0.019030947312722788,4,59734,57788
158,60246,2.995395253608097,0.019030947312722788,4,59734,57788
159,70546,3.0056501879872384,0.04350892666524746,4,70030,70029
160,60246,2.8772122080144875,0.019030947312722788,4,59734,57788
161,60246,2.863567183229327,0.019030947312722788,4,59734,57788
162,60246,2.6584534115342118,0.019030947312722788,4,59734,57788
163,60246,2.731275605715107,0.019030947312722788,4,59734,57788
164,60246,2.899053795933213,0.019030947312722788,4,59734,57788
165,60246,2.9192402293080533,0.019030947312722788,4,59734,57788
166,60246,2.7429842560877895,0.019030947312722788,4,59734,57788
167,60246,2.7969900492717854,0.019030947312722788,4,59734,57788
168,60246,2.6843879368021453,0.019030947312722788,4,59734,57788
169,60246,2.3430248509338227,0.019030947312722788,4,59734,57788
170,60246,2.6661629606418304,0.019030947312722788,4,59734,57788
171,83780,2.23085284098055,0.027168155463688035,4,70546,70546
172,84049,2.1497652395121922,0.5800371688627944,2,83555,83585
173,83780,2.367708119514067,0.027168155463688035,4,70546,70546
174,85251,1.9696978827263563,0.5475340136966274,4,83780,84621
175,83780,1.8051017288242288,0.027168155463688035,4,70546,70546
176,85980,2.071177546971786,0.7839423849992695,2,85613,85650
177,85980,1.924321231030964,0.7839423849992695,2,85613,85650
178,85980,1.8493430615184159,0.7839423849992695,2,85613,85650
179,85980,1.7383314866565083,0.7839423849992695,2,85613,85650
180,85980,1.8408568027211467,0.7839423849992695,2,85613,85650
181,85980,1.8157550396360227,0.7839423849992695,2,85613,85650
182,85980,1.9037026783526423,0.7839423849992695,2,85613,85650
183,85980,1.8379969407919945,0.7839423849992695,2,85613,85650
184,85980,2.000209179873848,0.7839423849992695,2,85613,85650
185,85980,2.0165167609618826,0.7839423849992695,2,85613,85650
186,85980,1.9277339714365276,0.7839423849992695,2,85613,85650
187,85980,1.9597481672637875,0.7839423849992695,2,85613,85650
188,85980,1.6499670970793678,0.7839423849992695,2,85613,85650
189,85980,1.857526858868488,0.7839423849992695,2,85613,85650
190,85980,1.459185129138267,0.7839423849992695,2,85613,85650
191,85980,1.6672955559991451,0.7839423849992695,2,85613,85650
192,85980,1.6601159950516955,0.7839423849992695,2,85613,85650
193,85980,1.4106691331448942,0.7839423849992695,2,85613,85650
194,85980,1.3698310072720896,0.7839423849992695,2,85613,85650
195,85980,1.4497951011213277,0.7839423849992695,2,85613,85650
196,95951,1.5190291026212976,0.9423221523443901,7,95424,95435
197,95951,1.6144512714452053,0.9423221523443901,7,95424,95435
198,85980,1.4310867823675164,0.7839423849992695,2,85613,85650
