step,score,transferred_from
0,6.597869,620
1,3.614609,
2,3.563732,
3,6.019831,
4,6.221842,
5,5.280243,
6,1.062485,
7,0.843989,
8,4.798582,
9,7.044483,
10,4.887113,
11,5.185771,
12,4.282365,
13,5.782882,
14,3.908647,
15,5.908001,
16,3.826226,
17,6.504466,
18,3.808992,
19,5.888096,
20,4.458684,
21,4.275245,
22,5.43557,
23,5.385111,
24,1.083478,
25,5.074135,
26,5.262671,
27,5.092187,
28,0.041078,
29,5.285321,
30,5.697828,
31,5.441503,
32,8.697131,
33,3.317267,
34,6.412958,
35,3.562119,
36,3.550738,
37,4.569871,
38,0.373123,
39,0.026814,
40,3.552021,
41,-0.09877,
42,3.431537,
43,0.381054,
44,3.733284,
45,3.681357,
46,15.197023,655
47,1.218819,
48,3.518235,
49,5.811804,
50,1.239438,
51,1.190842,
52,3.812392,
53,6.464811,
54,7.291397,
55,1.208176,
56,0.631039,
57,7.138247,
58,0.94474,
59,0.928611,
60,3.317095,
61,6.591521,598
62,5.743174,
63,5.958909,
64,5.710323,
65,6.038854,
66,4.228716,
67,7.289064,
68,7.885077,
69,7.92704,
70,6.632115,
71,7.906384,
72,0.096391,
73,7.169301,
74,7.561033,
75,0.084925,
76,-0.083363,
77,7.474384,
78,7.419758,
79,6.623126,
80,6.945748,
81,6.650603,
82,7.73236,
83,6.490061,
84,0.036485,
85,0.071056,
86,0.232624,
87,5.559717,
88,7.591153,
89,0.491931,
90,6.520641,
91,6.673746,
92,-0.255855,
93,7.455484,
94,-0.175685,
95,-0.134613,
96,9.991031,
97,6.678324,
98,7.407853,
99,6.380918,
100,7.282807,
101,6.545671,
102,5.711631,
103,5.752676,
104,7.475079,
105,6.510482,
106,7.486938,
107,7.633772,
108,7.640014,
109,8.36921,
110,6.245818,
111,7.024724,
112,3.530962,
113,5.697071,
114,7.257346,
115,5.5107,
116,7.735669,
117,7.249401,
118,3.568932,
119,5.50913,
120,0.197717,
121,7.065586,
122,3.346449,
123,4.918889,
124,6.142995,
125,6.56077,
126,3.666426,
127,0.471199,
128,0.565168,
129,6.367264,
130,3.141451,
131,6.34758,
132,6.997107,
133,5.385787,
134,7.533439,
135,6.715242,
136,5.487474,
137,5.191205,
138,6.037688,
139,5.699149,
140,6.869865,
141,0.514576,
142,0.517921,
143,3.282598,
144,3.109519,
145,-0.190183,
146,-0.235182,
147,0.10304,
148,3.070825,
149,3.277943,
150,6.033986,
151,6.371443,679
152,5.907395,
153,6.068893,
154,6.158555,
155,6.37169,
156,5.349922,
157,5.860444,
158,5.940505,
159,6.56418,
160,5.153303,
161,3.557211,
162,6.709637,
163,4.623732,
164,5.949171,
165,3.725931,
166,5.501601,
167,5.587893,
168,5.338242,
169,5.718737,
170,6.356876,
171,6.399348,
172,5.918609,
173,7.207577,
174,5.775152,
175,3.27476,
176,5.885954,
177,5.409082,
178,5.397348,
179,6.392394,
180,6.778466,
181,6.048521,622
182,7.207888,
183,7.82132,
184,3.035385,
185,4.306407,
186,3.380696,
187,4.300664,
188,1.243305,
189,8.456579,
190,3.400153,
191,6.766521,
192,7.86226,
193,4.144754,
194,6.091578,
195,8.100479,
196,1.644009,
197,4.159641,
198,4.208663,
199,8.523437,
200,1.360575,
201,6.470689,
202,6.925622,
203,1.401667,
204,8.79806,
205,3.996057,
206,7.749002,
207,4.316453,
208,5.868217,
209,5.92244,
210,5.691176,
211,4.827857,
212,7.413997,
213,6.827213,
214,7.003023,
215,5.410061,
216,7.254748,
217,6.053702,
218,6.98201,
219,8.205494,
220,7.161302,
221,7.319466,
222,5.136424,
223,6.319352,
224,5.480851,
225,5.661985,
226,5.935519,
227,5.577776,
228,6.181908,
229,6.907787,
230,5.780738,
231,5.967895,
232,15.757506,
233,5.79396,
234,4.424026,
235,5.650775,
236,6.343655,
237,6.500168,
238,7.189026,
239,8.465332,
240,7.016301,
241,5.946728,
242,4.317222,
243,7.205711,
244,6.300958,
245,5.695976,
246,5.22286,
247,5.225345,
248,7.541829,
249,4.371865,
250,6.774998,
251,5.033402,
252,4.28879,
253,6.198271,
254,4.319023,
255,4.042956,
256,4.990433,705
257,8.249184,
258,6.196523,
259,7.57938,
260,6.304823,
261,4.098702,
262,6.16157,
263,5.68637,
264,6.185118,
265,5.778697,
266,7.631467,
267,4.382345,
268,5.869047,
269,8.20838,
270,7.730668,
271,16.9362,
272,7.098083,
273,5.406461,
274,5.951025,
275,6.984494,
276,6.368236,
277,17.104609,
278,6.517205,
279,7.211499,
280,5.874801,
281,5.690917,
282,6.253639,
283,5.179245,
284,6.654469,
285,6.912979,
286,7.35333,
287,7.252634,
288,5.910559,
289,14.806469,
290,3.691893,
291,4.488521,
292,7.550838,
293,7.244711,
294,2.495604,
295,8.365434,
296,6.09079,
297,7.168669,
298,5.761516,
299,3.898386,
300,4.166299,
