generation,id,novelty,score,species,parent1,parent2
16,4671,4.051967836531811,0.28440172413594506,4,4380,4356
16,4672,12.411664471467379,0.45262987467827476,4,4395,4356
16,4673,12.482542407953057,0.45563470140674445,4,4353,4395
16,4674,12.83521681403989,0.4618226037598516,4,4353,4356
16,4675,1.9785460389606866,0.306823416425733,3,4395,4380
16,4676,-1,-0.009968761708079801,4,4116,4395
16,4677,19.35139923171287,0.13302135028512302,4,4380,4353
16,4678,2.0901340096575565,0.3053324153466964,4,4392,4380
16,4679,-1,-0.19857743890106813,4,4395,4356
16,4680,-1,-0.004395589648815433,4,4392,4353
16,4681,2.510567225650082,0.30125280550455086,4,4116,4392
16,4682,-1,-0.047600372168382116,4,4380,4116
16,4683,18.732713569765185,0.17940417285762988,4,4395,4380
16,4684,-1,-0.04975569704296443,4,4353,4353
16,4685,12.444041137035493,0.44865769909207753,4,4356,4380
16,4686,11.982096885356308,0.3510432184693243,4,4356,4353
16,4687,1.7453798399655152,0.3122649704419573,4,4392,4395
16,4688,2.454096354831727,0.3307208806263042,1,4356,4380
16,4689,11.76745133029782,0.40951923314140587,4,4380,4353
16,4290,20.79275258113679,0.02226672419548258,2,3964,3964
16,4545,18.74832246033652,0.039494564237071046,2,4290,4290
16,4690,-1,-0.06363187734506957,2,4556,4536
16,4691,-1,-0.06535296168694746,2,4542,4556
16,4692,1.5600179350147958,0.32311437690195866,2,4290,4556
16,4693,8.820663057102584,0.30676189223436223,2,4545,4542
16,4694,13.657580629124068,0.17889144093743856,2,4290,4556
16,4695,-1,-0.06820969571712028,4,4536,4556
16,4696,1.5600149691582936,0.32311437012398597,2,4290,4556
16,4697,3.1373655475651714,0.3071983678237618,4,4556,4542
16,4698,20.710373268443544,0.07966489371956122,2,4542,4545
16,4699,11.090955720966216,0.10571021836126852,2,4542,4290
16,4700,-1,-0.06836775473377801,2,4536,4536
16,4701,-1,-0.047468107038255165,2,4542,4545
16,4702,-1,-0.0668209718601051,2,4545,4290
16,4703,1.5610093017381412,0.3231161295061111,2,4542,4556
16,4704,11.393327656815849,0.10139215507001642,2,4536,4556
16,4705,21.378309757552593,0.010529093024163093,2,4545,4545
16,4706,-1,-0.0567601917555556,2,4536,4536
16,4707,8.628351417005746,0.3102675830068628,2,4290,4290
16,4708,-1,-0.06786070723509094,2,4536,4290
16,4709,-1,-0.06721677293019986,4,4556,4536
16,4710,10.971921039212392,0.1519886598152056,2,4290,4542
16,4711,8.618968216830558,0.31030168972220024,2,4542,4545
16,4712,-1,-0.07144558873909637,2,4536,4545
16,4713,-1,-0.00815139647689668,2,4290,4556
16,4714,10.947258512127632,0.10768771421464292,2,4556,4290
16,4715,-1,-0.07105532768943308,2,4290,4290
16,4716,-1,-0.05312045911088175,2,4536,4290
16,4717,-1,-0.0683150696205314,2,4545,4556
16,4718,18.9715523380225,0.03853850978811565,2,4536,4545
16,4719,-1,-0.01700243147903275,2,4556,4290
16,4720,-1,-0.008154171552333982,2,4536,4556
16,4721,-1,0.008589932318192802,2,4290,4542
16,4722,10.108165602790688,0.11952782341681584,2,4545,4536
16,4723,11.571210785904793,0.09899342726924439,2,4542,4545
16,4724,17.057172327377128,0.05832503847124372,2,4556,4290
16,4725,17.179555158612736,0.047427763407301815,2,4542,4290
16,4726,-1,-0.07102216703053436,2,4545,4536
16,4727,11.162880428189602,0.2785775607146771,2,4290,4545
16,4728,10.148852929803164,0.11825381603686713,2,4536,4545
16,4729,12.009206039451142,0.16787668190629013,2,4542,4290
16,4730,-1,-0.04631844347793035,2,4556,4542
16,4731,-1,-0.06852028809473873,2,4542,4542
16,4732,12.057565357781543,0.36903828961540935,2,4290,4542
16,4733,-1,-0.046217296634545345,4,4556,4556
16,4734,1.5600188375088464,0.3231143786690866,2,4536,4290
16,660,30.57948954743736,0.7399257600530555,3,104,104
16,4449,23.850142560046777,0.7620102349850282,4,4259,4140
16,4735,-1,-0.03554560340884323,3,4414,4428
16,4736,2.834205411443679,0.33389177855539515,3,4428,4454
16,4737,-1,-0.040641578215948604,3,4449,660
16,4738,-1,-0.05276145094656907,3,4414,4451
16,4739,11.2563157653319,0.05971274411132923,4,4449,4428
16,4740,12.297851761034108,0.4454161060425874,3,4451,4451
16,4741,-1,-0.04563865795188178,3,4451,4432
16,4742,21.234176999644774,0.7489283470506818,3,4451,4428
16,4743,16.219733354905408,0.06651490639364048,3,4454,4432
16,4744,-1,-0.34045693127484306,5,4414,4454
16,4745,-1,-0.05896549288645631,3,660,4451
16,4746,4.9111030630049175,0.2798927696095864,3,4454,4451
16,4747,-1,-0.009722532383831008,3,660,4451
16,4748,11.832966776516786,0.3562607534762045,3,4428,4432
16,4749,22.14393415124421,0.5761429505659867,5,4449,4414
16,4750,15.875304742770036,0.07736300866537646,3,4451,4454
16,4751,22.72527134883728,0.6321521269279774,3,4449,4428
16,4752,-1,0.009401556433068713,4,4449,4451
16,4753,22.725316255399715,0.6343630366622655,3,4414,4432
16,4754,-1,-0.04199697416211945,3,4414,660
16,4755,2.884024374591463,0.01849227690805707,3,4451,4428
16,4756,25.146844934568655,0.7601525820207289,3,4454,4449
16,4757,20.78745333686375,0.5510542411425926,3,4432,4451
16,4758,12.405559145009931,0.3762131675757038,3,4449,4428
16,4759,-1,-0.04687654180874073,3,4428,660
16,4760,8.644461321191356,0.3206094656848152,3,660,4449
16,4761,-1,-0.024549534729334643,3,4451,4432
16,4762,1.5600149691538716,0.3231143701239721,5,4449,4432
16,4763,11.894478893541278,0.0968165263942319,3,660,4432
16,4764,25.12873441874369,0.7599764287751577,5,4449,4414
16,4765,-1,-0.03427140395612839,3,4454,4428
16,4766,22.255520009644492,0.7306532433646256,3,4414,4432
16,4767,12.630442191991655,0.07187600528052925,5,4414,4449
16,4768,3.4730107399826866,0.3148247144556551,4,4414,4449
16,4769,3.971367530386161,0.02408409113553923,3,4451,4451
16,4770,16.115319699541754,0.09336401672151208,3,4451,4454
16,4771,9.96600859606151,0.33789289445031934,3,4451,4428
16,4772,22.450763643863276,0.6762489117957582,5,4449,4454
16,4773,20.75107913432218,0.10127299389255019,3,660,660
16,4774,25.26677642034463,0.759945882494648,4,4449,4414
16,4775,-1,-0.02955283127204828,3,660,4449
16,4776,14.975631668215744,0.2766041107574152,3,4451,660
16,4777,18.18242976962963,0.1492074502849283,3,4432,4454
