step,reward,transferred_from
0,7.634897,179
1,2.121839,
2,1.611959,
3,1.77819,
4,1.964082,
5,1.902693,
6,7.34676,
7,3.504199,
8,1.748642,
9,1.806111,
10,8.666422,
11,2.005048,
12,3.011601,
13,2.111697,
14,1.939129,
15,1.85131,
16,1.851728,190
17,1.998542,
18,1.911248,
19,2.056151,
20,2.015689,
21,1.930239,
22,1.9184,
23,2.174433,
24,1.954057,
25,2.013399,
26,2.1037,
27,1.966169,
28,-2.554732,
29,1.912519,
30,1.91311,
31,1.89904,191
32,2.211561,
33,1.909735,
34,1.894999,
35,1.982586,
36,2.200235,
37,1.927706,
38,2.078232,
39,3.390286,
40,2.035365,
41,1.93566,
42,1.923656,
43,2.118281,
44,2.08292,
45,2.070032,
46,2.006928,232
47,2.892744,
48,3.030136,
49,8.917578,
50,1.726633,
51,1.109681,
52,1.051291,
53,0.990945,
54,1.044569,
55,1.109285,
56,0.91557,
57,1.031963,
58,1.729872,
59,1.921642,
60,6.930124,
61,7.134451,
62,1.922513,
63,1.982746,
64,1.885506,
65,1.728654,
66,1.823537,
67,1.896562,
68,1.882845,
69,2.209693,
70,1.949914,
71,2.045397,
72,8.126372,
73,2.226364,
74,9.678716,
75,6.982703,
76,1.988715,
77,1.921895,
78,2.007835,
79,1.859315,
80,1.878189,
81,1.88026,
82,2.029303,
83,2.163495,
84,2.232008,
85,2.1898,
86,1.888865,
87,1.958908,
88,9.582286,
89,1.994086,
90,2.007904,
91,1.671504,
92,1.831731,
93,2.225786,
94,2.027146,
95,2.227976,
96,1.977191,
97,2.142771,
98,1.758141,
99,5.722259,
100,1.749737,
101,2.08454,
102,2.064201,
103,1.90547,
104,1.909704,
105,1.762155,
106,2.017714,259
107,2.763987,
108,2.999396,
109,3.302853,
110,1.868287,
111,1.889011,
112,1.801992,
113,1.896628,
114,1.889418,
115,2.071005,
116,3.070834,
117,1.870366,
118,3.303533,
119,1.938618,
120,7.258319,
121,3.934471,
122,2.20134,
123,3.526767,
124,2.069962,
125,1.853432,
126,1.86015,
127,0.552727,
128,7.897915,
129,1.854159,
130,0.595211,
131,1.870167,
132,9.076254,
133,2.019763,
134,9.141006,
135,2.975409,
136,1.70252,
137,2.025346,
138,1.974665,
139,1.860721,
140,2.061447,
141,7.037604,
142,6.623606,
143,1.937294,
144,1.959476,
145,2.041278,
146,2.011313,
147,3.510792,
148,1.973236,
149,1.814527,
150,1.744463,
151,1.904599,
152,7.8651,
153,1.897665,
154,1.776048,
155,2.031119,
156,1.856658,
157,1.961522,
158,1.811758,
159,2.118671,
160,1.98388,
161,1.994154,
162,7.994576,
163,1.806157,
164,2.074609,
165,2.217625,
166,2.055812,
167,2.092153,
168,5.356013,
169,2.237971,
170,6.16933,
171,2.005347,
172,8.787092,
173,2.010198,
174,1.868081,
175,2.074523,
176,2.057099,
177,2.014089,
178,2.010467,
179,1.924202,
180,1.872218,
181,1.919826,299
182,2.052875,
183,1.786878,
184,1.926398,
185,2.240978,
186,1.941557,
187,1.745508,
188,1.85633,
189,1.928607,
190,1.810899,
191,1.8909,
192,2.030188,
193,8.55497,
194,7.748994,
195,5.294249,
196,1.885863,
197,8.599803,
198,8.141329,
199,2.074385,
200,1.993123,
201,8.499997,
202,1.94941,
203,1.798442,
204,1.872524,
205,1.856168,
206,8.747971,
207,1.829878,
208,1.665277,
209,2.178186,
210,1.928579,
211,3.397725,232
212,2.03955,
213,3.414878,
214,3.287116,
215,2.042654,
216,2.001803,
217,1.898812,
218,1.856099,
219,1.944289,
220,3.728546,
221,3.899756,
222,1.750381,
223,1.951634,
224,1.97815,
225,1.951933,
226,3.036229,338
227,6.301021,
228,1.722665,
229,3.204361,
230,2.044548,
231,2.049233,
232,1.966206,
233,1.915549,
234,8.526873,
235,2.076537,
236,2.034647,
237,1.966136,
238,2.112694,
239,2.035897,
240,2.016334,
241,9.398513,245
242,9.683307,
243,1.896833,
244,8.015131,
245,9.680227,
246,9.66659,
247,8.080732,
248,9.668066,
249,1.886665,
250,8.165062,
251,8.79069,
252,9.665306,
253,6.019526,
254,9.409474,
255,8.279673,
256,1.936256,
257,5.860152,
258,5.275489,
259,8.531429,
260,7.470347,
261,8.047673,
262,1.804509,
263,1.651271,
264,1.973598,
265,9.662885,
266,2.827734,
267,1.955532,
268,1.914083,
269,8.699174,
270,6.117931,
271,8.856422,
272,2.792031,
273,2.948491,
274,1.977584,
275,1.879122,
276,1.935827,
277,9.686173,
278,1.828598,
279,1.773899,
280,1.876041,
281,6.342394,
282,1.972974,
283,1.851513,
284,2.870799,
285,1.931061,
286,1.96273,
287,6.652399,
288,1.754248,
289,9.400988,
290,2.010006,
291,2.085885,
292,1.935098,
293,8.322461,
294,1.951696,
295,2.0098,
296,1.869218,
297,1.997089,
298,9.670624,
299,1.776922,
300,3.673453,
